"","likelihood","bart","expr","rank_size"
"1",0.5,0.201,-2.08718756244799,13
"2",0.5,0.617,-1.9953036441068,10
"3",0.5,0.156,-1.82912088489353,6
"4",0.5,0.396,-1.90161609048775,7
"5",0.5,0.478,-2.13607985577346,14
"6",0.5,0.722,-0.464722059160014,1
"7",0.5,0.58,-2.08359060008982,12
"8",0.5,0.508,-1.67171883947515,4
"9",0.5,0.688,-2.21579630927042,15
"10",0.5,0.56,-2.08076994027404,11
"11",0.5,0.594,-1.99255978980508,9
"12",0.5,0.682,-1.29104195825351,2
"13",0.5,0.482,-1.54669414780882,3
"14",0.5,0.682,-1.77874946955151,5
"15",0.5,0.139,-1.9657038449267,8
