"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.637","0.213732947109426","BLCA",1
"2","0.5","0.446","1.21824524156034","BRCA_1",2
"3","0.5","0.306","1.34657968101966","BRCA_2",3
"4","0.5","0.097","0.0895414000930348","COAD_READ",4
"5","0.5","0.486","0.376739362429057","HNSC",5
"6","0.5","0.822","1.77807893128958","KICH",6
"7","0.5","0.264","1.32450584839897","KIRC",7
"8","0.5","0.154","1.33203442945803","KIRP",8
"9","0.5","0.419","0.227195701368372","LIHC",9
"10","0.5","0.295","0.967831214649525","LUAD",10
"11","0.5","0.249","0.904079540749851","LUSC",11
"12","0.5","0.583","0.906609831170661","PRAD",12
"13","0.5","0.188","1.12420076038197","STES",13
"14","0.5","0.382","0.936396653036218","THCA",14
"15","0.5","0.359","1.41175785300934","UCEC",15
