"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.215","1.48117282508075","BLCA",1
"2","0.5","0.326","1.12987624859725","BRCA_1",2
"3","0.5","0.114","1.26370622942475","BRCA_2",3
"4","0.5","0.278","0.952024225914855","COAD_READ",4
"5","0.5","0.423","1.09930317269671","HNSC",5
"6","0.5","0.202","0.650726913209118","KICH",6
"7","0.5","0.602","0.962352477089442","KIRC",7
"8","0.5","0.369","1.10302123014539","KIRP",8
"9","0.5","0.455","0.430093445460999","LIHC",9
"10","0.5","0.454","1.00698848082529","LUAD",10
"11","0.5","0.572","1.31330096234528","LUSC",11
"12","0.5","0.693","1.08704623930402","PRAD",12
"13","0.5","0.612","0.900817558752627","STES",13
"14","0.5","0.377","1.17090916596431","THCA",14
"15","0.5","0.146","1.57290032223562","UCEC",15
