"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.254","0.694817622696493","BLCA",1
"2","0.5","0.426","1.02568946227441","BRCA_1",2
"3","0.5","0.182","0.760437598503015","BRCA_2",3
"4","0.5","0.377","0.798019048212969","COAD_READ",4
"5","0.5","0.683","0.173061325676093","HNSC",5
"6","0.5","0.212","1.34358305361594","KICH",6
"7","0.5","0.811","1.07723571508954","KIRC",7
"8","0.5","0.444","0.961109945904861","KIRP",8
"9","0.5","0.633","0.265739231028278","LIHC",9
"10","0.5","0.6","1.06657650063963","LUAD",10
"11","0.5","0.44","0.546801625166718","LUSC",11
"12","0.5","0.81","1.08476413825671","PRAD",12
"13","0.5","0.666","0.843178850285185","STES",13
"14","0.5","0.718","1.45096563076834","THCA",14
"15","0.5","0.222","0.813257051442712","UCEC",15
