"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.839","3.21742609552871","BLCA",1
"2","0.5","0.458","2.17878597805821","BRCA_1",2
"3","0.5","0.635","3.12079158243389","BRCA_2",3
"4","0.5","0.767","2.95559898185917","COAD_READ",4
"5","0.5","0.357","3.76305536961161","HNSC",5
"6","0.5","0.105","2.47920753065717","KICH",6
"7","0.5","0.343","3.52905491565722","KIRC",7
"8","0.5","0.369","3.35569548675883","KIRP",8
"9","0.5","0.524","0.799897313471026","LIHC",9
"10","0.5","0.427","2.90399241110006","LUAD",10
"11","0.5","0.373","3.74018093866807","LUSC",11
"12","0.5","0.413","2.94332202403043","PRAD",12
"13","0.5","0.476","3.03103702109799","STES",13
"14","0.5","0.244","2.98731417393946","THCA",14
"15","0.5","0.598","2.84480258757666","UCEC",15
