"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.887","0.232830053127146","BLCA",1
"2","0.5","0.828","1.38837189912662","BRCA_1",2
"3","0.5","0.967","0.788465897105428","BRCA_2",3
"4","0.5","0.942","0.348621484365037","COAD_READ",4
"5","0.5","0.787","0.358181651409176","HNSC",5
"6","0.5","0.699","0.392253611361373","KICH",6
"7","0.5","0.411","1.91270823218312","KIRC",7
"8","0.5","0.85","0.555927794822129","KIRP",8
"9","0.5","0.67","0.587071331679996","LIHC",9
"10","0.5","0.862","0.876070074879112","LUAD",10
"11","0.5","0.911","0.696068628311323","LUSC",11
"12","0.5","0.601","0.934570415768906","PRAD",12
"13","0.5","0.73","1.50897553613305","STES",13
"14","0.5","0.796","0.839147035336962","THCA",14
"15","0.5","0.978","0.244923207399138","UCEC",15
