"","likelihood","bart","expr","cancer","rank_size"
"1","0.122983834697984","0.088","0.498139756077494","BLCA",1
"2","0.00498807365497205","0.223","-0.139321943841489","BRCA_1",2
"3","0.00466102104230767","0.232","-0.209779550468989","BRCA_2",3
"4","0.150429359114559","0.159","-0.52044111493609","COAD_READ",4
"5","0.243877554002522","0.385","-0.0987482997638032","HNSC",5
"6","0.591700493982737","0.207","-0.210163683944302","KICH",6
"7","0.00608334935816601","0.941","0.363228072443092","KIRC",7
"8","0.465174539159684","0.852","-0.821981533062843","KIRP",8
"9","1.97388808584613e-16","0.19","-0.743095987473648","LIHC",9
"10","0.0257946622507223","0.243","0.210993194527503","LUAD",10
"11","0.20514636166664","0.148","0.706732240021614","LUSC",11
"12","0.00444481716527506","0.374","0.343069909556957","PRAD",12
"13","0.000666559522191629","0.459","0.475383042204666","STES",13
"14","0.0591440603526392","0.736","-1.20235834659678","THCA",14
"15","0.00501506044441782","0.108","2.08823885753211","UCEC",15
