"","likelihood","bart","expr","rank_size"
"1",0.5,0.523,-2.1602438404435,11
"2",0.5,0.876,-1.98328808020598,2
"3",0.5,0.575,-2.07155605906683,5
"4",0.5,0.807,-2.16043820955293,12
"5",0.5,0.569,-2.21534652383157,15
"6",0.5,0.515,-1.92859342220385,1
"7",0.5,0.797,-2.19891692285035,14
"8",0.5,0.703,-2.06139008638326,4
"9",0.5,0.861,-2.18074196214729,13
"10",0.5,0.811,-2.10485556323698,8
"11",0.5,0.792,-2.11762599076357,9
"12",0.5,0.858,-2.08706426658481,6
"13",0.5,0.689,-2.04542947952446,3
"14",0.5,0.671,-2.14432819475201,10
"15",0.5,0.71,-2.09703567955293,7
