"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.684","1.84844668765877","BLCA",1
"2","0.5","0.515","2.22519063486219","BRCA_1",2
"3","0.5","0.701","1.60341971620597","BRCA_2",3
"4","0.5","0.18","1.6975852958614","COAD_READ",4
"5","0.5","0.645","1.65068729542658","HNSC",5
"6","0.5","0.866","2.55918829785035","KICH",6
"7","0.5","0.436","2.90169262113709","KIRC",7
"8","0.5","0.378","2.49346905156092","KIRP",8
"9","0.5","0.515","1.2055385458579","LIHC",9
"10","0.5","0.366","2.04967828190175","LUAD",10
"11","0.5","0.395","1.70564323972841","LUSC",11
"12","0.5","0.456","2.38118913253173","PRAD",12
"13","0.5","0.324","2.10293465581141","STES",13
"14","0.5","0.371","3.23741576664794","THCA",14
"15","0.5","0.598","1.74273134822897","UCEC",15
