"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.187","0.511696770959837","BLCA",1
"2","0.5","0.211","1.07508150316784","BRCA_1",2
"3","0.5","0.115","0.688533572650426","BRCA_2",3
"4","0.5","0.164","0.307124566025295","COAD_READ",4
"5","0.5","0.367","-0.00344920917370896","HNSC",5
"6","0.5","0.225","0.99093339255956","KICH",6
"7","0.5","0.403","0.862218308741446","KIRC",7
"8","0.5","0.226","0.473973301627355","KIRP",8
"9","0.5","0.218","-0.187360526811621","LIHC",9
"10","0.5","0.488","0.61112408958732","LUAD",10
"11","0.5","0.606","0.61768781669269","LUSC",11
"12","0.5","0.572","0.903094519224083","PRAD",12
"13","0.5","0.847","0.558575095682869","STES",13
"14","0.5","0.267","1.14286834252562","THCA",14
"15","0.5","0.161","0.761704962624784","UCEC",15
