"","likelihood","bart","expr","rank_size"
"1",0.5,0.102,3.38245999515936,1
"2",0.5,0.052,3.02746122953949,9
"3",0.5,0.077,3.11890771519789,6
"4",0.5,0.29,3.16948418566916,4
"5",0.5,0.455,3.07096437839414,7
"6",0.5,0.081,2.59292709481357,15
"7",0.5,0.543,2.79158461027533,13
"8",0.5,0.291,2.84260721634195,12
"9",0.5,0.207,2.63088911889604,14
"10",0.5,0.271,3.00806190933742,10
"11",0.5,0.319,3.27424192687099,2
"12",0.5,0.36,3.13341986556349,5
"13",0.5,0.678,3.05851592975881,8
"14",0.5,0.483,2.95442677623415,11
"15",0.5,0.071,3.25183831150387,3
