"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.687","-0.443885253538858","BLCA",1
"2","0.5","0.767","0.129161323509582","BRCA_1",2
"3","0.5","0.779","-0.571560236029497","BRCA_2",3
"4","0.5","0.433","-0.444164679448899","COAD_READ",4
"5","0.5","0.573","-0.847113831093886","HNSC",5
"6","0.5","0.789","-0.727731460969929","KICH",6
"7","0.5","0.298","-0.085424594592265","KIRC",7
"8","0.5","0.602","-0.980750587523109","KIRP",8
"9","0.5","0.742","-1.35883503047456","LIHC",9
"10","0.5","0.558","-0.812594094748792","LUAD",10
"11","0.5","0.781","-0.877294662145641","LUSC",11
"12","0.5","0.617","-0.0130481064320833","PRAD",12
"13","0.5","0.274","-0.00376691405403863","STES",13
"14","0.5","0.461","-0.286993346518958","THCA",14
"15","0.5","0.725","0.257233313486136","UCEC",15
