"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.451","-0.562107776198588","BLCA",1
"2","0.5","0.456","-0.309485545296697","BRCA_1",2
"3","0.5","0.282","-0.319097872555067","BRCA_2",3
"4","0.5","0.188","-0.628227413177096","COAD_READ",4
"5","0.5","0.459","-0.821280943658767","HNSC",5
"6","0.5","0.793","0.0288903853832017","KICH",6
"7","0.5","0.19","-0.459617125481766","KIRC",7
"8","0.5","0.297","-0.696357364135551","KIRP",8
"9","0.5","0.492","-0.728857803676097","LIHC",9
"10","0.5","0.239","-0.357382773164687","LUAD",10
"11","0.5","0.435","-0.32170871630725","LUSC",11
"12","0.5","0.426","-0.153505224164311","PRAD",12
"13","0.5","0.17","-0.422382301658213","STES",13
"14","0.5","0.346","-0.484932499138367","THCA",14
"15","0.5","0.263","-0.635221561132822","UCEC",15
