"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.797","1.32648215611609","BLCA",1
"2","0.5","0.626","0.374315565692427","BRCA_1",2
"3","0.5","0.724","1.13308040980207","BRCA_2",3
"4","0.5","0.83","0.351227446699059","COAD_READ",4
"5","0.5","0.641","0.821600137688371","HNSC",5
"6","0.5","0.211","-0.729572906680315","KICH",6
"7","0.5","0.643","-0.0436276814052743","KIRC",7
"8","0.5","0.465","0.664062759699888","KIRP",8
"9","0.5","0.591","-0.545130718644639","LIHC",9
"10","0.5","0.726","0.149137037177489","LUAD",10
"11","0.5","0.513","0.680339928964578","LUSC",11
"12","0.5","0.673","-0.638966489981925","PRAD",12
"13","0.5","0.783","0.585320876262985","STES",13
"14","0.5","0.49","-0.386675030165206","THCA",14
"15","0.5","0.89","1.23447710902594","UCEC",15
