"","likelihood","bart","expr","rank_size"
"1",0.5,0.282,0.786827607661088,14
"2",0.5,0.596,2.05861410478789,2
"3",0.5,0.176,1.3660247495529,9
"4",0.5,0.787,1.18806780331227,10
"5",0.5,0.482,0.97296816399109,13
"6",0.5,0.505,0.639166823671,15
"7",0.5,0.758,2.07099089214695,1
"8",0.5,0.589,1.83134387218953,7
"9",0.5,0.718,1.54148985191568,8
"10",0.5,0.774,1.02771241601433,12
"11",0.5,0.434,1.03704600488465,11
"12",0.5,0.748,1.96157810029018,4
"13",0.5,0.817,1.92510653205372,6
"14",0.5,0.728,1.96330689326649,3
"15",0.5,0.538,1.94501535637798,5
