"","likelihood","bart","expr","rank_size"
"1",0.5,0.683,2.98495415714071,6
"2",0.5,0.326,3.31767694330844,2
"3",0.5,0.235,3.06053663586365,4
"4",0.5,0.31,2.93430443894604,8
"5",0.5,0.121,3.04266989697281,5
"6",0.5,0.353,2.13647747273302,15
"7",0.5,0.142,2.50949069045803,13
"8",0.5,0.138,2.24632347829673,14
"9",0.5,0.173,2.76823322241958,10
"10",0.5,0.23,2.97578645822689,7
"11",0.5,0.14,2.73411192650268,11
"12",0.5,0.174,3.37527294409704,1
"13",0.5,0.268,3.11811579506077,3
"14",0.5,0.175,2.68346375281012,12
"15",0.5,0.612,2.90929795843366,9
