"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.245","-1.29261330293617","BLCA",1
"2","0.5","0.571","-0.675675122617469","BRCA_1",2
"3","0.5","0.207","-0.892964396487763","BRCA_2",3
"4","0.5","0.399","-1.17456775933963","COAD_READ",4
"5","0.5","0.584","-1.30274887557451","HNSC",5
"6","0.5","0.291","-1.0702791015005","KICH",6
"7","0.5","0.729","-0.880566519273321","KIRC",7
"8","0.5","0.413","-1.22710261658305","KIRP",8
"9","0.5","0.589","-1.64471950205803","LIHC",9
"10","0.5","0.6","-1.03382125761244","LUAD",10
"11","0.5","0.557","-1.08672313033253","LUSC",11
"12","0.5","0.779","-1.12049158789886","PRAD",12
"13","0.5","0.722","-0.550083841142076","STES",13
"14","0.5","0.603","-1.11835550668414","THCA",14
"15","0.5","0.219","-1.09724864349601","UCEC",15
