"","likelihood","bart","expr","rank_size"
"1",0.5,0.549,1.36735396113136,2
"2",0.5,0.827,0.151762718483441,6
"3",0.5,0.817,0.00620315277247411,7
"4",0.5,0.655,-1.10184968246345,13
"5",0.5,0.789,-0.096525704068872,10
"6",0.5,0.825,-1.10331028920513,14
"7",0.5,0.619,-0.131609966078152,11
"8",0.5,0.798,-0.642354243830808,12
"9",0.5,0.83,-1.42538732026537,15
"10",0.5,0.673,0.441946100710913,3
"11",0.5,0.838,0.317572559154852,5
"12",0.5,0.611,0.33584703835498,4
"13",0.5,0.514,-0.0943341348633387,9
"14",0.5,0.786,1.60855004153265,1
"15",0.5,0.641,-0.0400307670099795,8
