"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.706","4.40237742155847","BLCA",1
"2","0.5","0.455","4.51212536031766","BRCA_1",2
"3","0.5","0.513","4.37452012445282","BRCA_2",3
"4","0.5","0.474","4.06748793212308","COAD_READ",4
"5","0.5","0.612","4.0128009355769","HNSC",5
"6","0.5","0.613","3.82077968839169","KICH",6
"7","0.5","0.564","4.20797305759588","KIRC",7
"8","0.5","0.38","4.36324857642425","KIRP",8
"9","0.5","0.611","3.69571839820776","LIHC",9
"10","0.5","0.589","4.44711309886159","LUAD",10
"11","0.5","0.753","4.37776187792646","LUSC",11
"12","0.5","0.54","4.37045980030057","PRAD",12
"13","0.5","0.536","4.00668626953009","STES",13
"14","0.5","0.514","4.48725987532445","THCA",14
"15","0.5","0.546","4.19872772253382","UCEC",15
