"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.648","2.19182942789705","BLCA",1
"2","0.5","0.055","2.41129108070178","BRCA_1",2
"3","0.5","0.181","2.53403924390867","BRCA_2",3
"4","0.5","0.0629999999999999","2.46737800074725","COAD_READ",4
"5","0.5","0.07","2.20122438335373","HNSC",5
"6","0.5","0.855","1.96016617447874","KICH",6
"7","0.5","0.0600000000000001","2.21445947065726","KIRC",7
"8","0.5","0.055","2.22866782209718","KIRP",8
"9","0.5","0.0590000000000001","1.67011150643007","LIHC",9
"10","0.5","0.046","2.40509816519159","LUAD",10
"11","0.5","0.053","2.47649063544132","LUSC",11
"12","0.5","0.042","2.22309896675008","PRAD",12
"13","0.5","0.043","2.26130272968693","STES",13
"14","0.5","0.0659999999999999","2.22676024236061","THCA",14
"15","0.5","0.193","2.0667318936155","UCEC",15
