"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.465","1.01809617984565","BLCA",1
"2","0.5","0.191","1.16712089146103","BRCA_1",2
"3","0.5","0.332","1.1041764283968","BRCA_2",3
"4","0.5","0.084","0.983400481072067","COAD_READ",4
"5","0.5","0.298","0.697223857950387","HNSC",5
"6","0.5","0.838","0.557072478402943","KICH",6
"7","0.5","0.115","0.989801101092812","KIRC",7
"8","0.5","0.179","0.892637649568426","KIRP",8
"9","0.5","0.237","0.438458991243863","LIHC",9
"10","0.5","0.128","0.613518952597381","LUAD",10
"11","0.5","0.205","1.10535755989918","LUSC",11
"12","0.5","0.19","0.961673584857621","PRAD",12
"13","0.5","0.08","0.907486813573187","STES",13
"14","0.5","0.181","0.79328414145836","THCA",14
"15","0.5","0.253","0.979902093711418","UCEC",15
