"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.13","1.21838257882189","BLCA",1
"2","0.5","0.777","1.57770975889027","BRCA_1",2
"3","0.5","0.205","1.41387627152474","BRCA_2",3
"4","0.5","0.537","1.56023569511781","COAD_READ",4
"5","0.5","0.766","1.09133612789075","HNSC",5
"6","0.5","0.286","1.39390053975911","KICH",6
"7","0.5","0.608","1.49262117448919","KIRC",7
"8","0.5","0.582","1.24152259398034","KIRP",8
"9","0.5","0.751","0.675776681111158","LIHC",9
"10","0.5","0.826","1.36835299775367","LUAD",10
"11","0.5","0.803","1.37610805622792","LUSC",11
"12","0.5","0.83","1.37960208914071","PRAD",12
"13","0.5","0.754","1.77667358306719","STES",13
"14","0.5","0.716","1.16587813420716","THCA",14
"15","0.5","0.151","0.92917009778273","UCEC",15
