"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.778","0.447956885231693","BLCA",1
"2","0.5","0.711","0.720833745552347","BRCA_1",2
"3","0.5","0.81","0.47195948792699","BRCA_2",3
"4","0.5","0.632","0.746250710571439","COAD_READ",4
"5","0.5","0.629","-0.420693763655002","HNSC",5
"6","0.5","0.45","-0.57997748148476","KICH",6
"7","0.5","0.299","0.522578269840956","KIRC",7
"8","0.5","0.528","-0.0599019462496854","KIRP",8
"9","0.5","0.62","-0.184134035854336","LIHC",9
"10","0.5","0.572","0.461622263423021","LUAD",10
"11","0.5","0.623","0.0692123552653718","LUSC",11
"12","0.5","0.555","0.608118313899008","PRAD",12
"13","0.5","0.377","0.800473274897255","STES",13
"14","0.5","0.381","0.228578238239978","THCA",14
"15","0.5","0.743","0.238308569762924","UCEC",15
