"","likelihood","bart","expr","rank_size"
"1",0.5,0.707,2.15588780614402,6
"2",0.5,0.347,2.2857826038418,5
"3",0.5,0.207,2.63260152640159,1
"4",0.5,0.757,2.37423890708104,4
"5",0.5,0.143,1.87837294021205,10
"6",0.5,0.412,1.896962554867,9
"7",0.5,0.194,1.84446237626408,12
"8",0.5,0.255,1.73848799768153,14
"9",0.5,0.285,1.55454750803679,15
"10",0.5,0.365,2.07263803014143,7
"11",0.5,0.166,2.57820856162019,2
"12",0.5,0.426,1.82858243170967,13
"13",0.5,0.596,2.06641936482082,8
"14",0.5,0.235,1.86491062935646,11
"15",0.5,0.747,2.55785877498229,3
