"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.116","-1.43529765669733","BLCA",1
"2","0.5","0.508","-0.615440827930797","BRCA_1",2
"3","0.5","0.126","-0.520951838473246","BRCA_2",3
"4","0.5","0.56","-1.7991209232777","COAD_READ",4
"5","0.5","0.728","-1.89389293057094","HNSC",5
"6","0.5","0.391","-0.497947515265036","KICH",6
"7","0.5","0.718","-0.567068353655237","KIRC",7
"8","0.5","0.653","-0.481933193517987","KIRP",8
"9","0.5","0.67","-1.53483813553974","LIHC",9
"10","0.5","0.656","-1.06856713635586","LUAD",10
"11","0.5","0.798","-1.51613511921141","LUSC",11
"12","0.5","0.748","-0.777376315217623","PRAD",12
"13","0.5","0.713","-1.30242917029418","STES",13
"14","0.5","0.621","-0.575828507718345","THCA",14
"15","0.5","0.127","-0.690080702052492","UCEC",15
