"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.181","0.914400201509931","BLCA",1
"2","0.5","0.443","0.96297544554185","BRCA_1",2
"3","0.5","0.216","0.948668148709957","BRCA_2",3
"4","0.5","0.656","0.720946505481324","COAD_READ",4
"5","0.5","0.67","0.49042267279591","HNSC",5
"6","0.5","0.161","0.655499650271331","KICH",6
"7","0.5","0.467","0.966265568303515","KIRC",7
"8","0.5","0.601","0.766760397813031","KIRP",8
"9","0.5","0.566","0.10173142226304","LIHC",9
"10","0.5","0.706","0.728741494424485","LUAD",10
"11","0.5","0.845","1.04022445587511","LUSC",11
"12","0.5","0.578","0.787708648710619","PRAD",12
"13","0.5","0.58","0.628212368915868","STES",13
"14","0.5","0.463","0.832728782943348","THCA",14
"15","0.5","0.191","0.907618371940828","UCEC",15
