"","likelihood","bart","expr","rank_size"
"1",0.5,0.711,1.93663066651893,2
"2",0.5,0.356,1.70671520070891,10
"3",0.5,0.629,1.72414211167957,9
"4",0.5,0.485,1.81767135827543,8
"5",0.5,0.514,1.58346896345173,11
"6",0.5,0.327,1.3450747698231,14
"7",0.5,0.393,1.55976242120481,12
"8",0.5,0.481,1.48682043565446,13
"9",0.5,0.417,1.23909709300722,15
"10",0.5,0.363,1.84723297824068,5
"11",0.5,0.437,1.84000144509951,6
"12",0.5,0.193,1.82803194306962,7
"13",0.5,0.44,1.86329894610707,3
"14",0.5,0.243,1.84796380432283,4
"15",0.5,0.623,1.9529531277469,1
