"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.617","1.04849941611826","BLCA",1
"2","0.5","0.769","0.93045340117115","BRCA_1",2
"3","0.5","0.716","1.41975828043972","BRCA_2",3
"4","0.5","0.62","1.19012223152026","COAD_READ",4
"5","0.5","0.855","1.04279999894538","HNSC",5
"6","0.5","0.793","-0.0676004802545334","KICH",6
"7","0.5","0.615","0.562723330192803","KIRC",7
"8","0.5","0.635","0.229724799890688","KIRP",8
"9","0.5","0.764","-0.145758489660213","LIHC",9
"10","0.5","0.618","0.789371565940178","LUAD",10
"11","0.5","0.592","1.31488242788487","LUSC",11
"12","0.5","0.623","-0.041442467280314","PRAD",12
"13","0.5","0.675","1.32769033200792","STES",13
"14","0.5","0.655","0.428536021099256","THCA",14
"15","0.5","0.611","0.556669338009611","UCEC",15
