"","likelihood","bart","expr","cancer","rank_size"
"1","0.5","0.864","2.33940338377359","BLCA",1
"2","0.5","0.134","2.91495464318199","BRCA_1",2
"3","0.5","0.377","2.81259559690687","BRCA_2",3
"4","0.5","0.478","2.72522137861054","COAD_READ",4
"5","0.5","0.04","3.45681035143592","HNSC",5
"6","0.5","0.392","2.48859353021339","KICH",6
"7","0.5","0.121","3.48331338125583","KIRC",7
"8","0.5","0.081","2.67916341601562","KIRP",8
"9","0.5","0.106","2.24321043641007","LIHC",9
"10","0.5","0.155","2.87316286465895","LUAD",10
"11","0.5","0.155","2.90381269479534","LUSC",11
"12","0.5","0.138","2.19899017275332","PRAD",12
"13","0.5","0.258","3.09035895585763","STES",13
"14","0.5","0.096","2.62422504002676","THCA",14
"15","0.5","0.653","2.34500199809164","UCEC",15
