"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"412","BANF1",-0.993,0.84,-0.124,0.583,0.476,0.447,412,0.349692476868064
"413","ZNF766",-0.6,0.726,-0.349,0.577,0.476,0.447,413,0.349692476868064
"414","NFYB",-0.376,0.646,-0.601,0.581,0.479,0.452,414,0.344861565188618
"415","DLX2",-0.466,0.679,0.209,0.551,0.479,0.453,415,0.343901797987168
"416","FOXA2",-3.767,1,-0.305,0.691,0.482,0.459,416,0.338187314462739
"417","ETV5",-0.514,0.696,-0.324,0.568,0.482,0.46,417,0.337242168318426
"418","ZKSCAN8",-0.316,0.624,-0.425,0.568,0.482,0.46,418,0.337242168318426
"419","PRKDC",-0.715,0.763,-0.972,0.625,0.484,0.465,419,0.332547047110046
"420","HAND2",-0.585,0.721,0.391,0.545,0.484,0.465,420,0.332547047110046
"421","SCRT1",-0.684,0.753,-0.015,0.562,0.485,0.467,421,0.330683119433888
"422","RFX2",-0.069,0.528,-0.611,0.567,0.487,0.471,422,0.326979092871104
"423","ZNF44",-0.139,0.555,-0.519,0.565,0.489,0.475,423,0.323306390375133
"424","DEAF1",0.021,0.492,-0.694,0.57,0.49,0.477,424,0.321481620959886
"425","BCL6",-1.035,0.85,-0.869,0.634,0.49,0.478,425,0.320572103387881
"426","KLF16",-0.468,0.68,-0.182,0.557,0.491,0.48,426,0.318758762624413
"427","ZNF592",-0.696,0.757,-0.336,0.571,0.492,0.483,427,0.316052869248488
"428","NFIA",-0.666,0.747,-0.196,0.564,0.495,0.488,428,0.311580177997289
"429","CAMTA2",-0.421,0.663,-0.183,0.553,0.495,0.489,429,0.31069114087638
"430","HDAC4",-0.087,0.535,-0.662,0.567,0.498,0.494,430,0.306273051076353
"431","EBF1",-0.751,0.774,-0.352,0.574,0.498,0.494,431,0.306273051076353
"432","GATA1",-3.854,1,-0.332,0.669,0.499,0.498,432,0.302770657240282
"433","PKNOX1",-0.511,0.695,-0.208,0.557,0.499,0.499,433,0.30189945437661
"434","YY1",-1.095,0.863,-1.134,0.658,0.502,0.504,434,0.297569463554475
"435","ZNF574",0.082,0.468,-0.823,0.572,0.502,0.505,435,0.296708621881339
"436","HDAC8",-0.626,0.735,-0.596,0.579,0.502,0.505,436,0.296708621881339
"437","ZNF654",-0.439,0.67,-0.364,0.559,0.503,0.506,437,0.295849483160201
"438","TP63",-4.149,1,-0.173,0.65,0.507,0.515,438,0.288192770958809
"439","ZNF92",-0.531,0.702,-0.023,0.548,0.507,0.515,439,0.288192770958809
"440","CDX2",-1.16,0.877,0.135,0.568,0.512,0.526,440,0.279014255846261
"441","TDRD3",-0.179,0.571,-0.663,0.563,0.512,0.527,441,0.278189384787453
"442","SPI1",-3.615,1,-0.634,0.71,0.513,0.53,442,0.275724130399211
"443","MCM2",-0.717,0.763,0.351,0.538,0.514,0.531,443,0.274905478918531
"444","ARNTL",-0.578,0.718,-0.641,0.576,0.514,0.532,444,0.274088367704952
"445","MEF2C",-0.141,0.556,-0.73,0.564,0.517,0.538,445,0.269217724333611
"446","KDM1A",-1.455,0.927,-0.665,0.616,0.518,0.541,446,0.266802734893431
"447","CDK2",-0.968,0.834,0.26,0.551,0.519,0.543,447,0.265200170411153
"448","DRAP1",-0.09,0.536,-0.786,0.566,0.519,0.543,448,0.265200170411153
"449","TRIM28",-4.426,1,-0.674,0.719,0.522,0.549,449,0.260427655549908
"450","ZNF324",-0.164,0.565,-1.02,0.581,0.522,0.549,450,0.260427655549908
"451","FOXK1",-1.349,0.911,-0.648,0.607,0.523,0.553,451,0.257274868695302
"452","TARDBP",-0.302,0.619,-1.104,0.59,0.525,0.557,452,0.254144804826271
"453","ELK1",-0.721,0.765,-0.949,0.598,0.526,0.557,453,0.254144804826271
"454","SS18",-0.114,0.546,-0.991,0.577,0.526,0.557,454,0.254144804826271
"455","NKRF",-0.293,0.615,-0.824,0.572,0.526,0.558,455,0.253365801062421
"456","IRF5",-0.737,0.769,0.257,0.537,0.526,0.558,456,0.253365801062421
"457","REST",-6.469,1,-0.115,0.628,0.527,0.561,457,0.251037138743839
"458","RBCK1",-0.226,0.59,-0.726,0.561,0.528,0.562,458,0.250263684430939
"459","ZNF563",-0.687,0.754,0.033,0.54,0.528,0.564,459,0.248720896016658
"460","ZNF506",-0.668,0.748,-0.032,0.541,0.53,0.566,460,0.247183568811729
"461","NANOG",-3.475,1,-0.129,0.62,0.53,0.567,461,0.246416941107093
"462","FOXJ2",-0.402,0.656,-0.621,0.56,0.53,0.567,462,0.246416941107093
"463","RUNX3",-0.368,0.644,-0.535,0.556,0.531,0.569,463,0.244887733604929
"464","HOXC9",-0.858,0.804,0.095,0.544,0.532,0.573,464,0.24184537803261
"465","ZNF425",-0.351,0.637,-0.604,0.556,0.535,0.577,465,0.238824186844269
"466","TAZ",-0.429,0.666,-0.511,0.553,0.536,0.58,466,0.236572006437063
"467","TAL1",-5.376,1,-0.706,0.694,0.539,0.587,467,0.231361898752386
"468","EBF3",-1.34,0.91,-0.032,0.565,0.54,0.59,468,0.229147988357856
"469","ZNF35",-0.225,0.589,-0.808,0.562,0.541,0.591,469,0.228412519118745
"470","ZNF24",-0.759,0.776,-0.807,0.583,0.542,0.594,470,0.226213555018806
"471","EPC1",-0.597,0.725,-0.83,0.577,0.543,0.596,471,0.224753740259764
"472","FOXO3",-0.474,0.682,-0.919,0.577,0.543,0.596,472,0.224753740259764
"473","FLI1",-1.817,0.965,-1.31,0.767,0.545,0.6,473,0.221848749616356
"474","TAF7",-0.835,0.798,-1.122,0.605,0.545,0.6,474,0.221848749616356
"475","CHAMP1",-0.44,0.67,-0.695,0.559,0.547,0.606,475,0.217527375833714
"476","ZNF547",-0.721,0.765,-1.164,0.6,0.548,0.607,476,0.216811308924742
"477","HOXA2",-0.15,0.56,-0.942,0.564,0.548,0.607,477,0.216811308924742
"478","RUNX1T1",-1.485,0.931,-0.663,0.6,0.548,0.607,478,0.216811308924742
"479","RXRA",-1.349,0.911,-0.714,0.598,0.55,0.611,479,0.213958789757446
"480","ZNF792",-0.253,0.6,-0.974,0.568,0.55,0.611,480,0.213958789757446
"481","ELF3",-0.535,0.704,-0.612,0.557,0.55,0.612,481,0.213248577854439
"482","SMAD1",-2.545,0.995,-0.878,0.68,0.551,0.613,482,0.212539525481585
"483","RBP2",-0.231,0.592,-0.872,0.561,0.552,0.615,483,0.211124884224583
"484","SF1",-0.904,0.817,0.264,0.529,0.552,0.615,484,0.211124884224583
"485","GTF2E2",-0.261,0.603,-0.866,0.56,0.554,0.621,485,0.20690839982342
"486","KDM3A",-0.402,0.656,-1.07,0.577,0.555,0.622,486,0.206209615309181
"487","NR3C1",-7.839,1,-0.557,0.649,0.556,0.625,487,0.204119982655925
"488","CLOCK",-0.95,0.829,-0.122,0.543,0.556,0.625,488,0.204119982655925
"489","RELB",-0.979,0.836,-0.424,0.559,0.559,0.632,489,0.199282921717615
"490","NR4A1",-1.087,0.862,-0.732,0.582,0.56,0.632,490,0.199282921717615
"491","GTF2F1",-0.29,0.614,-1.214,0.578,0.56,0.633,491,0.198596289982645
"492","EP300",-7.097,1,-1.004,0.781,0.561,0.635,492,0.197226274708024
"493","MBD1",-0.204,0.581,-1.173,0.572,0.561,0.636,493,0.196542884351586
"494","ORC2",-0.425,0.665,-0.715,0.553,0.562,0.636,494,0.196542884351586
"495","GRHL1",-0.598,0.725,-0.455,0.544,0.563,0.639,495,0.1944991418416
"496","EBNA3",-0.662,0.746,-0.405,0.541,0.563,0.639,496,0.1944991418416
"497","SIRT1",-1.746,0.96,0.188,0.566,0.563,0.639,497,0.1944991418416
"498","NFYC",-0.301,0.618,-0.874,0.559,0.564,0.642,498,0.192464971931147
"499","C11orf30",-0.677,0.751,-0.567,0.552,0.565,0.643,499,0.191789027075778
"500","ATF7IP",-1.142,0.873,-0.383,0.561,0.565,0.645,500,0.190440285364732
"501","ZNF429",-0.732,0.768,-0.32,0.537,0.568,0.649,501,0.187755303199631
"502","MED12",-0.81,0.791,-1.305,0.604,0.568,0.65,502,0.187086643357144
"503","LMO2",-1.724,0.958,-0.612,0.599,0.568,0.651,503,0.186419011431808
"504","SMAD3",-2.633,0.996,-0.624,0.625,0.568,0.651,504,0.186419011431808
"505","ZNF366",-0.428,0.666,-1.117,0.573,0.568,0.651,505,0.186419011431808
"506","POLR2H",-0.405,0.657,-0.887,0.56,0.57,0.654,506,0.184422251675733
"507","GATA6",-3.832,1,-0.207,0.602,0.57,0.655,507,0.183758700008217
"508","ZNF682",-0.335,0.631,-1.204,0.573,0.572,0.659,508,0.18111458540599
"509","FANCD2",-0.855,0.804,-0.171,0.531,0.573,0.661,509,0.17979854051436
"510","FOXH1",-1.173,0.88,-0.164,0.549,0.575,0.665,510,0.177178354696895
"511","ZNF134",-0.615,0.731,-0.54,0.543,0.575,0.665,511,0.177178354696895
"512","RFX1",-1.558,0.94,-0.716,0.594,0.576,0.667,512,0.175874166083451
"513","CREB3",-0.739,0.77,-0.581,0.551,0.577,0.67,513,0.173925197299174
"514","TSHZ1",-0.572,0.716,-1.016,0.57,0.58,0.676,514,0.170053304058364
"515","NELFE",-1.215,0.888,-0.989,0.595,0.582,0.68,515,0.167491087293764
"516","TP53",-4.165,1,-0.906,0.662,0.586,0.688,516,0.162411561764489
"517","PML",-1.472,0.93,-1.29,0.626,0.587,0.691,517,0.160521952625802
"518","KLF3",-0.58,0.719,-0.696,0.545,0.587,0.691,518,0.160521952625802
"519","CTNNB1",-0.881,0.811,-0.277,0.53,0.587,0.691,519,0.160521952625802
"520","SMARCE1",-0.935,0.825,-0.59,0.553,0.588,0.691,520,0.160521952625802
"521","TGIF2",-0.274,0.608,-1.286,0.569,0.588,0.691,521,0.160521952625802
"522","ASCL2",-0.342,0.634,-1.011,0.557,0.588,0.693,522,0.159266765388193
"523","WHSC1",-0.859,0.805,-0.469,0.544,0.588,0.693,523,0.159266765388193
"524","ADNP",-0.57,0.716,-0.815,0.555,0.588,0.693,524,0.159266765388193
"525","HDGF",-1.225,0.89,-0.699,0.573,0.59,0.695,525,0.158015195409886
"526","JUND",-2.31,0.99,-0.808,0.623,0.591,0.697,526,0.156767221901991
"527","INSM2",-0.41,0.659,-1.261,0.571,0.591,0.698,527,0.156144577376839
"528","YAP1",-2.696,0.997,-0.904,0.645,0.591,0.698,528,0.156144577376839
"529","ETV7",-0.475,0.683,-0.821,0.551,0.591,0.698,529,0.156144577376839
"530","PAX6",-1.1,0.864,-0.407,0.55,0.591,0.699,530,0.155522824254319
"531","RUNX1",-3.493,1,-1.001,0.662,0.592,0.699,531,0.155522824254319
"532","PDX1",-1.204,0.886,-0.384,0.552,0.592,0.701,532,0.154281982033341
"533","EBNA2",-0.741,0.771,-0.479,0.537,0.593,0.702,533,0.153662887870195
"534","PHOX2B",-1.05,0.853,-0.074,0.519,0.597,0.71,534,0.148741651280925
"535","MKL1",-0.338,0.632,-1.104,0.557,0.597,0.711,535,0.148130399270234
"536","ZFAT",-0.897,0.815,-0.348,0.529,0.598,0.712,536,0.147520006363144
"537","MED1",-2.568,0.995,-1.413,0.702,0.601,0.717,537,0.1444808443322
"538","CREBBP",-1.92,0.973,-1.699,0.682,0.604,0.723,538,0.140861702705469
"539","ARNT",-1.057,0.855,-1.367,0.597,0.604,0.724,539,0.140261433802853
"540","NFATC1",-0.53,0.702,-1.474,0.578,0.604,0.724,540,0.140261433802853
"541","SOX2",-3.276,1,-0.194,0.579,0.605,0.727,541,0.138465589140962
"542","MEF2B",-1.986,0.977,-0.288,0.567,0.608,0.731,542,0.13608262304214
"543","KLF10",-0.613,0.73,-1.089,0.563,0.608,0.732,543,0.135488918941608
"544","NFAT5",-0.449,0.673,-1.007,0.552,0.609,0.733,544,0.134896025358872
"545","ZNF382",-1.777,0.962,-0.657,0.583,0.609,0.734,545,0.134303940083929
"546","KRAB",-1.121,0.869,-0.791,0.565,0.61,0.736,546,0.133122185662501
"547","ZNF175",-1.643,0.95,-0.599,0.571,0.61,0.736,547,0.133122185662501
"548","PAX3",-1.064,0.856,-0.218,0.518,0.611,0.738,548,0.131943638176958
"549","NR2F2",-2.227,0.987,-1.077,0.629,0.614,0.743,549,0.129011186239425
"550","LMO1",-0.548,0.708,-0.905,0.547,0.614,0.743,550,0.129011186239425
"551","NIPBL",-1.123,0.869,-1.652,0.609,0.614,0.744,551,0.128427064454121
"552","ZNF580",-0.388,0.651,-1.29,0.56,0.617,0.748,552,0.126098402135539
"553","ZMIZ1",-0.554,0.71,-1.246,0.564,0.617,0.749,553,0.125518182300534
"554","ZNF793",-1.256,0.895,-0.291,0.535,0.618,0.751,554,0.124360062995832
"555","ZNF346",-0.269,0.606,-1.572,0.565,0.619,0.753,555,0.123205023799299
"556","ELK3",-0.34,0.633,-1.28,0.557,0.619,0.753,556,0.123205023799299
"557","HLTF",-0.747,0.772,-1.044,0.56,0.622,0.759,557,0.11975822410452
"558","ZNF573",-0.976,0.836,-0.44,0.524,0.624,0.763,558,0.11747546204512
"559","ATF3",-1.69,0.954,-1.809,0.645,0.626,0.766,559,0.115771230367396
"560","MAFG",-1.22,0.889,-0.346,0.532,0.626,0.766,560,0.115771230367396
"561","HIRA",-2.02,0.978,-0.877,0.598,0.627,0.768,561,0.114638779968488
"562","SIRT6",-0.797,0.787,-0.692,0.534,0.627,0.768,562,0.114638779968488
"563","ARNT2",-0.489,0.688,-1.113,0.55,0.627,0.768,563,0.114638779968488
"564","SMAD4",-1.878,0.97,-1.309,0.624,0.629,0.77,564,0.113509274827518
"565","LDB1",-1.008,0.843,-0.432,0.522,0.629,0.771,565,0.112945621949043
"566","SMARCC2",-0.585,0.721,-1.14,0.554,0.63,0.773,566,0.111820506081675
"567","SRCAP",-1.045,0.852,-0.413,0.52,0.63,0.773,567,0.111820506081675
"568","ZNF320",-1.463,0.928,-0.385,0.54,0.632,0.777,568,0.109578981199086
"569","NFE2L1",-1.74,0.959,-0.267,0.55,0.633,0.778,569,0.109020403010311
"570","CSDE1",-1.476,0.93,-1.206,0.591,0.633,0.779,570,0.108462542327436
"571","MTA2",-1.293,0.902,-0.947,0.57,0.634,0.781,571,0.1073489661227
"572","SETX",-0.306,0.62,-1.522,0.558,0.635,0.782,572,0.106793246940152
"573","NEUROD1",-1.863,0.969,-0.639,0.57,0.637,0.785,573,0.105130343254747
"574","MEF2D",-1.081,0.86,-0.648,0.537,0.638,0.786,574,0.104577453960592
"575","PRMT1",-1.11,0.867,-0.67,0.543,0.638,0.786,575,0.104577453960592
"576","MNT",-1.13,0.871,-1.17,0.574,0.639,0.788,576,0.103473782510445
"577","FXR2",-0.639,0.739,-0.982,0.542,0.639,0.789,577,0.10292299679058
"578","POU5F1",-3.869,1,-0.458,0.581,0.64,0.79,578,0.102372908709559
"579","ZNF121",-0.89,0.813,-1.458,0.575,0.642,0.793,579,0.100726812682396
"580","E2F2",-0.701,0.759,-0.932,0.539,0.642,0.794,580,0.100179497572904
"581","MIER1",-0.755,0.775,-0.984,0.548,0.642,0.794,581,0.100179497572904
"582","CREB3L4",-0.768,0.779,-0.808,0.536,0.643,0.795,582,0.0996328713435297
"583","SPDEF",-1.064,0.856,-1.383,0.578,0.644,0.797,583,0.0985416786038876
"584","E2F8",-0.571,0.716,-1.156,0.545,0.645,0.799,584,0.0974532206860086
"585","ZBTB7B",-0.594,0.724,-1.129,0.545,0.647,0.802,585,0.0958256317158365
"586","MLLT1",-1.676,0.953,-1.9,0.627,0.647,0.802,586,0.0958256317158365
"587","PRMT5",-0.854,0.804,-0.766,0.531,0.647,0.803,587,0.095284454721319
"588","ZNF518A",-0.521,0.699,-1.445,0.557,0.649,0.806,588,0.0936649581949093
"589","SIX5",-0.992,0.839,-1.14,0.56,0.652,0.81,589,0.0915149811213502
"590","HMBOX1",-0.787,0.784,-0.856,0.535,0.652,0.81,590,0.0915149811213502
"591","NFIC",-1.086,0.861,-1.5,0.579,0.653,0.812,591,0.0904439707588247
"592","BCLAF1",-0.598,0.725,-1.607,0.563,0.654,0.814,592,0.0893755951107988
"593","SUMO1",-2.998,0.999,-0.809,0.594,0.654,0.814,593,0.0893755951107988
"594","WWTR1",-1.249,0.894,-0.589,0.533,0.654,0.814,594,0.0893755951107988
"595","ZNF765",-1.098,0.864,-0.49,0.516,0.655,0.815,595,0.0888423912600234
"596","MBOAT4",-0.496,0.69,-1.32,0.55,0.655,0.815,596,0.0888423912600234
"597","STAT3",-2.188,0.986,-1.274,0.614,0.656,0.816,597,0.0883098412461389
"598","RB1",-1.288,0.901,-1.438,0.586,0.657,0.818,598,0.087246696328677
"599","RAD51",-1.447,0.926,-0.936,0.564,0.657,0.818,599,0.087246696328677
"600","ELL2",-1.282,0.9,-1.225,0.575,0.657,0.818,600,0.087246696328677
"601","MTA3",-1.342,0.91,-1.413,0.587,0.657,0.819,601,0.0867160982395816
"602","EHF",-1.088,0.862,-1.063,0.558,0.658,0.82,602,0.0861861476162833
"603","NCOR2",-1.002,0.842,-0.95,0.545,0.66,0.824,603,0.0840727883028842
"604","NFKB2",-1.112,0.867,-0.772,0.539,0.661,0.824,604,0.0840727883028842
"605","NR2C2",-1.783,0.963,-1.207,0.592,0.661,0.825,605,0.0835460514500749
"606","HOTAIR",-1.949,0.974,0.017,0.525,0.662,0.827,606,0.0824944904474534
"607","KMT2B",-0.812,0.792,-0.914,0.533,0.663,0.827,607,0.0824944904474534
"608","SMAD2",-2.067,0.981,-0.448,0.556,0.664,0.829,608,0.0814454694497265
"609","CDK12",-0.447,0.673,-1.596,0.552,0.664,0.83,609,0.0809219076239261
"610","ZBTB1",-0.763,0.777,-1.314,0.557,0.664,0.83,610,0.0809219076239261
"611","RING1",-1.334,0.909,-0.871,0.553,0.666,0.833,611,0.0793549985932124
"612","ZNF780A",-1.092,0.863,-0.631,0.516,0.666,0.833,612,0.0793549985932124
"613","ZNF549",-0.981,0.837,-0.739,0.524,0.666,0.833,613,0.0793549985932124
"614","EHMT2",-3.413,1,-0.794,0.589,0.667,0.834,614,0.0788339493622613
"615","TCF7L2",-2.431,0.993,-2.466,0.661,0.668,0.835,615,0.0783135245163979
"616","PGBD3",-0.924,0.822,-0.829,0.527,0.669,0.837,616,0.07727454200674
"617","MYOG",-1.64,0.95,-0.372,0.526,0.669,0.837,617,0.07727454200674
"618","KDM5A",-1.407,0.92,-1.184,0.57,0.67,0.838,618,0.0767559813697235
"619","GATA4",-4.445,1,-0.482,0.569,0.671,0.84,619,0.0757207139381184
"620","ZBTB10",-0.67,0.749,-1.228,0.541,0.672,0.842,620,0.0746879085003505
"621","KLF11",-0.644,0.74,-1.889,0.564,0.673,0.842,621,0.0746879085003505
"622","NFRKB",-1.028,0.848,-1.081,0.549,0.673,0.843,622,0.0741724253752577
"623","TBL1XR1",-0.741,0.771,-1.436,0.556,0.673,0.843,623,0.0741724253752577
"624","MYF5",-0.704,0.759,-1.198,0.539,0.675,0.845,624,0.0731432910503077
"625","BARX1",-0.712,0.762,-1.191,0.538,0.675,0.845,625,0.0731432910503077
"626","GTF3C2",-0.811,0.791,-2.323,0.577,0.675,0.846,626,0.0726296369609765
"627","MAML3",-2.06,0.98,-0.087,0.526,0.675,0.846,627,0.0726296369609765
"628","GLI4",-0.724,0.765,-1.319,0.549,0.677,0.848,628,0.0716041477432862
"629","ZKSCAN1",-1.412,0.921,-1.274,0.571,0.677,0.849,629,0.0710923097560473
"630","SND1",-1.666,0.952,-0.791,0.556,0.678,0.85,630,0.0705810742857073
"631","TEAD4",-2.958,0.999,-0.826,0.583,0.679,0.851,631,0.0700704399154121
"632","IRF3",-0.883,0.811,-1.256,0.55,0.68,0.852,632,0.0695604052332999
"633","BATF3",-1.065,0.857,-0.758,0.518,0.681,0.854,633,0.0685421293109949
"634","BRD9",-0.932,0.824,-1.436,0.558,0.682,0.855,634,0.0680338852718274
"635","PBX3",-0.924,0.822,-1.516,0.559,0.682,0.855,635,0.0680338852718274
"636","HMGN1",-0.605,0.728,-1.416,0.544,0.682,0.856,636,0.0675262353228468
"637","CBX5",-1.21,0.887,-1.145,0.556,0.687,0.862,637,0.0644927341752872
"638","MEF2A",-0.961,0.832,-1.358,0.555,0.687,0.862,638,0.0644927341752872
"639","VDR",-2.433,0.993,-1.953,0.631,0.687,0.862,639,0.0644927341752872
"640","IRF1",-2.126,0.983,-1.698,0.613,0.688,0.863,640,0.0639892042847904
"641","ZBTB40",-1.504,0.934,-1.572,0.58,0.69,0.866,641,0.0624821079826534
"642","NKX2-1",-2.383,0.991,-0.963,0.578,0.691,0.867,642,0.0619809025237897
"643","RFX5",-1.24,0.893,-2.127,0.584,0.692,0.868,643,0.0614802748235081
"644","DLX1",-0.69,0.755,-1.372,0.54,0.692,0.869,644,0.0609802235513335
"645","SIX2",-2.466,0.993,-0.269,0.535,0.693,0.869,645,0.0609802235513335
"646","ETS1",-2.924,0.998,-1.831,0.629,0.694,0.871,646,0.0599818449923368
"647","JUN",-4.142,1,-1.087,0.595,0.694,0.871,647,0.0599818449923368
"648","ZSCAN2",-1.066,0.857,-0.837,0.518,0.695,0.872,648,0.0594835150674328
"649","CBX3",-2.894,0.998,-0.777,0.571,0.695,0.872,649,0.0594835150674328
"650","PBX2",-1.44,0.925,-1.253,0.563,0.696,0.874,650,0.058488567365597
"651","NCOA1",-1.1,0.864,-1.193,0.548,0.697,0.874,651,0.058488567365597
"652","SFPQ",-1.541,0.938,-0.312,0.47,0.697,0.874,652,0.058488567365597
"653","RCOR1",-1.185,0.882,-1.604,0.567,0.697,0.875,653,0.0579919469776868
"654","ZNF649",-1.54,0.938,-0.329,0.47,0.698,0.876,654,0.0574958938319193
"655","BCL3",-2.355,0.991,-1.374,0.598,0.698,0.876,655,0.0574958938319193
"656","COPS2",-0.715,0.763,-1.385,0.538,0.698,0.876,656,0.0574958938319193
"657","RELA",-6.887,1,-2.009,0.643,0.702,0.881,657,0.0550240915879521
"658","FOXG1",-0.82,0.794,-1.244,0.533,0.702,0.881,658,0.0550240915879521
"659","ZNF101",-1.137,0.872,-2.551,0.578,0.703,0.882,659,0.0545314148681803
"660","ZNF597",-0.937,0.826,-1.1,0.527,0.704,0.883,660,0.0540392964224314
"661","ARID5B",-0.799,0.788,-1.288,0.534,0.706,0.885,661,0.0530567293021746
"662","SMARCC1",-2.233,0.987,-1.242,0.586,0.707,0.887,662,0.0520763801682736
"663","HMG20A",-1.083,0.861,-0.935,0.517,0.707,0.887,663,0.0520763801682736
"664","EMSY",-0.835,0.798,-1.273,0.532,0.707,0.887,664,0.0520763801682736
"665","FEV",-0.782,0.783,-1.321,0.535,0.707,0.887,665,0.0520763801682736
"666","GATAD1",-1.441,0.925,-1.95,0.579,0.708,0.888,666,0.051587034221399
"667","CRY1",-1.562,0.941,-0.37,0.465,0.709,0.889,667,0.0510982390297863
"668","ZNF438",-0.954,0.83,-1.635,0.552,0.709,0.889,668,0.0510982390297863
"669","ZNF490",-1.453,0.927,-0.527,0.484,0.709,0.889,669,0.0510982390297863
"670","PROX1",-1.693,0.955,-1.28,0.57,0.71,0.89,670,0.0506099933550872
"671","GLYR1",-0.522,0.699,-2.37,0.548,0.711,0.892,671,0.0496351456238769
"672","E2F7",-1.902,0.971,-1.235,0.573,0.712,0.892,672,0.0496351456238769
"673","ZIM3",-1.71,0.956,-0.517,0.515,0.712,0.892,673,0.0496351456238769
"674","ZNF485",-1.35,0.911,-0.654,0.497,0.712,0.892,674,0.0496351456238769
"675","TERF1",-0.957,0.831,-1.155,0.525,0.713,0.893,675,0.0491485411114536
"676","ZNF800",-1.463,0.928,-0.832,0.53,0.714,0.894,676,0.0486624812040823
"677","TRIM22",-1.048,0.853,-1.263,0.537,0.715,0.896,677,0.0476919903378748
"678","GABP",-0.811,0.791,-1.719,0.545,0.716,0.897,678,0.0472075569559079
"679","CASP8AP2",-0.9,0.816,-1.26,0.529,0.717,0.898,679,0.0467236633326956
"680","SKI",-0.969,0.834,-1.164,0.525,0.717,0.898,680,0.0467236633326956
"681","CEBPD",-1.149,0.875,-2.533,0.572,0.718,0.899,681,0.0462403082667712
"682","DEK",-1.034,0.849,-2.529,0.564,0.72,0.902,682,0.0447934624580583
"683","MAFB",-0.842,0.8,-1.394,0.532,0.721,0.902,683,0.0447934624580583
"684","STAT1",-1.783,0.963,-1.824,0.588,0.722,0.903,684,0.0443122496864942
"685","HDAC6",-1.251,0.895,-1.77,0.564,0.723,0.904,685,0.0438315695246367
"686","LHX2",-1.438,0.925,-1.014,0.535,0.723,0.905,686,0.0433514207947967
"687","ATF1",-1.752,0.96,-1.595,0.578,0.725,0.906,687,0.0428718023231869
"688","ZNF675",-1.301,0.903,-0.778,0.501,0.725,0.906,688,0.0428718023231869
"689","WRNIP1",-0.629,0.735,-2.185,0.543,0.726,0.908,689,0.0419141514789149
"690","ZNF768",-1.298,0.903,-0.797,0.501,0.728,0.909,690,0.0414361167780325
"691","ZNF823",-1.505,0.934,-0.611,0.476,0.728,0.909,691,0.0414361167780325
"692","NUP98-HOXA9",-1.365,0.914,-0.747,0.495,0.729,0.91,692,0.0409586076789064
"693","MKL2",-1.186,0.882,-1.676,0.556,0.73,0.912,693,0.0400051616715838
"694","EOMES",-2.362,0.991,-0.444,0.52,0.73,0.912,694,0.0400051616715838
"695","STAT4",-1.633,0.949,-1.014,0.541,0.73,0.912,695,0.0400051616715838
"696","FOS",-3.418,1,-1.275,0.587,0.731,0.913,696,0.039529222465701
"697","MYNN",-1.485,0.931,-1.998,0.571,0.732,0.913,697,0.039529222465701
"698","DACOR1",-1.532,0.937,-0.628,0.471,0.734,0.916,698,0.0381045263321496
"699","ZNF331",-1.572,0.942,-0.574,0.464,0.735,0.916,699,0.0381045263321496
"700","ZSCAN23",-0.994,0.84,-1.781,0.545,0.736,0.917,700,0.0376306643299789
"701","ZNF778",-1.098,0.864,-1.616,0.545,0.736,0.917,701,0.0376306643299789
"702","ATF2",-1.912,0.972,-2.171,0.59,0.737,0.918,702,0.0371573187987575
"703","EPAS1",-1.202,0.885,-0.967,0.509,0.737,0.918,703,0.0371573187987575
"704","ZNF512",-1.606,0.946,-0.809,0.518,0.737,0.918,704,0.0371573187987575
"705","ZNF169",-1.433,0.924,-0.766,0.487,0.738,0.919,705,0.0366844886138887
"706","LANA",-1.408,0.92,-3.139,0.574,0.738,0.919,706,0.0366844886138887
"707","MYBL2",-0.764,0.778,-1.847,0.536,0.738,0.919,707,0.0366844886138887
"708","ZSCAN16",-1.07,0.858,-2.132,0.554,0.738,0.919,708,0.0366844886138887
"709","NME2",-2.004,0.977,-0.425,0.492,0.738,0.919,709,0.0366844886138887
"710","ZMYM3",-2.558,0.995,-0.973,0.559,0.739,0.92,710,0.0362121726544447
"711","CUX1",-2.535,0.994,-1.219,0.571,0.739,0.92,711,0.0362121726544447
"712","SOX11",-1.937,0.974,-0.529,0.507,0.739,0.92,712,0.0362121726544447
"713","ERCC3",-0.869,0.808,-1.601,0.531,0.739,0.92,713,0.0362121726544447
"714","ZNF18",-1.434,0.924,-2.228,0.568,0.739,0.92,714,0.0362121726544447
"715","BIRA",-1.805,0.965,-0.961,0.541,0.742,0.922,715,0.0352690789463706
"716","ZNF605",-1.158,0.877,-1.062,0.512,0.743,0.924,716,0.0343280287798933
"717","NFE2L2",-1.978,0.976,-1.086,0.554,0.744,0.924,717,0.0343280287798933
"718","ZNF837",-1.325,0.908,-1.165,0.529,0.744,0.925,718,0.0338582672609674
"719","CENPC",-1.732,0.958,-0.382,0.156,0.746,0.926,719,0.0333890133180656
"720","NOTCH3",-1.678,0.953,-0.489,0.427,0.747,0.927,720,0.0329202658555029
"721","STAT5A",-1.478,0.93,-1.881,0.562,0.747,0.927,721,0.0329202658555029
