"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"305","TRIM28",-0.316,0.624,1.398,0.516,0.347,0.187,305,0.728158393463501
"306","POLR2M",0.797,0.213,0.1,0.506,0.348,0.189,306,0.723538195826756
"307","MAZ",1.454,0.0729,-0.332,0.495,0.348,0.19,307,0.721246399047171
"308","ZNF823",0.447,0.328,1.781,0.459,0.348,0.19,308,0.721246399047171
"309","SATB1",0.291,0.385,1.736,0.471,0.349,0.191,309,0.718966632752272
"310","MEIS1",0.767,0.222,1.201,0.468,0.349,0.191,310,0.718966632752272
"311","CHD4",1.166,0.122,0.242,0.482,0.349,0.192,311,0.71669877129645
"312","RFX1",0.547,0.292,1.221,0.477,0.35,0.194,312,0.712198270069774
"313","CBFA2T2",0.541,0.294,1.537,0.465,0.35,0.194,313,0.712198270069774
"314","ZNF182",0.554,0.29,1.452,0.466,0.353,0.198,314,0.703334809738469
"315","CHD7",0.356,0.361,0.575,0.509,0.354,0.199,315,0.701146923590293
"316","STAT4",0.161,0.436,0.934,0.503,0.357,0.204,316,0.690369832574101
"317","HIC1",0.85,0.198,0.762,0.475,0.36,0.209,317,0.679853713888946
"318","TGIF2",0.879,0.19,0.43,0.482,0.361,0.211,318,0.675717544702307
"319","CEBPD",0.427,0.335,0.461,0.501,0.362,0.213,319,0.671620396561262
"320","NR5A2",0.384,0.35,1.459,0.466,0.363,0.215,320,0.667561540084395
"321","ZFP37",0.953,0.17,0.345,0.478,0.366,0.221,321,0.655607726314889
"322","CBX8",0.179,0.429,-0.722,0.585,0.367,0.223,322,0.651695136951839
"323","GLYR1",0.765,0.222,0.418,0.483,0.367,0.223,323,0.651695136951839
"324","ZNF121",0.702,0.241,0.973,0.47,0.368,0.223,324,0.651695136951839
"325","RFX5",0.57,0.284,-0.061,0.512,0.37,0.227,325,0.643974142806877
"326","ZNF788",0.345,0.365,1.582,0.454,0.375,0.236,326,0.627087997029893
"327","ZNF141",0.476,0.317,1.29,0.461,0.375,0.236,327,0.627087997029893
"328","ZNF75D",0.233,0.408,1.61,0.459,0.376,0.238,328,0.623423042943488
"329","ARNT",0.313,0.377,1.06,0.477,0.378,0.242,329,0.616184634019569
"330","KDM2B",0.62,0.268,-1.488,0.574,0.381,0.248,330,0.605548319173784
"331","ZNF284",0.299,0.382,1.659,0.45,0.381,0.248,331,0.605548319173784
"332","KDM1A",0.257,0.399,0.774,0.489,0.383,0.252,332,0.598599459218456
"333","FOXP2",0.717,0.237,0.478,0.475,0.383,0.252,333,0.598599459218456
"334","ZNF692",0.845,0.199,0.277,0.475,0.383,0.252,334,0.598599459218456
"335","SPI1",-0.676,0.751,0.018,0.696,0.386,0.256,335,0.59176003468815
"336","ZNF697",0.096,0.462,1.535,0.463,0.386,0.256,336,0.59176003468815
"337","EGR2",0.439,0.331,-0.016,0.504,0.386,0.257,337,0.590066876668705
"338","CBX4",0.792,0.214,0.025,0.486,0.386,0.258,338,0.58838029403677
"339","DNMT3A",0.001,0.5,-0.119,0.533,0.389,0.262,339,0.581698708680255
"340","POLR2AphosphoS5",0.704,0.241,0.245,0.481,0.389,0.262,340,0.581698708680255
"341","ZC3H8",0.401,0.344,0.211,0.494,0.391,0.266,341,0.575118363368933
"342","EZH1",0.145,0.442,-1.259,0.606,0.391,0.267,342,0.573488738635425
"343","ZNF438",0.507,0.306,1.085,0.456,0.393,0.269,343,0.570247719997592
"344","AR",-1.169,0.879,1.176,0.565,0.393,0.27,344,0.568636235841013
"345","ZNF257",0.603,0.273,0.707,0.47,0.394,0.272,345,0.565431095965801
"346","KLF11",0.819,0.207,-0.216,0.489,0.394,0.273,346,0.563837352959244
"347","BCOR",0.291,0.385,-0.722,0.534,0.396,0.276,347,0.559090917934782
"348","CREB3L4",0.474,0.318,0.947,0.461,0.397,0.277,348,0.557520230935551
"349","MEF2A",0.329,0.371,0.38,0.488,0.398,0.279,349,0.554395796726402
"350","SMARCA5",0.364,0.358,1.101,0.459,0.398,0.28,350,0.552841968657781
"351","ZNF766",0.268,0.394,1,0.468,0.399,0.283,351,0.54821356447571
"352","ATF7IP",0.017,0.493,1.622,0.451,0.402,0.288,352,0.540607512240769
"353","ZNF17",0.171,0.432,1.61,0.442,0.403,0.289,353,0.539102157243452
"354","ZNF101",0.281,0.389,1.141,0.458,0.404,0.291,354,0.536107011014093
"355","SFPQ",0.121,0.452,1.763,0.439,0.404,0.293,355,0.533132379645891
"356","AHR",0.084,0.467,1.243,0.465,0.405,0.294,356,0.531652669587843
"357","ZNF263",0.398,0.345,-0.413,0.508,0.407,0.297,357,0.527243550682788
"358","ZMIZ1",0.345,0.365,0.142,0.488,0.41,0.304,358,0.517126416391246
"359","ZNF346",0.779,0.218,0.099,0.469,0.412,0.307,359,0.512861624522813
"360","PBX2",0.274,0.392,0.776,0.469,0.413,0.311,360,0.507239610973163
"361","ZEB2",0.522,0.301,0.322,0.47,0.414,0.313,361,0.504455662453552
"362","CTBP2",-0.209,0.583,-0.565,0.545,0.415,0.314,362,0.503070351926785
"363","LARP7",-0.37,0.644,0.607,0.504,0.417,0.319,363,0.496209316942819
"364","ESRRA",0.166,0.434,0.275,0.486,0.417,0.319,364,0.496209316942819
"365","RUNX1T1",0.355,0.361,0.441,0.472,0.418,0.321,365,0.493494967595128
"366","ZFP2",0.553,0.29,-0.148,0.486,0.418,0.321,366,0.493494967595128
"367","ZNF558",0.413,0.34,0.885,0.451,0.419,0.322,367,0.492144128304169
"368","EHMT2",-0.322,0.626,1.138,0.481,0.419,0.323,368,0.490797477668897
"369","TP63",0.347,0.364,0.749,0.462,0.42,0.324,369,0.489454989793388
"370","SPIB",0.165,0.434,1.005,0.457,0.42,0.325,370,0.488116639021126
"371","BRDU",-0.295,0.616,1.302,0.471,0.421,0.327,371,0.485452247339714
"372","BANF1",0.373,0.355,0.801,0.456,0.421,0.327,372,0.485452247339714
"373","ZNF26",0.116,0.454,1.46,0.439,0.423,0.33,373,0.481486060122112
"374","CEBPA",-0.548,0.708,-0.101,0.546,0.423,0.331,374,0.480172006224281
"375","LMTK3",-0.063,0.525,1.034,0.468,0.424,0.333,375,0.47755576649368
"376","ZNF781",0.07,0.472,1.448,0.441,0.425,0.336,376,0.473660722610156
"377","KLF17",0.739,0.23,0.024,0.467,0.425,0.336,377,0.473660722610156
"378","ZNF423",0.682,0.248,0.134,0.463,0.426,0.337,378,0.472370099128661
"379","FXR2",0.314,0.377,0.923,0.45,0.426,0.338,379,0.471083299722345
"380","ZNF414",0.679,0.249,-0.1,0.472,0.427,0.339,380,0.469800301796918
"381","LMO2",0.265,0.396,0.557,0.468,0.428,0.342,381,0.465973893943865
"382","TLE3",0.121,0.452,1.401,0.438,0.43,0.345,382,0.462180904926726
"383","SOX10",0.202,0.42,1.123,0.444,0.431,0.347,383,0.459670525209126
"384","ZNF501",0.737,0.231,-0.214,0.472,0.432,0.349,384,0.45717457304082
"385","GLIS2",0.843,0.2,-0.339,0.47,0.432,0.351,385,0.454692883534176
"386","ZNF750",0.241,0.405,1.034,0.447,0.434,0.353,386,0.452225294612177
"387","EWSR1",-0.475,0.683,0.166,0.513,0.436,0.359,387,0.444905551421681
"388","HMBOX1",0.25,0.401,0.937,0.447,0.437,0.36,388,0.443697499232713
"389","PBX1",-0.158,0.563,0.669,0.478,0.437,0.361,389,0.442492798094342
"390","PKNOX1",0.262,0.397,0.975,0.444,0.437,0.361,390,0.442492798094342
"391","JUNB",-0.446,0.672,-0.161,0.526,0.439,0.365,391,0.437707135543525
"392","NFE2L1",-0.004,0.502,0.922,0.459,0.44,0.368,392,0.434152181326482
"393","TRIM25",0.384,0.351,-0.23,0.481,0.441,0.37,393,0.431798275933005
"394","L3MBTL2",0.394,0.347,0.453,0.451,0.442,0.372,394,0.429457060118102
"395","C17orf49",0.518,0.302,-0.192,0.474,0.443,0.373,395,0.428291168191312
"396","ZNF282",0.753,0.226,-0.39,0.469,0.443,0.374,396,0.42712839779952
"397","ZNF140",-0.251,0.599,1.281,0.454,0.444,0.376,397,0.424812155072339
"398","IRF4",-0.262,0.603,0.149,0.498,0.446,0.379,398,0.421360790031928
"399","CBX3",-0.794,0.786,0.908,0.5,0.446,0.38,399,0.42021640338319
"400","SMN1",-0.004,0.502,1.436,0.432,0.447,0.382,400,0.417936637088291
"401","TSHZ1",0.288,0.387,0.584,0.451,0.448,0.383,401,0.416801226031377
"402","SP4",0.342,0.366,-0.79,0.498,0.448,0.385,402,0.414539270491499
"403","IRF1",-0.065,0.526,-0.367,0.503,0.45,0.389,403,0.410050398674292
"404","ZNF133",0.04,0.484,1.273,0.434,0.45,0.39,404,0.408935392973501
"405","HDAC2",-0.219,0.587,-1.427,0.555,0.454,0.397,405,0.401209493236885
"406","ZNF93",0.221,0.412,0.763,0.445,0.454,0.397,406,0.401209493236885
"407","HSF1",0.086,0.466,-0.882,0.509,0.454,0.398,407,0.400116927926312
"408","HEXIM1",0.423,0.336,-0.529,0.478,0.455,0.399,408,0.399027104313252
"409","ZNF202",-0.141,0.556,0.158,0.482,0.455,0.4,409,0.397940008672038
"410","DPF2",0.001,0.5,0.9,0.448,0.457,0.403,410,0.394694953858891
"411","LDB1",0.097,0.462,1.001,0.438,0.458,0.407,411,0.39040559077478
"412","RELB",0.069,0.472,0.458,0.458,0.459,0.409,412,0.388276691992658
"413","ATF1",-0.461,0.678,-0.82,0.539,0.459,0.409,413,0.388276691992658
"414","NCAPG2",0.02,0.492,1.021,0.433,0.467,0.427,414,0.369572124974976
"415","RARA",-0.527,0.701,-0.104,0.506,0.469,0.43,415,0.366531544420413
"416","PRMT1",0.087,0.465,0.449,0.45,0.469,0.431,416,0.365522729839268
"417","ZNF217",0.001,0.5,1.037,0.432,0.471,0.434,417,0.362510270487489
"418","ZNF429",-0.023,0.509,1.101,0.431,0.472,0.438,418,0.3585258894959
"419","BCL11A",-0.187,0.574,-0.111,0.485,0.473,0.439,419,0.357535479757879
"420","CRY1",-0.13,0.552,1.353,0.424,0.474,0.441,420,0.355561410532161
"421","ZFP69B",0.452,0.326,-0.377,0.462,0.475,0.444,421,0.35261702988538
"422","ZTA",-0.243,0.596,1.17,0.438,0.475,0.444,422,0.35261702988538
"423","ZNF440",-0.081,0.532,1.234,0.427,0.476,0.446,423,0.350665141287858
"424","ZBTB8A",0.607,0.272,-0.589,0.46,0.476,0.446,424,0.350665141287858
"425","SIRT6",0.108,0.457,0.688,0.439,0.477,0.448,425,0.348721986001856
"426","ZNF331",-0.151,0.56,1.296,0.423,0.481,0.458,426,0.339134521996131
"427","TTF2",-0.219,0.587,-0.717,0.501,0.482,0.46,427,0.337242168318426
"428","HDAC4",0.292,0.385,-0.005,0.449,0.483,0.461,428,0.336299074610352
"429","ZBTB33",-0.922,0.822,-0.868,0.572,0.484,0.464,429,0.333482019445119
"430","SETX",0.365,0.357,-0.221,0.454,0.484,0.465,430,0.332547047110046
"431","AGO1",0.057,0.477,0.583,0.439,0.485,0.466,431,0.33161408331
"432","ZNF778",-0.145,0.558,0.196,0.462,0.485,0.467,432,0.330683119433888
"433","BACH1",-0.393,0.653,-0.286,0.496,0.486,0.469,433,0.328827157284917
"434","ZNF701",0.082,0.468,0.576,0.437,0.487,0.472,434,0.326058001365912
"435","GRHL2",-0.548,0.708,0.814,0.463,0.488,0.473,435,0.325138859262188
"436","ZNF695",0.308,0.379,-0.121,0.45,0.49,0.478,436,0.320572103387881
"437","EGLN2",0.19,0.425,0.099,0.443,0.491,0.48,437,0.318758762624413
"438","UBE2I",0.138,0.445,0.24,0.44,0.491,0.481,438,0.317854923626168
"439","MTA2",-0.028,0.511,0.182,0.452,0.492,0.482,439,0.31695296176115
"440","EBNA3C",0.041,0.484,0.51,0.436,0.493,0.485,440,0.314258261397736
"441","ERCC2",-0.06,0.524,0.864,0.429,0.494,0.487,441,0.312471038785366
"442","RUNX3",0.124,0.451,0.21,0.439,0.495,0.488,442,0.311580177997289
"443","ZNF488",-0.242,0.595,0.979,0.431,0.495,0.489,443,0.31069114087638
"444","MECP2",0.337,0.368,-0.699,0.465,0.496,0.49,444,0.309803919971486
"445","CREB1",-0.749,0.773,-1.251,0.547,0.499,0.497,445,0.303643611266668
"446","CCND2",0.377,0.353,-0.606,0.454,0.5,0.5,446,0.301029995663981
"447","MITF",-0.323,0.627,0.585,0.449,0.5,0.501,447,0.300162274132754
"448","ZNF623",0.082,0.467,0.168,0.44,0.501,0.503,448,0.298432014944073
"449","RXRG",-0.38,0.648,-0.263,0.483,0.502,0.505,449,0.296708621881339
"450","ETV7",0.162,0.436,0.028,0.442,0.502,0.505,450,0.296708621881339
"451","CBX5",-0.305,0.62,0.089,0.466,0.503,0.507,451,0.294992040666664
"452","EBNA3",0.045,0.482,0.318,0.435,0.504,0.509,452,0.293282217663241
"453","ZNF780A",-0.15,0.56,0.932,0.423,0.504,0.509,453,0.293282217663241
"454","SP1",-0.701,0.758,-1.583,0.559,0.504,0.51,454,0.292429823902064
"455","GABP",0.045,0.482,-0.699,0.472,0.504,0.51,455,0.292429823902064
"456","ZNF573",-0.137,0.554,0.897,0.424,0.504,0.51,456,0.292429823902064
"457","H2AFX",-0.54,0.705,0.9,0.447,0.505,0.511,457,0.291579099865287
"458","CUX1",-0.478,0.684,0.305,0.467,0.505,0.511,458,0.291579099865287
"459","BANP",-0.365,0.642,0.378,0.455,0.505,0.511,459,0.291579099865287
"460","POLR3A",-0.183,0.572,-0.033,0.459,0.506,0.513,460,0.289882634888184
"461","GATAD1",0.046,0.482,-0.555,0.466,0.507,0.515,461,0.288192770958809
"462","DNMT1",-0.138,0.555,-0.011,0.454,0.507,0.516,462,0.287350298372789
"463","TEAD2",-0.105,0.542,0.715,0.429,0.508,0.517,463,0.286509456906058
"464","MBD2",-1.124,0.87,-1.416,0.64,0.509,0.521,464,0.283162276700476
"465","MAF",-0.818,0.793,-0.839,0.524,0.51,0.523,465,0.281498311132726
"466","ZNF16",-0.173,0.569,0.77,0.427,0.513,0.528,466,0.277366077466188
"467","SMARCC2",0.225,0.411,-0.19,0.441,0.514,0.531,467,0.274905478918531
"468","NFE2L2",-0.462,0.678,-0.12,0.476,0.515,0.533,468,0.273272790973428
"469","ZNF18",-0.289,0.614,-0.712,0.483,0.515,0.535,469,0.271646217978772
"470","ZXDB",0.367,0.357,-0.712,0.449,0.516,0.536,470,0.27083521030723
"471","JMJD1C",-0.059,0.524,-0.046,0.447,0.517,0.537,471,0.270025714300444
"472","FOXP1",-0.798,0.788,-0.72,0.514,0.517,0.538,472,0.269217724333611
"473","NKX3-1",-0.336,0.632,0.884,0.43,0.518,0.54,473,0.267606240177031
"474","ZXDC",-0.08,0.532,0.504,0.427,0.518,0.541,474,0.266802734893431
"475","HOXA2",0.244,0.404,-0.459,0.447,0.519,0.543,475,0.265200170411153
"476","NR4A1",-0.323,0.627,0.077,0.456,0.519,0.544,476,0.26440110030182
"477","PATZ1",0.12,0.452,-1.23,0.476,0.52,0.545,477,0.263603497723358
"478","ERCC3",-0.063,0.525,0.375,0.429,0.521,0.548,478,0.261219441515631
"479","ZFP64",-0.244,0.596,0.108,0.447,0.523,0.551,479,0.258848401148215
"480","ZKSCAN5",0.245,0.403,-0.583,0.447,0.523,0.551,480,0.258848401148215
"481","ZNF318",-0.302,0.619,0.032,0.453,0.524,0.553,481,0.257274868695302
"482","DDX5",-0.408,0.658,-0.721,0.485,0.525,0.557,482,0.254144804826271
"483","PHIP",0.381,0.352,-1.774,0.479,0.526,0.557,483,0.254144804826271
"484","CBX1",-0.201,0.58,-0.933,0.481,0.526,0.558,484,0.253365801062421
"485","PCGF1",-0.221,0.588,-1.938,0.516,0.528,0.564,485,0.248720896016658
"486","CHAMP1",-0.013,0.505,-0.079,0.439,0.529,0.565,486,0.247951552180562
"487","SKI",0.009,0.496,-0.037,0.433,0.532,0.573,487,0.24184537803261
"488","INTS11",0.327,0.372,-1.094,0.453,0.533,0.574,488,0.241088107602027
"489","DNMT3B",-0.551,0.709,-0.092,0.468,0.533,0.575,489,0.24033215531037
"490","GATAD2B",-0.642,0.739,-0.657,0.489,0.534,0.576,490,0.239577516576788
"491","E2F6",-0.583,0.72,-1.871,0.531,0.534,0.577,491,0.238824186844269
"492","C11orf30",-0.255,0.601,0.084,0.441,0.534,0.577,492,0.238824186844269
"493","GRIP1",-0.372,0.645,0.306,0.439,0.536,0.58,493,0.236572006437063
"494","GREB1",-0.726,0.766,0.628,0.448,0.537,0.584,494,0.233587152887601
"495","WRNIP1",0.125,0.45,-0.567,0.44,0.538,0.585,495,0.23284413391782
"496","PSIP1",-0.138,0.555,-0.36,0.447,0.54,0.589,496,0.229884705212898
"497","ZNF641",-0.101,0.54,-0.105,0.439,0.54,0.589,497,0.229884705212898
"498","RUNX1",-1.749,0.96,-0.457,0.542,0.541,0.591,498,0.228412519118745
"499","PMEL",-0.339,0.633,-0.787,0.473,0.544,0.598,499,0.223298816011589
"500","ZNF468",0.162,0.436,-0.734,0.442,0.544,0.599,500,0.222573177610689
"501","NCOR1",-0.881,0.811,-1.492,0.527,0.546,0.602,501,0.220403508742175
"502","KLF1",-0.195,0.577,-1.038,0.47,0.546,0.602,502,0.220403508742175
"503","ZNF292",-0.36,0.641,0.836,0.41,0.549,0.608,503,0.216096420727265
"504","ZNF281",0.062,0.475,-0.525,0.436,0.549,0.609,504,0.215382707367125
"505","MED12",-0.31,0.622,-0.716,0.464,0.55,0.612,505,0.213248577854439
"506","HBP1",-0.022,0.509,-0.991,0.456,0.551,0.614,506,0.211831628858832
"507","HOXA4",0.167,0.434,-0.885,0.442,0.551,0.615,507,0.211124884224583
"508","GTF2F1",-0.455,0.676,-1.386,0.491,0.552,0.616,508,0.210419287835575
"509","ZNF84",-0.245,0.597,0.29,0.417,0.554,0.621,509,0.20690839982342
"510","BAHD1",-0.726,0.766,1.117,0.415,0.554,0.621,510,0.20690839982342
"511","MXI1",-0.264,0.604,-1.726,0.494,0.556,0.624,511,0.204815410317576
"512","ETV6",-0.657,0.744,-0.036,0.453,0.557,0.627,512,0.202732459169284
"513","NFKB2",-0.258,0.602,0.089,0.426,0.559,0.631,513,0.199970640755866
"514","TBL1X",0.109,0.457,-0.822,0.439,0.559,0.632,514,0.199282921717615
"515","BCL6",-0.725,0.766,-0.657,0.478,0.56,0.632,515,0.199282921717615
"516","ILK",-0.533,0.703,0.699,0.416,0.562,0.637,516,0.19586056766465
"517","FUS",-0.215,0.585,-0.326,0.436,0.562,0.638,517,0.195179321278838
"518","RELA",-2.465,0.993,-0.863,0.561,0.563,0.639,518,0.1944991418416
"519","USF2",-0.599,0.726,-1.349,0.491,0.564,0.641,519,0.193141970481183
"520","ZNF528",0.02,0.492,-0.68,0.433,0.564,0.641,520,0.193141970481183
"521","SPDEF",-0.457,0.676,-0.591,0.456,0.565,0.645,521,0.190440285364732
"522","ZNF707",-0.676,0.751,0.743,0.422,0.566,0.646,522,0.189767482004916
"523","GTF3C2",-0.079,0.531,-1.015,0.449,0.566,0.646,523,0.189767482004916
"524","HEY1",-0.329,0.629,-1.447,0.478,0.566,0.646,524,0.189767482004916
"525","SUMO2",-2.515,0.994,-0.041,0.514,0.567,0.649,525,0.187755303199631
"526","HDAC3",-0.501,0.692,0.406,0.422,0.568,0.65,526,0.187086643357144
"527","EBNA2",-0.259,0.602,0.111,0.416,0.568,0.651,527,0.186419011431808
"528","ZBTB16",-0.428,0.666,0.041,0.431,0.569,0.653,528,0.185086818724926
"529","SF1",-0.473,0.682,0.837,0.402,0.569,0.653,529,0.185086818724926
"530","ZFP28",-0.587,0.721,0.761,0.412,0.57,0.654,530,0.184422251675733
"531","ADNP",-0.191,0.576,-0.304,0.429,0.57,0.654,531,0.184422251675733
"532","MED1",-2.536,0.994,-1.404,0.609,0.57,0.656,532,0.18309616062434
"533","YBX1",-0.991,0.839,0.991,0.431,0.571,0.656,533,0.18309616062434
"534","RFX2",-0.047,0.519,-0.587,0.43,0.571,0.657,534,0.182434630440219
"535","ZBTB7B",-0.062,0.525,-0.564,0.429,0.572,0.659,535,0.18111458540599
"536","MIER1",-0.249,0.598,-0.305,0.43,0.574,0.663,536,0.178486471595227
"537","TBL1XR1",-0.317,0.624,-0.844,0.453,0.574,0.664,537,0.177831920631982
"538","HDGF",-0.823,0.795,-0.376,0.467,0.576,0.668,538,0.175223537524454
"539","TP53",-2.934,0.998,-0.527,0.526,0.579,0.674,539,0.17134010346468
"540","ZNF273",0.107,0.458,-1.195,0.439,0.58,0.675,540,0.170696227168975
"541","ZNF671",-0.194,0.577,-0.309,0.42,0.582,0.68,541,0.167491087293764
"542","TRIM24",-0.872,0.808,-1.125,0.489,0.583,0.681,542,0.166852888087215
"543","EHF",-0.287,0.613,-0.284,0.427,0.583,0.682,543,0.166215625343521
"544","TLX1",-0.288,0.613,-0.019,0.414,0.584,0.684,544,0.164943898279884
"545","APOBEC3B",-0.255,0.601,-0.109,0.416,0.585,0.685,545,0.164309428507574
"546","ZKSCAN1",-0.71,0.761,-0.329,0.448,0.59,0.695,546,0.158015195409886
"547","ZNF24",-0.561,0.713,-0.634,0.448,0.59,0.696,547,0.157390760389438
"548","CHD2",-0.536,0.704,-1.866,0.49,0.59,0.697,548,0.156767221901991
"549","BRCA1",-1.395,0.919,-1.464,0.523,0.591,0.698,549,0.156144577376839
"550","KLF15",-1.106,0.866,-1.805,0.524,0.592,0.699,550,0.155522824254319
"551","TBX21",-0.425,0.665,-0.328,0.43,0.593,0.703,551,0.153044674980176
"552","E2F3",-0.015,0.506,-1.105,0.432,0.594,0.704,552,0.152427340857888
"553","BATF3",-0.33,0.629,-0.046,0.412,0.594,0.705,553,0.151810883008601
"554","EGR1",-0.798,0.788,-1.89,0.505,0.595,0.707,554,0.150580586203101
"555","PRDM2",-0.166,0.566,-0.966,0.433,0.597,0.71,555,0.148741651280925
"556","IRF9",-0.577,0.718,0.287,0.408,0.597,0.711,556,0.148130399270234
"557","KLF6",-0.016,0.506,-1.139,0.431,0.597,0.711,557,0.148130399270234
"558","ZNF674",-0.002,0.501,-1.223,0.432,0.597,0.711,558,0.148130399270234
"559","ZNF605",-0.448,0.673,0.193,0.403,0.599,0.713,559,0.146910470148134
"560","CENPT",-0.657,0.744,0.81,0.385,0.599,0.715,560,0.145693958198919
"561","ZMYND8",-0.165,0.566,-1.322,0.44,0.601,0.717,561,0.1444808443322
"562","ZNF83",-0.591,0.723,-1.107,0.46,0.601,0.718,562,0.1438755557577
"563","DPF1",-0.437,0.669,-0.681,0.434,0.602,0.72,563,0.142667503568732
"564","ZNF682",-0.164,0.565,-0.895,0.426,0.606,0.728,564,0.137868620686963
"565","ZNF580",-0.164,0.565,-0.924,0.425,0.608,0.731,565,0.13608262304214
"566","KMT2A",-0.985,0.838,-2.035,0.517,0.609,0.734,566,0.134303940083929
"567","ZNF248",-0.661,0.746,0.653,0.385,0.61,0.736,567,0.133122185662501
"568","TERF1",-0.333,0.631,-0.324,0.411,0.61,0.736,568,0.133122185662501
"569","PTRF",-0.726,0.766,0.469,0.402,0.611,0.737,569,0.132532512140949
"570","PRDM12",-0.671,0.749,0.678,0.384,0.612,0.74,570,0.130768280269024
"571","INSM2",-0.204,0.581,-0.928,0.425,0.613,0.741,571,0.130181792020672
"572","ZNF280D",-0.262,0.603,-0.768,0.422,0.613,0.741,572,0.130181792020672
"573","RAD51",-0.778,0.782,-0.138,0.431,0.615,0.746,573,0.127261172527331
"574","ZNF585B",-0.734,0.768,0.359,0.402,0.617,0.749,574,0.125518182300534
"575","ZNF611",-0.24,0.595,-0.858,0.417,0.619,0.752,575,0.123782159408358
"576","BRD4",-4.842,1,-1.835,0.577,0.619,0.753,576,0.123205023799299
"577","MEF2D",-0.57,0.716,-0.057,0.409,0.619,0.753,577,0.123205023799299
"578","PML",-0.796,0.787,-0.801,0.449,0.621,0.756,578,0.121478204498793
"579","PTTG1",-0.735,0.769,0.341,0.399,0.622,0.759,579,0.11975822410452
"580","DDX20",-0.665,0.747,-0.124,0.415,0.623,0.76,580,0.119186407719209
"581","ZNF324",-0.253,0.6,-1.136,0.428,0.623,0.76,581,0.119186407719209
"582","TET3",-0.727,0.766,-1.991,0.489,0.623,0.761,582,0.118615343229427
"583","STAT5A",-0.669,0.748,-0.917,0.443,0.623,0.761,583,0.118615343229427
"584","YY1",-4.047,1,-1.937,0.58,0.624,0.761,584,0.118615343229427
"585","KLF8",-0.12,0.548,-1.496,0.431,0.624,0.762,585,0.118045028660399
"586","GRHL1",-0.438,0.669,-0.265,0.404,0.624,0.763,586,0.11747546204512
"587","UHRF2",-0.071,0.528,-1.478,0.428,0.624,0.763,587,0.11747546204512
"588","TAT",-0.456,0.676,-0.174,0.403,0.625,0.765,588,0.116338564846382
"589","KDM6A",-0.378,0.647,-0.484,0.409,0.625,0.765,589,0.116338564846382
"590","MRE11A",-0.468,0.68,-0.68,0.418,0.628,0.769,590,0.114073660198569
"591","BIRA",-0.884,0.812,0.071,0.418,0.628,0.769,591,0.114073660198569
"592","AFF1",-1.293,0.902,-1.544,0.5,0.629,0.771,592,0.112945621949043
"593","NOTCH1",-1.816,0.965,-1.854,0.528,0.631,0.774,593,0.111259039317107
"594","PYGO2",-0.705,0.76,0.081,0.4,0.632,0.777,594,0.109578981199086
"595","NOTCH3",-0.773,0.78,0.683,0.373,0.634,0.779,595,0.108462542327436
"596","MLLT3",-0.285,0.612,-0.961,0.414,0.634,0.78,596,0.10790539730952
"597","ZNF518A",-0.325,0.628,-1.165,0.426,0.635,0.781,597,0.1073489661227
"598","E2F8",-0.335,0.631,-0.821,0.411,0.638,0.786,598,0.104577453960592
"599","FOXG1",-0.403,0.656,-0.65,0.407,0.638,0.786,599,0.104577453960592
"600","E2F5",-0.368,0.643,-1.125,0.425,0.638,0.787,600,0.104025267640935
"601","SND1",-0.777,0.781,-0.16,0.415,0.638,0.787,601,0.104025267640935
"602","NCAPG",-1.18,0.881,-0.343,0.449,0.638,0.788,602,0.103473782510445
"603","ZNF138",-0.645,0.741,0.069,0.386,0.638,0.788,603,0.103473782510445
"604","GPS2",-0.242,0.596,-1.331,0.417,0.642,0.794,604,0.100179497572904
"605","ZNF354C",-0.778,0.782,0.505,0.372,0.642,0.794,605,0.100179497572904
"606","ZBTB7A",-1.44,0.925,-2.033,0.518,0.643,0.796,606,0.0990869322623309
"607","RB1",-1.363,0.914,-1.483,0.49,0.643,0.796,607,0.0990869322623309
"608","ZNF71",-0.541,0.706,-1.638,0.447,0.645,0.798,608,0.0979971086492706
"609","FOXK2",-1.121,0.869,-0.53,0.446,0.645,0.799,609,0.0974532206860086
"610","ZNF765",-0.718,0.764,0.189,0.379,0.648,0.804,610,0.0947439512515487
"611","NELFE",-5.055,1,-1.946,0.549,0.648,0.804,611,0.0947439512515487
"612","MYB",-1.208,0.887,-0.578,0.448,0.649,0.805,612,0.0942041196321315
"613","ZNF175",-1.057,0.855,0.038,0.416,0.65,0.807,613,0.0931264652779296
"614","ZNF792",-0.393,0.653,-1.186,0.416,0.652,0.81,614,0.0915149811213502
"615","ZBTB26",-0.49,0.688,-1.969,0.452,0.655,0.816,615,0.0883098412461389
"616","ETS2",-1.178,0.881,-1.062,0.461,0.655,0.816,616,0.0883098412461389
"617","FOXM1",-2.849,0.998,-1.483,0.509,0.656,0.816,617,0.0883098412461389
"618","PRDM11",-0.609,0.729,-1.966,0.456,0.657,0.818,618,0.087246696328677
"619","WDHD1",-0.584,0.721,-0.705,0.406,0.657,0.818,619,0.087246696328677
"620","SOX9",-0.668,0.748,-1.518,0.443,0.657,0.819,620,0.0867160982395816
"621","ZNF391",-0.545,0.707,-1.512,0.435,0.658,0.82,621,0.0861861476162833
