"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"62","SIX1",1.787,0.037,2.652,0.482,0.094,0.00376,62,2.42481215507234
"63","TERC",2.416,0.00784,2.276,0.489,0.095,0.0038,63,2.42021640338319
"64","FOXA2",3.729,9.61e-05,2.081,0.494,0.095,0.00389,64,2.41005039867429
"65","JARID2",5.369,3.96e-08,1.286,0.725,0.096,0.00393,65,2.40560744962457
"66","HOXB13",3.517,0.000219,2.354,0.478,0.096,0.00398,66,2.40011692792631
"67","TAL1",3.317,0.000454,1.967,0.5,0.097,0.00407,67,2.39040559077478
"68","PRDM1",1.911,0.028,2.021,0.518,0.097,0.00407,68,2.39040559077478
"69","CENPT",1.204,0.114,3.033,0.483,0.098,0.00425,69,2.37161106994969
"70","NME2",1.674,0.0471,2.495,0.485,0.098,0.00425,70,2.37161106994969
"71","MCM2",1.283,0.0997,2.581,0.492,0.098,0.0043,71,2.36653154442041
"72","ASCL1",2.559,0.00525,1.791,0.517,0.1,0.00454,72,2.3429441471429
"73","PGR",1.428,0.0767,2.17,0.512,0.101,0.00464,73,2.33348201944512
"74","HNF4G",2.161,0.0154,2.009,0.501,0.102,0.00474,74,2.32422165832591
"75","KDM3B",1.866,0.031,1.786,0.536,0.102,0.00479,75,2.31966448658544
"76","MYOD1",1.969,0.0245,2.176,0.491,0.102,0.00484,76,2.31515463835559
"77","SUZ12",4.27,9.78e-06,1.117,0.705,0.103,0.00494,77,2.30627305107635
"78","MEF2B",2.954,0.00157,1.848,0.5,0.104,0.0051,78,2.29242982390206
"79","ZNF750",1.227,0.11,2.597,0.486,0.105,0.0052,79,2.2839966563652
"80","ZNF490",1.178,0.119,2.902,0.48,0.105,0.0052,80,2.2839966563652
"81","IRF5",1.216,0.112,2.617,0.485,0.107,0.00559,81,2.25258819211358
"82","ZNF512",1.7,0.0446,2.158,0.491,0.109,0.00582,82,2.23507701535011
"83","DMC1",1.216,0.112,2.576,0.485,0.109,0.00587,83,2.23136189875239
"84","TLE3",2.028,0.0213,2.469,0.471,0.111,0.00611,84,2.21395878975745
"85","RING1",1.599,0.0549,2.138,0.493,0.112,0.00629,85,2.20134935455473
"86","KLF16",1.599,0.0549,2.181,0.486,0.113,0.00647,86,2.1890957193313
"87","RNF2",2.13,0.0166,1.268,0.571,0.115,0.00691,87,2.1605219526258
"88","TCF21",2.408,0.00803,1.633,0.509,0.116,0.00704,88,2.15242734085789
"89","NR2F2",1.959,0.0251,1.742,0.507,0.116,0.00711,89,2.14813039927023
"90","ZNF680",1.551,0.0605,2.524,0.471,0.118,0.00731,90,2.13608262304214
"91","ZNF169",1.207,0.114,2.489,0.484,0.118,0.00744,91,2.12842706445412
"92","ZNF382",2.025,0.0214,2.807,0.455,0.119,0.00758,92,2.12033079436795
"93","FOXH1",1.39,0.0822,2.155,0.492,0.119,0.00765,93,2.11633856484638
"94","HLF",1.521,0.0642,2.523,0.47,0.12,0.00779,94,2.10846254232744
"95","PDX1",1.502,0.0665,2.421,0.474,0.121,0.00793,95,2.1007268126824
"96","JMJD6",2.713,0.00333,0.922,0.591,0.122,0.00814,96,2.0893755951108
"97","BANF1",1.943,0.026,1.864,0.49,0.122,0.00822,97,2.08512818245995
"98","FANCD2",1.145,0.126,2.613,0.477,0.122,0.00822,98,2.08512818245995
"99","ZNF793",1.45,0.0735,2.576,0.468,0.123,0.00829,99,2.08144546944973
"100","GTF2I",3.082,0.00103,1.744,0.486,0.123,0.00836,100,2.07779372256098
"101","DRAP1",1.438,0.0752,1.75,0.514,0.123,0.00836,101,2.07779372256098
"102","SNAI2",3.203,0.000679,1.792,0.483,0.124,0.00866,102,2.06248210798265
"103","CBX2",1.452,0.0733,1.682,0.516,0.124,0.00866,103,2.06248210798265
"104","POU5F1",3.435,0.000297,1.631,0.488,0.126,0.00896,104,2.04769199033787
"105","TET2",1.836,0.0332,1.395,0.528,0.126,0.00904,105,2.04383156952464
"106","ZNF75D",1.395,0.0815,2.684,0.464,0.128,0.00935,106,2.02918838912748
"107","TFAP2A",2.359,0.00917,1.834,0.483,0.128,0.00951,107,2.02181948306259
"108","SATB1",0.797,0.213,2.516,0.496,0.13,0.01,108,2
"109","CTCFL",1.971,0.0243,0.985,0.562,0.131,0.0101,109,1.99567862621736
"110","CEBPB",4.088,2.17e-05,1.22,0.499,0.133,0.0106,110,1.97469413473523
"111","NR2F1",1.319,0.0937,1.964,0.487,0.136,0.0114,111,1.94309514866353
"112","SUMO2",1.205,0.114,2.026,0.49,0.137,0.0117,112,1.93181413825384
"113","ZNF248",1.027,0.152,2.909,0.465,0.137,0.0117,113,1.93181413825384
"114","LDB1",1.134,0.128,2.347,0.476,0.137,0.0117,114,1.93181413825384
"115","NKX3-1",1.379,0.084,2.474,0.463,0.139,0.0121,115,1.91721462968355
"116","PARP1",1.034,0.151,2.748,0.466,0.14,0.0124,116,1.90657831483776
"117","SOX10",1.154,0.124,2.192,0.478,0.142,0.0128,117,1.89279003035213
"118","ZNF823",1.07,0.142,2.545,0.469,0.142,0.013,118,1.88605664769316
"119","DPPA2",1.098,0.136,2.423,0.473,0.142,0.013,119,1.88605664769316
"120","SRF",1.925,0.0271,1.012,0.525,0.145,0.0137,120,1.86327943284359
"121","ARID1A",1.46,0.0722,2.217,0.465,0.145,0.0138,121,1.86012091359876
"122","NUP98-HOXA9",1.21,0.113,1.965,0.484,0.146,0.0139,122,1.85698519974591
"123","ZNF573",1.013,0.156,2.728,0.463,0.146,0.014,123,1.85387196432176
"124","BAHD1",1.157,0.124,2.575,0.458,0.15,0.0152,124,1.81815641205523
"125","KDM1A",1.181,0.119,1.551,0.506,0.153,0.0162,125,1.79048498545737
"126","NKX2-1",1.284,0.0995,1.824,0.479,0.156,0.017,126,1.76955107862173
"127","TP73",1.408,0.0796,1.905,0.471,0.157,0.0174,127,1.7594507517174
"128","HOXA9",1.251,0.106,1.884,0.476,0.157,0.0174,128,1.7594507517174
"129","ZNF563",1.036,0.15,2.395,0.466,0.157,0.0174,129,1.7594507517174
"130","ZNF425",1.025,0.153,2.445,0.465,0.159,0.0182,130,1.73992861201493
"131","ZNF2",1.234,0.109,1.187,0.514,0.16,0.0184,131,1.73518217699046
"132","SRCAP",0.949,0.171,2.604,0.458,0.16,0.0184,132,1.73518217699046
"133","SCRT2",1.216,0.112,2.494,0.452,0.161,0.0188,133,1.72584215073632
"134","ZNF436",1.117,0.132,1.963,0.474,0.164,0.02,134,1.69897000433602
"135","YBX1",0.937,0.174,2.094,0.476,0.165,0.0204,135,1.6903698325741
"136","ZNF780A",0.914,0.181,2.696,0.455,0.165,0.0204,136,1.6903698325741
"137","CTNNB1",1.115,0.132,1.897,0.474,0.168,0.0213,137,1.67162039656126
"138","PRDM12",0.905,0.183,2.697,0.454,0.168,0.0214,138,1.66958622665081
"139","EHMT2",1.132,0.129,2.047,0.468,0.169,0.0218,139,1.6615435063954
"140","TCF4",0.748,0.227,1.386,0.557,0.169,0.0218,140,1.6615435063954
"141","SIRT1",1.182,0.119,1.806,0.474,0.169,0.0218,141,1.6615435063954
"142","ZNF768",1.034,0.151,2.162,0.466,0.17,0.0223,142,1.65169513695184
"143","ZNF440",0.881,0.189,2.721,0.453,0.17,0.0223,143,1.65169513695184
"144","TRIM28",1.063,0.144,2.094,0.466,0.173,0.0231,144,1.63638802010786
"145","PRDM6",1.159,0.123,1.617,0.478,0.175,0.0243,145,1.61439372640169
"146","HDAC3",0.913,0.181,1.934,0.475,0.177,0.0249,146,1.60380065290426
"147","ZNF22",0.933,0.175,2.302,0.457,0.179,0.0258,147,1.58838029403677
"148","RYBP",1.696,0.0449,0.418,0.515,0.179,0.026,148,1.58502665202918
"149","ZNF320",1.307,0.0956,2.256,0.446,0.179,0.026,149,1.58502665202918
"150","LMNA",1.138,0.128,2.162,0.455,0.18,0.0261,150,1.58335949266172
"151","CDCA2",1.038,0.15,1.997,0.466,0.18,0.0261,151,1.58335949266172
"152","ZNF506",0.931,0.176,2.292,0.456,0.18,0.0264,152,1.57839607313017
"153","MAFF",1.11,0.133,2.398,0.446,0.181,0.0266,153,1.57511836336893
"154","ATF4",1.222,0.111,1.836,0.461,0.182,0.0272,154,1.5654310959658
"155","EED",0.684,0.247,1.111,0.593,0.183,0.0276,155,1.55909091793478
"156","NCAPG2",0.976,0.165,2.083,0.461,0.185,0.0286,156,1.54363396687096
"157","TFAP2C",1.739,0.041,1.628,0.455,0.187,0.0294,157,1.53165266958784
"158","ZNF17",0.82,0.206,2.578,0.448,0.187,0.0294,158,1.53165266958784
"159","CEBPG",1.334,0.091,1.993,0.448,0.189,0.0303,159,1.51855737149769
"160","SP140",1.424,0.0773,1.502,0.464,0.189,0.0303,160,1.51855737149769
"161","GFI1B",0.755,0.225,1.909,0.478,0.189,0.0306,161,1.51427857351842
"162","MAFK",1.047,0.148,1.687,0.47,0.19,0.0308,162,1.51144928349956
"163","ZNF808",0.792,0.214,2.703,0.445,0.191,0.0311,163,1.50723961097316
"164","ZNF287",0.794,0.214,2.678,0.446,0.192,0.0318,164,1.49757288001557
"165","ZNF430",0.798,0.212,2.531,0.446,0.196,0.0338,165,1.47108329972235
"166","PCGF2",1.401,0.0807,1.398,0.463,0.196,0.034,166,1.46852108295774
"167","ZNF101",0.547,0.292,1.834,0.487,0.198,0.0348,167,1.45842075605342
"168","SMAD2-SMAD3",0.859,0.195,1.037,0.501,0.199,0.0355,168,1.44977164694491
"169","ILK",1.08,0.14,2.265,0.443,0.199,0.0355,169,1.44977164694491
"170","SMARCE1",0.699,0.242,1.709,0.481,0.2,0.0359,170,1.44490555142168
"171","ZNF92",0.94,0.174,1.916,0.457,0.2,0.0359,171,1.44490555142168
"172","SON",1.082,0.14,1.403,0.471,0.2,0.0361,172,1.44249279809434
"173","ZNF549",0.769,0.221,2.654,0.444,0.202,0.0373,173,1.42829116819131
"174","ZNF384",0.968,0.167,1.45,0.472,0.203,0.0379,174,1.42136079003193
"175","ZNF766",0.787,0.216,1.807,0.469,0.204,0.0381,175,1.41907502432438
"176","SFPQ",0.77,0.221,2.574,0.444,0.206,0.0391,176,1.40782324260413
"177","GRHL3",1.418,0.0781,1.487,0.454,0.206,0.0393,177,1.40560744962457
"178","NR5A2",1.057,0.145,2.079,0.445,0.208,0.0406,178,1.39147396642281
"179","AHR",0.887,0.188,1.885,0.455,0.21,0.0416,179,1.38090666937326
"180","BRD9",1.212,0.113,1.337,0.46,0.211,0.0421,180,1.37571790416433
"181","EBF1",0.814,0.208,0.826,0.499,0.213,0.0434,181,1.36251027048749
"182","ZNF585A",0.813,0.208,2.125,0.447,0.215,0.0449,182,1.34775365899668
"183","MAFG",1.028,0.152,2.094,0.441,0.217,0.0463,183,1.33441900898205
"184","SSU72",0.967,0.167,1.512,0.46,0.218,0.0465,184,1.33254704711005
"185","SMARCA2",0.925,0.178,1.675,0.456,0.219,0.047,185,1.32790214206428
"186","ZNF93",0.815,0.208,2.028,0.447,0.22,0.0477,186,1.32148162095989
"187","LMNB1",0.831,0.203,1.932,0.449,0.221,0.0486,187,1.31336373073771
"188","EP300",0.441,0.33,0.654,0.657,0.223,0.0498,188,1.30277065724028
"189","POU2F1",0.697,0.243,2.492,0.438,0.225,0.0515,189,1.28819277095881
"190","ZBTB48",1.098,0.136,0.793,0.473,0.226,0.052,190,1.2839966563652
"191","SMARCA4",0.931,0.176,0.029,0.532,0.227,0.0525,191,1.27984069659404
"192","FOXO1",0.873,0.191,1.143,0.47,0.227,0.0528,192,1.27736607746619
"193","SMAD3",0.659,0.255,0.788,0.503,0.228,0.053,193,1.27572413039921
"194","CHD8",0.584,0.28,1.251,0.486,0.228,0.0535,194,1.27164621797877
"195","PRDM14",0.879,0.19,1.651,0.452,0.23,0.0545,195,1.26360349772336
"196","SMARCC1",0.669,0.252,0.43,0.525,0.232,0.0561,196,1.25103713874384
"197","ZNF707",0.528,0.299,1.852,0.461,0.233,0.0569,197,1.24488773360493
"198","SF1",0.679,0.249,2.367,0.437,0.234,0.0579,198,1.23732143627256
"199","ZNF781",0.698,0.243,2.123,0.444,0.235,0.0582,199,1.23507701535011
"200","GREB1",0.821,0.206,1.435,0.456,0.236,0.059,200,1.22914798835786
"201","DACOR1",0.698,0.243,2.266,0.438,0.236,0.0593,201,1.22694530663574
"202","CENPC",0.649,0.258,2.463,0.434,0.237,0.0596,202,1.22475374025976
"203","ZNF134",0.696,0.243,2.28,0.438,0.237,0.0601,203,1.22112552799726
"204","GRIP1",1.031,0.151,1.282,0.453,0.238,0.0609,204,1.21538270736712
"205","ZNF770",0.787,0.216,1.837,0.445,0.24,0.062,205,1.20760831050175
"206","ZFP64",0.868,0.193,1.67,0.445,0.241,0.0629,206,1.20134935455473
"207","STAT4",0.498,0.309,1.299,0.478,0.241,0.0632,207,1.19928292171761
"208","TRAF7",1.491,0.068,0.021,0.475,0.242,0.0634,208,1.19791074211827
"209","ZNF697",0.308,0.379,1.998,0.461,0.244,0.0654,209,1.18442225167573
"210","OSR2",0.93,0.176,1.553,0.445,0.245,0.0663,210,1.17848647159523
"211","ZNF331",0.631,0.264,2.326,0.433,0.245,0.0663,211,1.17848647159523
"212","ZNF133",0.664,0.253,2.258,0.436,0.246,0.0666,212,1.1765257708297
"213","FEZF1",1.029,0.152,1.597,0.441,0.246,0.0666,213,1.1765257708297
"214","GTF3C5",1.14,0.127,0.316,0.473,0.246,0.0669,214,1.17457388223218
"215","ZNF140",0.656,0.256,2.137,0.44,0.246,0.0672,215,1.17263072694617
"216","ZBTB6",1.123,0.131,1.033,0.45,0.246,0.0672,216,1.17263072694617
"217","KLF4",0.605,0.273,0.836,0.483,0.247,0.0675,217,1.17069622716898
"218","ZNF274",0.666,0.253,2.39,0.429,0.247,0.0678,218,1.16877030613294
"219","ZNF605",0.67,0.251,2.173,0.436,0.247,0.0681,219,1.16685288808721
"220","CHD7",0.644,0.26,0.867,0.477,0.249,0.0696,220,1.15739076038944
"221","ZMYM3",0.841,0.2,0.801,0.466,0.251,0.0708,221,1.14996674231023
"222","ZNF429",0.594,0.276,2.337,0.431,0.252,0.0723,222,1.14086170270547
"223","ZNF217",0.709,0.239,1.91,0.439,0.253,0.0729,223,1.13727247168203
"224","CNOT3",1.115,0.133,0.694,0.456,0.253,0.0733,224,1.13489602535887
"225","HCFC1R1",0.784,0.217,1.561,0.445,0.258,0.0774,225,1.11125903931711
"226","ZNF479",0.74,0.23,1.723,0.441,0.258,0.0777,226,1.10957898119909
"227","KDM4A",1.266,0.103,0.633,0.448,0.258,0.0777,227,1.10957898119909
"228","EGR3",0.809,0.209,1.249,0.447,0.263,0.082,228,1.08618614761628
"229","SMARCA5",0.777,0.219,1.627,0.441,0.264,0.0827,229,1.08249449044745
"230","MAF",0.13,0.448,0.568,0.549,0.265,0.0837,230,1.07727454200674
"231","SPI1",0.311,0.378,0.237,0.538,0.265,0.084,231,1.07572071393812
"232","ARID3A",0.8,0.212,1.171,0.446,0.266,0.0851,232,1.07007043991541
"233","ZNF664",0.789,0.215,1.723,0.432,0.267,0.0857,233,1.0670191780768
"234","ESCO2",0.839,0.201,0.972,0.449,0.268,0.0864,234,1.06348625752111
"235","NFIA",0.651,0.257,1.455,0.446,0.269,0.0878,235,1.0565054840939
"236","MITF",0.783,0.217,1.589,0.438,0.272,0.0903,236,1.04431224968649
"237","MEIS1",0.903,0.183,1.295,0.438,0.273,0.0918,237,1.03715731879876
"238","BCL11A",0.321,0.374,0.697,0.485,0.275,0.0936,238,1.02872415126189
"239","ZBTB42",0.731,0.232,1.466,0.441,0.275,0.094,239,1.0268721464003
"240","SPIB",0.767,0.222,1.41,0.439,0.278,0.0966,240,1.01502287358451
"241","TEAD4",-0.026,0.51,0.634,0.535,0.279,0.0973,241,1.01188715973165
"242","PLRG1",0.624,0.266,2.149,0.42,0.28,0.0984,242,1.00700490156866
"243","BATF",0.316,0.376,0.423,0.49,0.283,0.102,243,0.991399828238082
"244","H2AFX",0.355,0.361,1.809,0.442,0.284,0.103,244,0.987162775294828
"245","ZSCAN16",0.271,0.393,0.738,0.48,0.285,0.105,245,0.978810700930062
"246","ZNF202",0.472,0.319,0.841,0.461,0.287,0.106,246,0.97469413473523
"247","LRWD1",0.444,0.329,2.255,0.42,0.289,0.108,247,0.96657624451305
"248","ZNF534",0.754,0.225,0.902,0.443,0.294,0.114,248,0.943095148663527
"249","HMBOX1",0.604,0.273,1.549,0.431,0.297,0.118,249,0.928117992693875
"250","TRIM22",0.89,0.187,0.736,0.439,0.297,0.118,250,0.928117992693875
"251","ZNF600",0.856,0.196,0.921,0.433,0.299,0.12,251,0.920818753952375
"252","PAX6",0.211,0.416,1.486,0.451,0.299,0.12,252,0.920818753952375
"253","ZNF35",0.664,0.253,1.261,0.436,0.299,0.12,253,0.920818753952375
"254","NR2F6",0.746,0.228,1.331,0.429,0.3,0.121,254,0.91721462968355
"255","IKZF1",0.784,0.217,0.773,0.442,0.3,0.122,255,0.913640169325252
"256","ZNF182",0.588,0.278,1.519,0.43,0.301,0.123,256,0.910094888560602
"257","PBX3",0.121,0.452,0.138,0.514,0.302,0.124,257,0.906578314837765
"258","MYNN",0.501,0.308,1.081,0.445,0.304,0.126,258,0.899629454882437
"259","ZNF800",0.567,0.285,1.826,0.418,0.304,0.127,259,0.896196279044043
"260","ZNF28",0.633,0.263,1.188,0.434,0.306,0.128,260,0.892790030352132
"261","GLIS1",0.847,0.199,0.676,0.438,0.306,0.129,261,0.889410289700751
"262","SOX4",0.839,0.201,1.071,0.427,0.306,0.129,262,0.889410289700751
"263","RCOR1",0.15,0.44,0.541,0.482,0.307,0.13,263,0.886056647693163
"264","BRDU",0.548,0.292,1.679,0.424,0.308,0.131,264,0.882728704344236
"265","ZNF121",0.612,0.27,0.835,0.442,0.308,0.132,265,0.87942606879415
"266","KDM2B",0.967,0.167,-1.316,0.509,0.309,0.133,266,0.876148359032914
"267","PSIP1",0.502,0.308,0.733,0.448,0.311,0.135,267,0.869666231504994
"268","CUX1",0.497,0.31,1.029,0.442,0.312,0.136,268,0.866461091629782
"269","NOTCH3",0.357,0.361,2.147,0.413,0.313,0.138,269,0.860120913598763
"270","PRDM10",0.785,0.216,0.888,0.429,0.314,0.14,270,0.853871964321762
"271","RUNX2",0.184,0.427,1.082,0.455,0.315,0.14,271,0.853871964321762
"272","ASH2L",0.604,0.273,1.381,0.425,0.316,0.142,272,0.847711655616944
"273","HNF4A",0.587,0.279,0.776,0.442,0.316,0.143,273,0.844663962534938
"274","KDM5B",0.768,0.221,-0.391,0.469,0.318,0.145,274,0.838631997765025
"275","IRF4",0.276,0.392,0.494,0.463,0.32,0.148,275,0.829738284605043
"276","LARP7",0.03,0.488,1.078,0.458,0.321,0.148,276,0.829738284605043
"277","REPIN1",0.4,0.345,1.101,0.439,0.321,0.149,277,0.826813731587726
"278","IKZF2",0.739,0.23,0.787,0.431,0.323,0.152,278,0.818156412055227
"279","ZNF141",0.513,0.304,1.345,0.425,0.323,0.152,279,0.818156412055227
"280","SIRT6",0.514,0.304,1.306,0.425,0.325,0.154,280,0.812479279163537
"281","ZMIZ1",0.495,0.31,0.373,0.451,0.325,0.154,281,0.812479279163537
"282","ZNF292",0.396,0.346,1.781,0.416,0.325,0.154,282,0.812479279163537
"283","ZNF486",0.354,0.362,2.115,0.406,0.326,0.156,283,0.806875401645538
"284","POLR2AphosphoS5",0.638,0.262,0.173,0.448,0.326,0.157,284,0.804100347590766
"285","ZSCAN20",0.675,0.25,1.057,0.424,0.327,0.157,285,0.804100347590766
"286","ATF3",0.289,0.386,0.185,0.468,0.328,0.159,286,0.798602875679548
"287","NCAPG",-0.074,0.53,0.668,0.475,0.329,0.16,287,0.795880017344075
"288","KLF11",0.911,0.181,-0.11,0.441,0.332,0.165,288,0.782516055786094
"289","ZNF84",0.394,0.347,1.646,0.416,0.333,0.167,289,0.777283528852417
"290","BCOR",0.413,0.34,-0.54,0.483,0.335,0.169,290,0.772113295386326
"291","ZTA",0.401,0.344,1.719,0.412,0.335,0.169,291,0.772113295386326
"292","RARA",-0.259,0.602,0.204,0.516,0.335,0.169,292,0.772113295386326
"293","EBNA3C",0.529,0.298,0.829,0.43,0.336,0.171,293,0.767003889607846
"294","TRIM25",0.48,0.316,-0.117,0.459,0.337,0.173,294,0.761953896871205
"295","LMTK3",0.345,0.365,1.476,0.423,0.337,0.173,295,0.761953896871205
"296","ZNF366",0.46,0.323,0.64,0.44,0.337,0.173,296,0.761953896871205
"297","EZH1",0.256,0.399,-1.155,0.567,0.338,0.174,297,0.7594507517174
"298","DPF2",0.409,0.341,1.426,0.418,0.339,0.175,298,0.756961951313706
"299","ZNF362",0.585,0.279,1.054,0.422,0.339,0.175,299,0.756961951313706
"300","ZNF554",0.421,0.337,1.373,0.418,0.339,0.176,300,0.75448733218585
"301","ICE2",0.557,0.289,0.789,0.428,0.34,0.176,301,0.75448733218585
"302","CBX3",0.269,0.394,1.76,0.414,0.341,0.178,302,0.749579997691106
"303","LYL1",0.465,0.321,0.8,0.431,0.343,0.181,303,0.742321425130815
"304","ATF2",0.129,0.449,0.428,0.458,0.344,0.183,304,0.737548910269571
"305","EWSR1",-0.132,0.552,0.556,0.47,0.346,0.187,305,0.728158393463501
"306","PKNOX1",0.489,0.312,1.323,0.412,0.348,0.189,306,0.723538195826756
"307","DEK",0.394,0.347,0.116,0.449,0.348,0.19,307,0.721246399047171
"308","CEBPA",-0.38,0.648,-0.001,0.533,0.349,0.191,308,0.718966632752272
"309","RBL1",0.491,0.312,0.897,0.424,0.35,0.193,309,0.714442690992226
"310","ZNF257",0.55,0.291,0.591,0.428,0.35,0.194,310,0.712198270069774
"311","ZNF304",0.311,0.378,1.66,0.409,0.351,0.195,311,0.709965388637482
"312","FAIRE",-0.113,0.545,0.203,0.476,0.352,0.197,312,0.705533773838407
"313","CHRM2",0.331,0.37,0.069,0.451,0.353,0.197,313,0.705533773838407
"314","DROSHA",0.5,0.309,-0.638,0.468,0.353,0.198,314,0.703334809738469
"315","H2AZ",1.065,0.143,-1.965,0.498,0.356,0.203,315,0.692503962086787
