"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"313","GLIS2",1.263,0.103,0.188,0.534,0.347,0.188,313,0.72584215073632
"314","SKI",0.852,0.197,0.935,0.527,0.349,0.192,314,0.71669877129645
"315","ZNF563",0.635,0.263,1.845,0.511,0.349,0.192,315,0.71669877129645
"316","WHSC1",0.822,0.205,1.653,0.509,0.35,0.194,316,0.712198270069774
"317","PRDM10",0.956,0.17,1.226,0.514,0.351,0.194,317,0.712198270069774
"318","SP7",0.975,0.165,1.048,0.516,0.352,0.196,318,0.707743928643524
"319","ZNF547",0.837,0.201,1.112,0.519,0.355,0.202,319,0.694648630553376
"320","AFF1",0.626,0.266,0.055,0.584,0.355,0.202,320,0.694648630553376
"321","MIER1",0.88,0.189,1.209,0.516,0.356,0.203,321,0.692503962086787
"322","ZNF335",1.172,0.121,0.412,0.525,0.356,0.203,322,0.692503962086787
"323","CHD8",0.389,0.349,0.985,0.549,0.357,0.204,323,0.690369832574101
"324","TFAP2A",0.816,0.207,0.925,0.526,0.358,0.206,324,0.686132779630847
"325","STAT4",0.447,0.328,1.244,0.534,0.359,0.208,325,0.681936665037238
"326","DNMT3B",-0.025,0.51,0.483,0.641,0.359,0.209,326,0.679853713888946
"327","SCRT2",0.764,0.222,1.7,0.507,0.359,0.209,327,0.679853713888946
"328","TRIM22",0.986,0.162,0.835,0.517,0.362,0.213,328,0.671620396561262
"329","PRDM12",0.486,0.313,2.161,0.503,0.365,0.218,329,0.661543506395395
"330","ZNF740",0.554,0.29,0.375,0.561,0.365,0.219,330,0.659555885159882
"331","ZNF534",0.787,0.216,0.964,0.522,0.366,0.219,331,0.659555885159882
"332","FAIRE",0.003,0.499,0.301,0.668,0.366,0.221,332,0.655607726314889
"333","ZNF792",0.917,0.18,0.797,0.518,0.371,0.228,333,0.642065152999546
"334","NFE2",0.323,0.373,0.352,0.578,0.372,0.231,334,0.636388020107856
"335","ZNF549",0.471,0.319,2.075,0.502,0.374,0.235,335,0.628932137728264
"336","ZBTB42",0.676,0.25,1.368,0.514,0.375,0.236,336,0.627087997029893
"337","PROX1",0.682,0.248,0.749,0.532,0.376,0.238,337,0.623423042943488
"338","ZNF22",0.543,0.294,1.782,0.506,0.379,0.243,338,0.614393726401688
"339","INTS11",1.29,0.0985,-0.139,0.527,0.379,0.244,339,0.612610173661271
"340","ZNF467",0.767,0.222,0.813,0.52,0.381,0.247,340,0.607303046740334
"341","EHMT2",0.273,0.393,1.51,0.522,0.381,0.248,341,0.605548319173784
"342","ZNF641",0.801,0.212,1.09,0.511,0.382,0.25,342,0.602059991327962
"343","NFKB2",0.824,0.205,1.178,0.509,0.382,0.25,343,0.602059991327962
"344","ZNF485",0.511,0.305,1.793,0.504,0.383,0.252,344,0.598599459218456
"345","C11orf30",0.613,0.27,1.423,0.509,0.384,0.254,345,0.595166283380062
"346","NFATC3",0.652,0.257,1.263,0.512,0.385,0.255,346,0.593459819566045
"347","IRF4",0.986,0.162,0.949,0.506,0.387,0.258,347,0.58838029403677
"348","ZNF257",0.715,0.237,0.955,0.516,0.387,0.259,348,0.586700235918748
"349","DDX5",0.216,0.415,1.159,0.535,0.388,0.26,349,0.585026652029182
"350","MAFF",0.435,0.332,1.576,0.511,0.388,0.26,350,0.585026652029182
"351","ETV4",0.046,0.482,-0.031,0.627,0.391,0.266,351,0.575118363368933
"352","KLF17",0.969,0.166,0.395,0.519,0.391,0.267,352,0.573488738635425
"353","MYC",0.652,0.257,-0.787,0.595,0.394,0.272,353,0.565431095965801
"354","ZNF692",0.954,0.17,0.492,0.516,0.396,0.276,354,0.559090917934782
"355","TSHZ1",0.7,0.242,1.351,0.504,0.398,0.279,355,0.554395796726402
"356","HLTF",0.82,0.206,0.837,0.511,0.398,0.28,356,0.552841968657781
"357","ZNF17",0.399,0.345,1.95,0.498,0.401,0.286,357,0.543633966870957
"358","TCF4",-0.418,0.662,0.805,0.587,0.402,0.288,358,0.540607512240769
"359","SP1",0.695,0.244,-0.653,0.572,0.402,0.289,359,0.539102157243452
"360","GTF2A2",0.483,0.315,1.596,0.503,0.403,0.29,360,0.537602002101044
"361","CBFB",0.626,0.266,-0.733,0.574,0.409,0.303,361,0.518557371497695
"362","NFKB1",0.874,0.191,0.702,0.508,0.41,0.304,362,0.517126416391246
"363","NR4A1",0.53,0.298,0.98,0.515,0.41,0.304,363,0.517126416391246
"364","ADNP",0.747,0.227,0.962,0.507,0.411,0.305,364,0.515700160653214
"365","ELF3",0.765,0.222,0.886,0.508,0.411,0.306,365,0.51427857351842
"366","ATF2",0.254,0.4,0.587,0.541,0.413,0.31,366,0.508638306165727
"367","ZFP2",0.764,0.222,0.25,0.524,0.413,0.31,367,0.508638306165727
"368","ZNF414",0.912,0.181,0.327,0.515,0.414,0.313,368,0.504455662453552
"369","ZNF429",0.374,0.354,1.896,0.497,0.414,0.313,369,0.504455662453552
"370","ZNF490",0.379,0.352,1.86,0.497,0.416,0.316,370,0.500312917381596
"371","ZFP69B",0.869,0.192,0.377,0.515,0.416,0.317,371,0.498940737782249
"372","DPF2",0.284,0.388,1.265,0.515,0.418,0.321,372,0.493494967595128
"373","PAX3",0.451,0.326,1.53,0.501,0.418,0.321,373,0.493494967595128
"374","ZSCAN16",0.612,0.27,1.468,0.497,0.418,0.321,374,0.493494967595128
"375","MEF2D",0.603,0.273,1.298,0.501,0.419,0.322,375,0.492144128304169
"376","ZNF284",0.384,0.351,1.798,0.497,0.419,0.323,376,0.490797477668897
"377","PARP1",0.349,0.364,1.896,0.495,0.42,0.324,377,0.489454989793388
"378","JMJD1C",0.762,0.223,0.602,0.512,0.421,0.326,378,0.486782399932061
"379","ZNF766",0.537,0.296,1.418,0.5,0.421,0.326,379,0.486782399932061
"380","ZSCAN23",0.71,0.239,0.684,0.511,0.422,0.328,380,0.484126156288321
"381","SND1",0.561,0.287,0.79,0.515,0.422,0.328,381,0.484126156288321
"382","ZNF750",0.468,0.32,1.393,0.502,0.422,0.329,382,0.482804102050026
"383","CBX8",0.32,0.374,-0.411,0.576,0.425,0.334,383,0.476253533188435
"384","ZNF423",0.823,0.205,0.312,0.515,0.427,0.339,384,0.469800301796918
"385","PKNOX1",0.536,0.296,1.394,0.499,0.427,0.339,385,0.469800301796918
"386","ZBTB7A",0.991,0.161,-0.723,0.532,0.427,0.34,386,0.468521082957745
"387","BACH2",0.711,0.238,0.645,0.509,0.429,0.343,387,0.464705879957229
"388","SCRT1",0.428,0.334,1.245,0.504,0.431,0.348,388,0.458420756053419
"389","POLR2AphosphoS5",0.851,0.198,0.407,0.509,0.432,0.349,389,0.45717457304082
"390","HDAC2",0.703,0.241,-0.541,0.544,0.432,0.351,390,0.454692883534176
"391","PCGF1",0.706,0.24,-0.901,0.556,0.432,0.351,391,0.454692883534176
"392","ZNF597",0.596,0.276,0.802,0.509,0.433,0.352,392,0.453457336521869
"393","TBL1X",0.711,0.238,0.319,0.516,0.434,0.354,393,0.450996737974212
"394","NR2F2",-0.356,0.639,0.183,0.595,0.434,0.355,394,0.449771646944906
"395","REPIN1",0.248,0.402,0.916,0.518,0.436,0.358,395,0.446116973356126
"396","BRD3",0.183,0.428,-0.845,0.607,0.436,0.359,396,0.444905551421681
"397","ING2",0.62,0.268,0.632,0.51,0.436,0.359,397,0.444905551421681
"398","ZNF589",0.642,0.26,0.648,0.509,0.437,0.362,398,0.441291429466834
"399","EZH1",0.267,0.395,-1.146,0.615,0.439,0.365,399,0.437707135543525
"400","CSDE1",0.758,0.224,0.815,0.501,0.44,0.366,400,0.436518914605589
"401","HINFP",0.432,0.333,0.327,0.525,0.44,0.367,401,0.435333935747911
"402","ZNF468",0.725,0.234,0.15,0.517,0.441,0.369,402,0.43297363384094
"403","ZNF121",0.572,0.284,0.775,0.508,0.441,0.37,403,0.431798275933005
"404","ZNF273",0.754,0.225,-0.003,0.52,0.443,0.373,404,0.428291168191312
"405","HMG20A",0.556,0.289,0.789,0.507,0.444,0.376,405,0.424812155072339
"406","HDAC8",0.706,0.24,0.593,0.504,0.448,0.385,406,0.414539270491499
"407","ZNF425",0.441,0.33,1.152,0.501,0.45,0.389,407,0.410050398674292
"408","PLRG1",0.224,0.412,1.816,0.49,0.452,0.392,408,0.406713932979543
"409","CEBPD",0.195,0.423,0.02,0.544,0.453,0.394,409,0.404503778174426
"410","HNF1B",0.464,0.322,0.998,0.502,0.453,0.394,410,0.404503778174426
"411","PSIP1",0.483,0.315,0.7,0.508,0.453,0.395,411,0.40340290437354
"412","NOTCH3",0.177,0.43,1.914,0.487,0.454,0.398,412,0.400116927926312
"413","INSM2",0.704,0.241,0.542,0.504,0.455,0.4,413,0.397940008672038
"414","ZNF584",0.58,0.281,0.657,0.504,0.456,0.401,414,0.396855627379818
"415","MCM7",0.259,0.398,1.334,0.5,0.459,0.408,415,0.38933983691012
"416","USF2",0.335,0.369,-0.284,0.54,0.459,0.409,416,0.388276691992658
"417","UHRF2",0.708,0.239,-0.115,0.516,0.463,0.416,417,0.380906669373257
"418","NONO",-0.101,0.54,1.641,0.501,0.464,0.419,418,0.377785977033705
"419","KMT2A",0.161,0.436,-1.06,0.584,0.465,0.421,419,0.375717904164332
"420","ZNF519",0.702,0.241,-0.093,0.516,0.465,0.422,420,0.374687549038326
"421","ZNF501",0.803,0.211,-0.1,0.51,0.467,0.426,421,0.370590400897281
"422","NIPBL",-0.129,0.551,-0.646,0.583,0.471,0.434,422,0.362510270487489
"423","LANA",0.346,0.365,-0.555,0.544,0.471,0.435,423,0.361510743045363
"424","ZNF664",0.413,0.34,1.028,0.496,0.472,0.436,424,0.360513510731414
"425","TFAP2C",-0.036,0.515,0.547,0.524,0.472,0.438,425,0.3585258894959
"426","CUX1",0.184,0.427,0.796,0.51,0.472,0.438,426,0.3585258894959
"427","ZNF134",0.278,0.391,1.381,0.492,0.472,0.438,427,0.3585258894959
"428","H2AFX",-0.745,0.772,0.691,0.549,0.475,0.443,428,0.35359627377693
"429","WDR5",0.03,0.488,-1.158,0.586,0.477,0.448,429,0.348721986001856
"430","ZBTB1",0.448,0.327,0.445,0.507,0.477,0.448,430,0.348721986001856
"431","INTS12",0.677,0.249,-0.14,0.514,0.477,0.448,431,0.348721986001856
"432","SRCAP",0.2,0.421,1.47,0.488,0.482,0.461,432,0.336299074610352
"433","XCL1",0.548,0.292,0.214,0.507,0.485,0.467,433,0.330683119433888
"434","NFRKB",0.574,0.283,0.278,0.503,0.486,0.469,434,0.328827157284917
"435","ZBTB8A",0.788,0.215,-0.337,0.509,0.487,0.47,435,0.327902142064283
"436","RUNX3",0.425,0.335,0.666,0.5,0.488,0.473,436,0.325138859262188
"437","RXRG",0.358,0.36,0.185,0.514,0.489,0.474,437,0.324221658325915
"438","SP4",0.494,0.311,-0.601,0.524,0.491,0.48,438,0.318758762624413
"439","NCAPH2",0.842,0.2,-0.76,0.513,0.492,0.482,439,0.31695296176115
"440","WT1",0.521,0.301,0.362,0.501,0.494,0.486,440,0.313363730737707
"441","GATA3",-2.103,0.982,0.848,0.575,0.495,0.488,441,0.311580177997289
"442","GPS2",0.541,0.294,0.134,0.506,0.495,0.488,442,0.311580177997289
"443","PAX5",0.151,0.44,0.148,0.52,0.495,0.49,443,0.309803919971486
"444","ID3",0.523,0.3,0.501,0.497,0.496,0.49,444,0.309803919971486
"445","GATAD1",0.419,0.337,-0.205,0.516,0.496,0.49,445,0.309803919971486
"446","POU2F2",0.523,0.3,0.43,0.498,0.497,0.493,446,0.30715308072277
"447","CTBP2",-0.231,0.591,-0.602,0.565,0.498,0.494,447,0.306273051076353
"448","ZNF341",0.74,0.23,-0.214,0.504,0.498,0.495,448,0.305394801066431
"449","CHAT",0.117,0.453,1.417,0.486,0.498,0.495,449,0.305394801066431
"450","ZNF280A",0.055,0.478,1.55,0.48,0.5,0.499,450,0.30189945437661
"451","GATA2",-1.564,0.941,0.683,0.569,0.5,0.499,451,0.30189945437661
"452","ZNF93",0.295,0.384,0.92,0.493,0.5,0.501,452,0.300162274132754
"453","ZNF182",0.285,0.388,0.932,0.492,0.502,0.504,453,0.297569463554475
"454","FOXP2",0.578,0.282,0.163,0.501,0.502,0.505,454,0.296708621881339
"455","CHD2",0.278,0.391,-0.891,0.538,0.503,0.507,455,0.294992040666664
"456","ZNF26",0.087,0.465,1.421,0.482,0.504,0.508,456,0.294136287716081
"457","GTF2F1",0.156,0.438,-0.749,0.538,0.507,0.515,457,0.288192770958809
"458","ZNF780A",0.104,0.459,1.353,0.482,0.507,0.515,458,0.288192770958809
"459","NR1H2",0.397,0.346,0.435,0.499,0.507,0.516,459,0.287350298372789
"460","SOX11",-0.094,0.538,1.259,0.493,0.508,0.517,460,0.286509456906058
"461","E2F5",0.493,0.311,0.309,0.499,0.508,0.519,461,0.284832642151542
"462","INTS3",0.369,0.356,0.558,0.496,0.51,0.522,462,0.282329496997738
"463","HMBOX1",0.243,0.404,0.926,0.49,0.51,0.522,463,0.282329496997738
"464","ZNF35",0.366,0.357,0.566,0.496,0.51,0.523,464,0.281498311132726
"465","ZNF346",0.626,0.266,-0.145,0.502,0.51,0.524,465,0.280668713016273
"466","MAF",-0.41,0.659,-0.233,0.548,0.512,0.528,466,0.277366077466188
"467","LYL1",-0.371,0.645,0.435,0.522,0.513,0.528,467,0.277366077466188
"468","CREB3",0.386,0.35,0.616,0.492,0.513,0.529,468,0.276544327964814
"469","ZNF618",0.352,0.363,0.558,0.496,0.514,0.531,469,0.274905478918531
"470","OSR2",0.299,0.383,0.761,0.491,0.514,0.532,470,0.274088367704952
"471","GLI4",0.53,0.298,0.12,0.5,0.514,0.532,471,0.274088367704952
"472","ZNF605",0.131,0.448,1.219,0.484,0.515,0.534,472,0.272458742971444
"473","ZNF281",0.466,0.321,0.066,0.502,0.516,0.536,473,0.27083521030723
"474","MBD2",-0.79,0.785,-1.144,0.644,0.517,0.539,474,0.268411234813261
"475","NFIA",0.002,0.499,0.64,0.502,0.518,0.541,475,0.266802734893431
"476","CDK8",-0.09,0.536,-0.959,0.55,0.519,0.543,476,0.265200170411153
"477","ZNF768",0.161,0.436,1.054,0.486,0.519,0.544,477,0.26440110030182
"478","KLF8",0.56,0.288,-0.4,0.507,0.519,0.544,478,0.26440110030182
"479","HOXA9",0.157,0.438,0.834,0.492,0.52,0.545,479,0.263603497723358
"480","ZKSCAN5",0.466,0.321,-0.017,0.502,0.521,0.548,480,0.261219441515631
"481","CHD5",0.243,0.404,0.789,0.49,0.522,0.549,481,0.260427655549908
"482","PATZ1",0.417,0.338,-0.913,0.522,0.522,0.549,482,0.260427655549908
"483","SUMO2",-2.328,0.99,0.063,0.622,0.523,0.552,483,0.258060922270801
"484","SIX4",-0.1,0.54,1.673,0.471,0.524,0.554,484,0.25649023527157
"485","NR1H3",0.219,0.413,0.395,0.5,0.526,0.558,485,0.253365801062421
"486","EGR1",0.006,0.498,-1.172,0.546,0.528,0.562,486,0.250263684430939
"487","SIRT6",0.198,0.422,0.824,0.488,0.528,0.562,487,0.250263684430939
"488","RAD51",-0.16,0.563,0.599,0.507,0.529,0.565,488,0.247951552180562
"489","ZNF324",0.423,0.336,-0.252,0.506,0.529,0.565,489,0.247951552180562
"490","ZMIZ1",0.383,0.351,0.199,0.498,0.53,0.566,490,0.247183568811729
"491","BIRA",-0.109,0.544,0.939,0.495,0.531,0.569,491,0.244887733604929
"492","MBD1",0.394,0.347,-0.418,0.51,0.531,0.569,492,0.244887733604929
"493","PML",0.203,0.42,-0.077,0.509,0.532,0.571,493,0.243363891754152
"494","STAT5A",0.245,0.403,0.17,0.501,0.534,0.577,494,0.238824186844269
"495","ZNF528",0.334,0.369,0.303,0.495,0.535,0.578,495,0.238072161579471
"496","RFX5",-0.127,0.55,-0.856,0.541,0.535,0.579,496,0.237321436272564
"497","GFI1B",-0.105,0.542,0.476,0.504,0.536,0.581,497,0.235823867609669
"498","TCF7L2",-0.77,0.779,-0.531,0.563,0.537,0.582,498,0.235077015350112
"499","HNF4A",-0.706,0.76,0.269,0.531,0.537,0.583,499,0.234331445240986
"500","KLF4",-0.565,0.714,-0.092,0.535,0.537,0.584,500,0.233587152887601
"501","ZSCAN29",0.408,0.342,0.158,0.494,0.537,0.584,501,0.233587152887601
"502","ZIM3",0.017,0.493,1.084,0.479,0.538,0.585,502,0.23284413391782
"503","HAND2",0.012,0.495,1.073,0.477,0.54,0.589,503,0.229884705212898
"504","ZNF674",0.447,0.327,-0.303,0.501,0.541,0.593,504,0.226945306635737
"505","ZNF304",-0.011,0.504,1.173,0.476,0.542,0.593,505,0.226945306635737
"506","ZNF391",0.36,0.359,-0.302,0.503,0.545,0.6,506,0.221848749616356
"507","EWSR1",-0.48,0.684,0.16,0.52,0.545,0.601,507,0.22112552799726
"508","GATAD2B",-0.475,0.683,-0.424,0.537,0.546,0.603,508,0.219682687859849
"509","TBL1XR1",0.306,0.38,0.022,0.498,0.549,0.61,509,0.214670164989233
"510","TET3",0.182,0.428,-0.842,0.517,0.552,0.615,510,0.211124884224583
"511","ZNF611",0.296,0.384,0.166,0.493,0.552,0.615,511,0.211124884224583
"512","ZNF317",-0.26,0.603,1.123,0.487,0.552,0.616,512,0.210419287835575
"513","EBF3",-0.198,0.578,0.875,0.49,0.553,0.618,513,0.209011524911184
"514","ZNF573",-0.038,0.515,1.054,0.475,0.555,0.622,514,0.206209615309181
"515","GATA1",-0.897,0.815,0.549,0.518,0.556,0.624,515,0.204815410317576
"516","MCM3",0.098,0.461,0.611,0.483,0.558,0.629,516,0.201349354554731
"517","SCML2",0.307,0.379,-0.073,0.495,0.559,0.63,517,0.200659450546418
"518","ZNF695",0.328,0.372,-0.077,0.494,0.559,0.631,518,0.199970640755866
"519","TBX21",0.292,0.385,0.256,0.488,0.559,0.632,519,0.199282921717615
"520","TARDBP",0.427,0.335,-0.235,0.493,0.56,0.632,520,0.199282921717615
"521","BANP",-0.158,0.563,0.691,0.492,0.561,0.636,521,0.196542884351586
"522","POLR2H",0.328,0.371,-0.089,0.493,0.564,0.641,522,0.193141970481183
"523","ESR1",-16.626,1,-0.322,0.605,0.564,0.643,523,0.191789027075778
"524","ZNF518A",0.336,0.368,-0.218,0.495,0.565,0.643,524,0.191789027075778
"525","SATB1",-0.274,0.608,0.864,0.488,0.567,0.647,525,0.1890957193313
"526","ZSCAN20",0.211,0.417,0.264,0.486,0.569,0.652,526,0.18575240426808
"527","NCOA1",0.225,0.411,0.239,0.486,0.57,0.654,527,0.184422251675733
"528","NR2F6",-0.256,0.601,0.43,0.499,0.57,0.655,528,0.183758700008217
"529","EBNA3",0.123,0.451,0.398,0.484,0.57,0.656,529,0.18309616062434
"530","SOX10",-0.048,0.519,0.841,0.474,0.571,0.657,530,0.182434630440219
"531","CBX4",0.425,0.335,-0.707,0.5,0.572,0.658,531,0.181774106386044
"532","SETX",0.319,0.375,-0.31,0.494,0.574,0.664,532,0.177831920631982
"533","C17orf49",0.378,0.353,-0.38,0.493,0.576,0.667,533,0.175874166083451
"534","TFDP1",-0.097,0.539,-0.705,0.515,0.576,0.668,534,0.175223537524454
"535","ZNF146",-0.134,0.553,0.373,0.493,0.576,0.668,535,0.175223537524454
"536","ZNF671",0.073,0.471,0.423,0.481,0.576,0.668,536,0.175223537524454
"537","LEF1",-0.399,0.655,-0.859,0.531,0.577,0.669,537,0.174573882232177
"538","ZNF133",-0.125,0.55,1.012,0.47,0.577,0.67,538,0.173925197299174
"539","ZKSCAN8",0.169,0.433,0.128,0.489,0.578,0.671,539,0.173277479831008
"540","MYB",-0.021,0.508,0.032,0.497,0.58,0.675,540,0.170696227168975
"541","BCL6",-0.485,0.686,-0.492,0.521,0.58,0.676,541,0.170053304058364
"542","MLLT1",-0.031,0.512,-0.691,0.51,0.581,0.677,542,0.169411331314856
"543","FOXM1",-1.899,0.971,-1.079,0.612,0.582,0.679,543,0.168130225719498
"544","PPARG",-1.271,0.898,-0.245,0.538,0.585,0.686,544,0.163675884293248
"545","RBL2",0.027,0.489,-0.636,0.505,0.586,0.688,545,0.162411561764489
"546","SIX2",-0.293,0.615,0.873,0.477,0.587,0.689,546,0.161780778092374
"547","KLF1",0.093,0.463,-0.75,0.506,0.587,0.691,547,0.160521952625802
"548","GATA4",-1.992,0.977,0.445,0.527,0.588,0.692,548,0.159893905543242
"549","CBFA2T2",-0.014,0.506,0.474,0.476,0.59,0.696,549,0.157390760389438
"550","HDAC1",-0.665,0.747,-1.47,0.558,0.591,0.698,550,0.156144577376839
"551","ZNF101",-0.071,0.528,0.225,0.488,0.591,0.699,551,0.155522824254319
"552","PR",-5.546,1,-0.425,0.577,0.593,0.702,552,0.153662887870195
"553","WRNIP1",0.239,0.406,-0.323,0.49,0.593,0.702,553,0.153662887870195
"554","ARNTL",-0.994,0.84,-0.97,0.548,0.593,0.703,554,0.153044674980176
"555","TERF1",0.057,0.477,0.195,0.48,0.594,0.704,555,0.152427340857888
"556","HJURP",-0.155,0.562,0.825,0.468,0.595,0.705,556,0.151810883008601
"557","TBP",-0.243,0.596,-1.401,0.529,0.596,0.708,557,0.149966742310231
"558","SP3",0.396,0.346,-0.946,0.496,0.599,0.714,558,0.146301788223826
"559","KLF7",0.205,0.419,-0.554,0.493,0.599,0.714,559,0.146301788223826
"560","MKL1",0.228,0.41,-0.382,0.489,0.6,0.715,560,0.145693958198919
"561","MXI1",0.082,0.467,-1.339,0.514,0.601,0.719,561,0.143271109617117
"562","E2F4",-0.643,0.74,-1.25,0.536,0.601,0.719,562,0.143271109617117
"563","NUP98-HOXA9",-0.1,0.54,0.585,0.471,0.601,0.719,563,0.143271109617117
"564","COPS2",0.148,0.441,-0.133,0.485,0.602,0.72,564,0.142667503568732
"565","ARID3A",-0.593,0.723,-0.174,0.51,0.602,0.72,565,0.142667503568732
"566","TAF7",-0.489,0.688,-0.88,0.521,0.603,0.722,566,0.141462802430361
"567","ZNF441",0.288,0.387,-0.703,0.492,0.603,0.722,567,0.141462802430361
"568","RBBP5",-0.325,0.628,-1.468,0.533,0.603,0.722,568,0.141462802430361
"569","ZNF84",-0.107,0.543,0.583,0.47,0.606,0.727,569,0.138465589140962
"570","FOXP1",-1.1,0.864,-1.069,0.547,0.606,0.729,570,0.137272471682025
"571","MEF2B",-1.32,0.907,0,0.522,0.607,0.729,571,0.137272471682025
"572","TLX1",-0.033,0.513,0.311,0.475,0.607,0.729,572,0.137272471682025
"573","ZNF274",-0.661,0.746,1.021,0.476,0.607,0.73,573,0.136677139879544
"574","ZNF71",0.148,0.441,-0.841,0.5,0.607,0.73,574,0.136677139879544
"575","NBN",-0.427,0.665,-0.195,0.504,0.608,0.731,575,0.13608262304214
"576","FEZF1",-0.103,0.541,0.315,0.477,0.609,0.733,576,0.134896025358872
"577","CBX1",-0.074,0.529,-0.736,0.502,0.611,0.737,577,0.132532512140949
"578","ZXDB",0.308,0.379,-0.807,0.49,0.611,0.737,578,0.132532512140949
"579","ZFX",-1.12,0.869,-1.369,0.556,0.611,0.738,579,0.131943638176958
"580","ELF1",-0.722,0.765,-1.565,0.549,0.612,0.739,580,0.131355561605174
"581","CHD1",-0.892,0.814,-1.492,0.551,0.612,0.739,581,0.131355561605174
"582","LMO2",-0.191,0.576,0.289,0.481,0.612,0.74,582,0.130768280269024
"583","GRIP1",-0.519,0.698,0.204,0.496,0.612,0.74,583,0.130768280269024
"584","ZBTB33",-1.746,0.96,-1.32,0.58,0.613,0.741,584,0.130181792020672
"585","ZNF76",-0.327,0.628,-0.958,0.516,0.613,0.742,585,0.129596094720973
"586","MED1",-3.721,1,-1.746,0.739,0.614,0.743,586,0.129011186239425
"587","BCLAF1",0.039,0.484,-0.541,0.492,0.614,0.744,587,0.128427064454121
"588","MEIS1",-0.475,0.683,0.337,0.49,0.615,0.745,588,0.127843727251707
"589","AR",-18.349,1,-0.368,0.555,0.615,0.745,589,0.127843727251707
"590","PHOX2B",-0.289,0.614,0.81,0.459,0.617,0.748,590,0.126098402135539
"591","ZNF580",0.161,0.436,-0.393,0.485,0.617,0.749,591,0.125518182300534
"592","MORC2",-0.771,0.78,-1.048,0.529,0.618,0.751,592,0.124360062995832
"593","BRCA1",-0.948,0.828,-1.162,0.536,0.62,0.754,593,0.122628654130226
"594","KDM6A",-0.029,0.512,0.099,0.475,0.621,0.757,594,0.120904120499927
"595","ZNF639",-0.228,0.59,-0.663,0.502,0.622,0.757,595,0.120904120499927
"596","TRRAP",0.048,0.481,-0.389,0.486,0.622,0.759,596,0.11975822410452
"597","KLF15",-0.582,0.72,-1.474,0.533,0.623,0.76,597,0.119186407719209
"598","ZNF197",0.061,0.476,-0.345,0.482,0.624,0.761,598,0.118615343229427
"599","ZNF44",0.008,0.497,-0.181,0.477,0.625,0.765,599,0.116338564846382
"600","ZSCAN5A",0.102,0.46,-0.607,0.488,0.626,0.765,600,0.116338564846382
"601","BRD2",-0.679,0.751,-1.44,0.534,0.627,0.768,601,0.114638779968488
"602","KLF9",-0.317,0.625,-1.466,0.52,0.627,0.768,602,0.114638779968488
"603","ZNF644",-0.069,0.528,-0.266,0.485,0.628,0.769,603,0.114073660198569
"604","XBP1",-1.034,0.849,-0.799,0.524,0.628,0.77,604,0.113509274827518
"605","MYH11",-0.249,0.598,-1.542,0.519,0.629,0.771,605,0.112945621949043
"606","MLLT3",0.038,0.485,-0.349,0.479,0.631,0.775,606,0.11069829749369
"607","HLF",-0.336,0.632,0.585,0.465,0.632,0.776,607,0.110138278741812
"608","KDM1B",-0.412,0.66,0.818,0.451,0.633,0.778,608,0.109020403010311
"609","ZNF136",-0.525,0.7,1.018,0.444,0.633,0.779,609,0.108462542327436
"610","NFYB",-0.121,0.548,-0.336,0.487,0.634,0.781,610,0.1073489661227
"611","ZNF585A",-0.103,0.541,0.146,0.471,0.634,0.781,611,0.1073489661227
"612","ZNF440",-0.393,0.653,0.752,0.452,0.634,0.781,612,0.1073489661227
"613","USP49",-0.552,0.71,1.029,0.442,0.635,0.782,613,0.106793246940152
"614","HOXB13",-3.399,1,0.147,0.524,0.636,0.783,614,0.106238237942057
"615","E2F1",-3.405,1,-1.682,0.606,0.636,0.783,615,0.106238237942057
"616","PBX1",-0.689,0.755,-0.309,0.503,0.637,0.786,616,0.104577453960592
"617","ZNF264",-0.266,0.605,-0.107,0.485,0.639,0.788,617,0.103473782510445
"618","TAL1",-1.367,0.914,0.526,0.499,0.639,0.789,618,0.10292299679058
"619","SIN3A",-0.904,0.817,-1.698,0.541,0.642,0.793,619,0.100726812682396
"620","MYCN",-0.206,0.582,-1.014,0.502,0.643,0.795,620,0.0996328713435297
"621","YBX3",-0.274,0.608,-0.092,0.481,0.643,0.795,621,0.0996328713435297
"622","PAX6",-1.322,0.907,-0.727,0.524,0.643,0.796,622,0.0990869322623309
"623","KRAB",-0.246,0.597,-0.18,0.482,0.644,0.797,623,0.0985416786038876
"624","DPF1",-0.347,0.636,-0.499,0.494,0.644,0.797,624,0.0985416786038876
"625","ZNF18",-0.281,0.611,-0.702,0.496,0.646,0.801,625,0.0963674839157623
"626","TAF1",-0.999,0.841,-1.667,0.536,0.65,0.806,626,0.0936649581949093
"627","ZNF808",-0.574,0.717,0.869,0.44,0.65,0.807,627,0.0931264652779296
"628","RBPJ",-0.898,0.816,-1.108,0.519,0.65,0.808,628,0.0925886392254138
"629","TERF2",-0.115,0.546,-0.124,0.47,0.652,0.81,629,0.0915149811213502
"630","PRDM11",-0.146,0.558,-1.158,0.5,0.652,0.811,630,0.0909791457888439
"631","SPDEF",-0.562,0.713,-0.728,0.501,0.654,0.814,631,0.0893755951107988
"632","TAT",-0.214,0.585,0.129,0.464,0.655,0.815,632,0.0888423912600234
"633","MBTD1",0.038,0.485,-0.83,0.479,0.656,0.818,633,0.087246696328677
