"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"316","HOXA4",0.969,0.166,0.672,0.648,0.344,0.183,316,0.737548910269571
"317","SMC1A",1.027,0.152,0.164,0.675,0.344,0.184,317,0.735182176990464
"318","SOX4",0.872,0.192,1.101,0.629,0.347,0.187,318,0.728158393463501
"319","AGO2",0.88,0.189,0.804,0.643,0.349,0.191,319,0.718966632752272
"320","REST",-0.743,0.771,1.127,0.684,0.349,0.191,320,0.718966632752272
"321","RPE",1.856,0.0317,-0.174,0.66,0.352,0.197,321,0.705533773838407
"322","AHR",0.394,0.347,1.49,0.632,0.354,0.199,322,0.701146923590293
"323","ZNF202",0.454,0.325,0.821,0.654,0.356,0.203,323,0.692503962086787
"324","TOP1",0.464,0.321,0.445,0.676,0.356,0.203,324,0.692503962086787
"325","INO80",1.231,0.109,0.023,0.671,0.357,0.204,325,0.690369832574101
"326","ZFP41",0.433,0.333,1.736,0.624,0.358,0.206,326,0.686132779630847
"327","CREB3",0.812,0.208,1.069,0.627,0.358,0.207,327,0.684029654543082
"328","VEZF1",1.061,0.144,0.325,0.661,0.359,0.208,328,0.681936665037238
"329","SETD1A",1.182,0.119,0.346,0.655,0.359,0.208,329,0.681936665037238
"330","ICE1",0.914,0.18,0.884,0.63,0.36,0.209,330,0.679853713888946
"331","NOTCH1",0.749,0.227,0.077,0.68,0.363,0.214,331,0.669586226650809
"332","ESRRA",0.398,0.345,0.727,0.657,0.363,0.214,332,0.669586226650809
"333","ZNF618",0.678,0.249,1.039,0.63,0.363,0.215,333,0.667561540084395
"334","ZBTB17",0.448,0.327,0.657,0.66,0.363,0.216,334,0.665546248849069
"335","PBX1",0.051,0.48,1.054,0.65,0.365,0.219,335,0.659555885159882
"336","UBTF",1.339,0.0904,0.028,0.659,0.367,0.222,336,0.653647025549361
"337","ELK4",1.496,0.0673,0.054,0.651,0.368,0.223,337,0.651695136951839
"338","E2F5",0.828,0.204,0.866,0.63,0.368,0.224,338,0.649751981665837
"339","FOXK2",0.705,0.24,0.897,0.635,0.369,0.225,339,0.647817481888638
"340","ZNF207",-0.058,0.523,1.699,0.636,0.371,0.23,340,0.638272163982407
"341","ZBTB8A",1.27,0.102,0.333,0.647,0.373,0.234,341,0.630784142589857
"342","EED",0.203,0.42,0.705,0.657,0.374,0.235,342,0.628932137728264
"343","CCDC101",0.974,0.165,0.464,0.647,0.374,0.235,343,0.628932137728264
"344","MBOAT4",0.775,0.219,0.762,0.636,0.374,0.235,344,0.628932137728264
"345","ZNF28",0.589,0.278,1.117,0.625,0.375,0.236,345,0.627087997029893
"346","MCM7",0.368,0.357,1.435,0.622,0.376,0.239,346,0.621602099051862
"347","ZNF436",0.487,0.313,1.302,0.619,0.379,0.243,347,0.614393726401688
"348","BANP",0.239,0.405,1.294,0.628,0.379,0.244,348,0.612610173661271
"349","IRF3",0.773,0.22,0.071,0.672,0.379,0.244,349,0.612610173661271
"350","CRY1",0.279,0.39,1.845,0.608,0.382,0.25,350,0.602059991327962
"351","RBL1",0.584,0.28,1.048,0.625,0.383,0.251,351,0.600326278518962
"352","ZFP2",0.937,0.174,0.576,0.638,0.383,0.252,352,0.598599459218456
"353","ETS1",0.723,0.235,-0.635,0.709,0.385,0.256,353,0.59176003468815
"354","HJURP",0.32,0.375,1.666,0.61,0.385,0.256,354,0.59176003468815
"355","E2F3",0.917,0.18,0.454,0.645,0.386,0.256,355,0.59176003468815
"356","EGR3",0.601,0.274,0.953,0.626,0.386,0.256,356,0.59176003468815
"357","BPTF",0.85,0.198,0.541,0.641,0.387,0.259,357,0.586700235918748
"358","ZNF501",1.08,0.14,0.38,0.643,0.388,0.261,358,0.583359492661719
"359","SIX4",0.17,0.432,2.086,0.603,0.389,0.263,359,0.580044251510242
"360","NFAT5",0.973,0.165,0.308,0.649,0.39,0.265,360,0.576754126063192
"361","RFX2",0.903,0.183,0.443,0.644,0.39,0.265,361,0.576754126063192
"362","AFF4",1.458,0.0724,-0.398,0.664,0.391,0.266,362,0.575118363368933
"363","CDK6",0.984,0.163,0.258,0.649,0.392,0.269,363,0.570247719997592
"364","CASP8AP2",0.767,0.222,0.641,0.636,0.393,0.269,364,0.570247719997592
"365","SUMO2",-1.059,0.855,0.768,0.689,0.393,0.27,365,0.568636235841013
"366","PPARGC1A",0.571,0.284,0.939,0.624,0.394,0.272,366,0.565431095965801
"367","KLF5",0.712,0.238,0.399,0.651,0.395,0.274,367,0.562249437179612
"368","NR5A2",0.359,0.36,1.436,0.609,0.395,0.274,368,0.562249437179612
"369","TCF7",-0.12,0.548,0.578,0.669,0.398,0.28,369,0.552841968657781
"370","ZNF217",0.311,0.378,1.42,0.61,0.398,0.281,370,0.55129368009492
"371","KLF16",0.531,0.298,0.96,0.62,0.4,0.284,371,0.546681659952962
"372","IRAK1",1.133,0.129,-0.131,0.659,0.4,0.285,372,0.54515513999149
"373","CLOCK",-0.119,0.547,1.224,0.633,0.403,0.289,373,0.539102157243452
"374","ZNF697",-0.024,0.51,1.274,0.627,0.403,0.29,374,0.537602002101044
"375","DPF2",0.208,0.418,1.167,0.618,0.405,0.294,375,0.531652669587843
"376","ZNF740",0.627,0.265,0.473,0.645,0.406,0.296,376,0.528708288941061
"377","CPSF3L",1.301,0.0967,0.049,0.642,0.406,0.296,377,0.528708288941061
"378","DNMT1",0.226,0.411,0.462,0.656,0.407,0.298,378,0.525783735923745
"379","ORC2",0.53,0.298,0.854,0.622,0.409,0.303,379,0.518557371497695
"380","NCOR1",0.094,0.462,-0.478,0.716,0.41,0.304,380,0.517126416391246
"381","ZNF707",-0.158,0.563,1.22,0.63,0.412,0.308,381,0.511449283499556
"382","ZNF324",0.9,0.184,0.371,0.638,0.412,0.308,382,0.511449283499556
"383","HMGN1",0.911,0.181,0.214,0.645,0.412,0.309,383,0.510041520575165
"384","GLIS1",0.815,0.208,0.637,0.621,0.414,0.312,384,0.505845405981557
"385","NIPBL",0.074,0.47,-0.441,0.71,0.414,0.313,385,0.504455662453552
"386","PATZ1",1.237,0.108,-0.04,0.645,0.416,0.315,386,0.501689446210399
"387","ZNF644",0.677,0.249,0.663,0.624,0.417,0.318,387,0.497572880015567
"388","ZNF18",0.312,0.378,0.083,0.669,0.417,0.319,388,0.496209316942819
"389","ZNF781",-0.035,0.514,1.335,0.615,0.418,0.32,389,0.494850021680094
"390","ZNF611",0.579,0.281,0.707,0.625,0.418,0.32,390,0.494850021680094
"391","ZNF788",0.095,0.462,1.134,0.615,0.418,0.321,391,0.493494967595128
"392","TARDBP",0.469,0.32,-0.184,0.677,0.418,0.321,392,0.493494967595128
"393","MRE11A",0.52,0.302,0.644,0.63,0.418,0.321,393,0.493494967595128
"394","TERC",0.34,0.367,1.072,0.608,0.419,0.322,394,0.492144128304169
"395","ZNF519",0.89,0.187,0.21,0.643,0.419,0.322,395,0.492144128304169
"396","CCND2",0.789,0.215,0.384,0.638,0.421,0.326,396,0.486782399932061
"397","ZSCAN23",0.644,0.26,0.589,0.627,0.421,0.327,397,0.485452247339714
"398","SREBF2",0.828,0.204,0.302,0.64,0.421,0.327,398,0.485452247339714
"399","ZKSCAN8",0.605,0.273,0.625,0.628,0.422,0.328,399,0.484126156288321
"400","TTF2",0.039,0.484,-0.317,0.695,0.422,0.329,400,0.482804102050026
"401","TRRAP",0.629,0.265,0.151,0.652,0.422,0.329,401,0.482804102050026
"402","SSRP1",-0.011,0.504,1.28,0.613,0.425,0.334,402,0.476253533188435
"403","SMC3",0.574,0.283,0.238,0.65,0.426,0.337,403,0.472370099128661
"404","ZNF175",0.037,0.485,1.227,0.609,0.427,0.34,404,0.468521082957745
"405","ZNF189",0.782,0.217,0.326,0.637,0.429,0.344,405,0.46344155742847
"406","CDK9",0.761,0.223,-0.863,0.69,0.43,0.345,406,0.462180904926726
"407","MXI1",0.776,0.219,-0.566,0.676,0.431,0.348,407,0.458420756053419
"408","DLX1",0.756,0.225,0.369,0.635,0.431,0.348,408,0.458420756053419
"409","CBFA2T2",0.251,0.401,0.982,0.607,0.432,0.351,409,0.454692883534176
"410","ASXL1",0.897,0.185,0.021,0.644,0.434,0.355,410,0.449771646944906
"411","TRIM28",-1.42,0.922,0.842,0.675,0.436,0.359,411,0.444905551421681
"412","TEAD2",0.145,0.442,1.002,0.607,0.439,0.365,412,0.437707135543525
"413","CCNT2",0.713,0.238,0.346,0.632,0.439,0.365,413,0.437707135543525
"414","C17orf49",0.609,0.271,-0.07,0.656,0.44,0.367,414,0.435333935747911
"415","KLF6",0.81,0.209,0.078,0.639,0.444,0.376,415,0.424812155072339
"416","ZNF675",-0.006,0.503,1.325,0.594,0.445,0.378,416,0.422508200162775
"417","HDAC6",0.175,0.431,-0.409,0.682,0.447,0.382,417,0.417936637088291
"418","MTA2",0.072,0.471,0.272,0.651,0.45,0.388,418,0.411168274405793
"419","SMAD5",0.98,0.164,-0.09,0.639,0.45,0.389,419,0.410050398674292
"420","IKZF2",0.55,0.291,0.531,0.621,0.451,0.39,420,0.408935392973501
"421","ZNF341",0.827,0.204,-0.109,0.644,0.452,0.394,421,0.404503778174426
"422","MORC2",0.886,0.188,0.206,0.625,0.452,0.394,422,0.404503778174426
"423","EGR2",0.591,0.277,0.135,0.641,0.453,0.395,423,0.40340290437354
"424","CBFB",0.703,0.241,-0.67,0.673,0.454,0.397,424,0.401209493236885
"425","ETS2",0.248,0.402,0.666,0.617,0.454,0.397,425,0.401209493236885
"426","HIF1A",-0.085,0.534,0.664,0.631,0.455,0.401,426,0.396855627379818
"427","ZNF506",0.062,0.476,1.029,0.597,0.455,0.401,427,0.396855627379818
"428","TBL1XR1",0.224,0.411,-0.091,0.659,0.46,0.411,428,0.386158178123931
"429","SMAD4",-0.132,0.553,0.187,0.659,0.461,0.413,429,0.384049948343599
"430","KLF8",0.791,0.214,-0.028,0.637,0.461,0.413,430,0.384049948343599
"431","ERG",-0.167,0.566,-0.494,0.692,0.462,0.416,431,0.380906669373257
"432","CBX8",0.124,0.451,-0.843,0.692,0.464,0.42,432,0.3767507096021
"433","ZNF284",-0.03,0.512,1.114,0.592,0.465,0.422,433,0.374687549038326
"434","PR",-2.612,0.996,0.376,0.717,0.469,0.432,434,0.364516253185088
"435","TCF7L1",-0.598,0.725,-0.13,0.684,0.471,0.436,435,0.360513510731414
"436","ZNF574",0.641,0.261,0.147,0.628,0.471,0.436,436,0.360513510731414
"437","RAG2",0.825,0.205,-0.183,0.64,0.471,0.436,437,0.360513510731414
"438","ZNF414",0.725,0.234,-0.015,0.629,0.476,0.447,438,0.349692476868064
"439","HES1",0.011,0.495,0.618,0.619,0.477,0.448,439,0.348721986001856
"440","SCRT1",-0.05,0.52,0.704,0.614,0.477,0.449,440,0.347753658996677
"441","ZNF264",0.157,0.437,0.461,0.623,0.477,0.449,441,0.347753658996677
"442","DDX20",-0.08,0.532,0.354,0.641,0.479,0.453,442,0.343901797987168
"443","BACH1",0.102,0.459,0.262,0.637,0.48,0.454,443,0.342944147142896
"444","ZNF479",0.204,0.419,0.629,0.605,0.48,0.455,444,0.341988603342888
"445","ZSCAN16",0.022,0.491,0.205,0.643,0.482,0.46,445,0.337242168318426
"446","ARID2",0.688,0.246,-0.546,0.655,0.483,0.461,446,0.336299074610352
"447","ZNF580",0.57,0.284,0.276,0.618,0.485,0.465,447,0.332547047110046
"448","ZNF292",-0.167,0.566,1.077,0.585,0.487,0.472,448,0.326058001365912
"449","MLLT1",0.329,0.371,-0.426,0.658,0.49,0.477,449,0.321481620959886
"450","BARX1",0.483,0.315,0.22,0.619,0.491,0.481,450,0.317854923626168
"451","POU2F2",0.113,0.455,-0.07,0.646,0.492,0.483,451,0.316052869248488
"452","ZNF682",0.461,0.323,0.239,0.618,0.493,0.484,452,0.315154638355588
"453","MECP2",0.588,0.278,-0.42,0.649,0.493,0.485,453,0.314258261397736
"454","POLR2M",0.297,0.383,-0.555,0.663,0.493,0.485,454,0.314258261397736
"455","ZNF282",0.862,0.194,-0.283,0.629,0.494,0.487,455,0.312471038785366
"456","BRD9",0.163,0.435,-0.021,0.64,0.496,0.49,456,0.309803919971486
"457","CDK12",0.519,0.302,0.043,0.621,0.503,0.506,457,0.295849483160201
"458","ZFP69B",0.645,0.26,-0.028,0.62,0.503,0.506,458,0.295849483160201
"459","ZBTB1",0.352,0.363,0.305,0.612,0.503,0.507,459,0.294992040666664
"460","SATB1",-0.781,0.783,0.083,0.666,0.504,0.508,460,0.294136287716081
"461","ZNF483",0.614,0.27,-0.127,0.627,0.504,0.51,461,0.292429823902064
"462","ZBTB26",0.085,0.466,-1.162,0.683,0.51,0.522,462,0.282329496997738
"463","ARID5B",0.398,0.345,0.141,0.615,0.51,0.522,463,0.282329496997738
"464","HSF1",0.183,0.428,-0.781,0.666,0.512,0.528,464,0.277366077466188
"465","GTF2E2",0.501,0.308,-0.043,0.62,0.514,0.531,465,0.274905478918531
"466","ZNF468",0.556,0.289,-0.116,0.623,0.515,0.534,466,0.272458742971444
"467","ZNF711",0.602,0.274,-0.241,0.626,0.517,0.537,467,0.270025714300444
"468","ASH1L",0.645,0.26,-0.326,0.628,0.517,0.538,468,0.269217724333611
"469","STAG1",-0.209,0.583,-0.267,0.656,0.518,0.54,469,0.267606240177031
"470","ZNF354C",-0.372,0.645,1.018,0.572,0.52,0.545,470,0.263603497723358
"471","ZNF257",0.331,0.371,0.106,0.611,0.521,0.548,471,0.261219441515631
"472","MYNN",-0.104,0.541,0.143,0.629,0.522,0.55,472,0.259637310505756
"473","ZNF273",0.596,0.276,-0.294,0.625,0.523,0.551,473,0.258848401148215
"474","CBX3",-0.845,0.801,0.866,0.61,0.524,0.553,474,0.257274868695302
"475","KDM1A",-0.875,0.809,-0.177,0.673,0.525,0.556,475,0.254925208417942
"476","PRKDC",-0.8,0.788,-1.083,0.711,0.525,0.557,476,0.254144804826271
"477","ZNF146",-0.162,0.564,0.329,0.619,0.528,0.564,477,0.248720896016658
"478","GATA1",-2.864,0.998,-0.037,0.701,0.531,0.569,478,0.244887733604929
"479","USP49",-0.492,0.689,1.116,0.563,0.531,0.569,479,0.244887733604929
"480","ZNF343",0.641,0.261,-0.496,0.628,0.535,0.578,480,0.238072161579471
"481","ZNF770",0.018,0.493,0.402,0.595,0.536,0.58,481,0.236572006437063
"482","BRDU",-1.068,0.857,0.955,0.604,0.537,0.582,482,0.235077015350112
"483","ASH2L",-0.173,0.569,0.567,0.593,0.537,0.584,483,0.233587152887601
"484","ZNF808",-0.483,0.686,0.991,0.564,0.537,0.584,484,0.233587152887601
"485","ERCC2",-0.166,0.566,0.594,0.585,0.538,0.586,485,0.232102383981909
"486","ETV1",0.246,0.403,-0.26,0.625,0.541,0.592,486,0.22767829327708
"487","CUX1",-0.751,0.774,0.104,0.646,0.541,0.592,487,0.22767829327708
"488","ETV4",-0.039,0.516,-0.147,0.633,0.541,0.592,488,0.22767829327708
"489","ZBTB2",-0.102,0.541,0.333,0.604,0.543,0.596,489,0.224753740259764
"490","PSIP1",-0.146,0.558,-0.374,0.647,0.544,0.599,490,0.222573177610689
"491","PML",-0.87,0.808,-0.854,0.691,0.545,0.6,491,0.221848749616356
"492","PBX2",-0.185,0.574,0.232,0.613,0.547,0.606,492,0.217527375833714
"493","PKNOX1",-0.119,0.548,0.391,0.595,0.548,0.607,493,0.216811308924742
"494","ZFP37",0.586,0.279,-0.387,0.616,0.549,0.609,494,0.215382707367125
"495","ZNF674",0.444,0.329,-0.31,0.618,0.549,0.61,495,0.214670164989233
"496","PYGO2",-0.294,0.615,0.537,0.593,0.55,0.611,496,0.213958789757446
"497","LMNB1",-0.195,0.577,0.57,0.583,0.55,0.612,497,0.213248577854439
"498","NR4A1",-0.387,0.651,0.009,0.63,0.551,0.614,498,0.211831628858832
"499","CBX2",0.248,0.402,-0.078,0.607,0.552,0.615,499,0.211124884224583
"500","TFAP4",0.002,0.499,-0.061,0.617,0.554,0.619,500,0.208309350979882
"501","ZTA",-0.629,0.735,0.842,0.577,0.554,0.619,501,0.208309350979882
"502","PTRF",-0.504,0.693,0.689,0.581,0.554,0.621,502,0.20690839982342
"503","DNMT3A",-0.182,0.572,-0.345,0.642,0.555,0.622,503,0.206209615309181
"504","SMAD2-SMAD3",-0.708,0.76,-0.1,0.648,0.555,0.623,504,0.20551195334083
"505","ICE2",0.131,0.448,0.033,0.601,0.556,0.624,505,0.204815410317576
"506","ZNF680",-1.216,0.888,0.629,0.622,0.556,0.625,506,0.204119982655925
"507","ZNF467",0.258,0.398,-0.142,0.608,0.556,0.625,507,0.204119982655925
"508","CDK8",-0.445,0.672,-1.17,0.678,0.557,0.626,508,0.20342566678957
"509","BCAT1",-0.104,0.541,0.336,0.594,0.557,0.626,509,0.20342566678957
"510","TCF7L2",-1.228,0.89,-1.065,0.708,0.557,0.627,510,0.202732459169284
"511","IRF9",-0.345,0.635,0.535,0.586,0.557,0.627,511,0.202732459169284
"512","SMARCE1",-0.352,0.638,0.23,0.613,0.559,0.63,512,0.200659450546418
"513","CSNK2A1",0.386,0.35,-0.325,0.614,0.559,0.63,513,0.200659450546418
"514","ZNF140",-0.869,0.808,0.698,0.599,0.559,0.631,514,0.199970640755866
"515","BCLAF1",0.026,0.49,-0.564,0.641,0.559,0.631,515,0.199970640755866
"516","ZNF346",0.493,0.311,-0.357,0.612,0.559,0.631,516,0.199970640755866
"517","YAP1",-2.344,0.991,-0.73,0.727,0.56,0.634,517,0.197910742118267
"518","KMT2A",-0.052,0.521,-1.241,0.669,0.56,0.634,518,0.197910742118267
"519","LEO1",0.113,0.455,-0.02,0.6,0.562,0.638,519,0.195179321278838
"520","MCM2",-0.429,0.666,0.672,0.568,0.563,0.639,520,0.1944991418416
"521","ELK3",0.436,0.332,-0.411,0.617,0.563,0.639,521,0.1944991418416
"522","SMARCB1",-0.007,0.503,-1.088,0.657,0.564,0.643,522,0.191789027075778
"523","SOX13",-0.071,0.528,0.117,0.602,0.564,0.643,523,0.191789027075778
"524","ZNF429",-0.291,0.615,0.563,0.577,0.565,0.644,524,0.191114132640188
"525","CHD7",-0.385,0.65,-0.176,0.634,0.566,0.646,525,0.189767482004916
"526","ZNF488",-0.521,0.699,0.65,0.576,0.567,0.647,526,0.1890957193313
"527","YBX1",-1.344,0.911,0.789,0.603,0.568,0.649,527,0.187755303199631
"528","GATAD1",-0.052,0.521,-0.648,0.643,0.569,0.652,528,0.18575240426808
"529","SMAD3",-1.783,0.963,-0.26,0.676,0.569,0.653,529,0.185086818724926
"530","TAL1",-3.908,1,-0.255,0.693,0.57,0.655,530,0.183758700008217
"531","ZFP57",-0.424,0.664,0.399,0.59,0.574,0.663,531,0.178486471595227
"532","KLF3",-0.006,0.502,0.047,0.594,0.574,0.663,532,0.178486471595227
"533","ZNF586",-0.668,0.748,0.918,0.546,0.577,0.67,533,0.173925197299174
"534","ZFP64",-0.375,0.646,-0.077,0.62,0.578,0.672,534,0.172630726946175
"535","DACOR1",-0.529,0.702,0.673,0.56,0.579,0.674,535,0.17134010346468
"536","REPIN1",-0.54,0.706,-0.049,0.623,0.581,0.678,536,0.168770306132937
"537","MBD3",-0.608,0.728,-0.659,0.655,0.583,0.681,537,0.166852888087215
"538","ZNF281",0.198,0.421,-0.326,0.604,0.583,0.681,538,0.166852888087215
"539","OVOL3",-0.043,0.517,-0.157,0.607,0.584,0.684,539,0.164943898279884
"540","ZXDB",0.446,0.328,-0.583,0.611,0.585,0.686,540,0.163675884293248
"541","ZBTB6",0.068,0.473,-0.325,0.609,0.585,0.686,541,0.163675884293248
"542","ZNF563",-0.373,0.646,0.463,0.572,0.585,0.686,542,0.163675884293248
"543","TCF12",-0.747,0.772,-0.401,0.648,0.586,0.688,543,0.162411561764489
"544","RUNX1",-3.226,0.999,-0.918,0.738,0.586,0.688,544,0.162411561764489
"545","SPIB",-1.252,0.895,0.052,0.641,0.589,0.694,545,0.158640529545145
"546","ERCC6",-0.279,0.61,-0.838,0.647,0.59,0.696,546,0.157390760389438
"547","SMARCA4",-1.115,0.868,-1.797,0.711,0.591,0.699,547,0.155522824254319
"548","C11orf30",-0.236,0.593,0.113,0.591,0.592,0.701,548,0.154281982033341
"549","ARID1A",-0.934,0.825,0.064,0.627,0.593,0.703,549,0.153044674980176
"550","ZNF320",-0.579,0.719,0.458,0.578,0.596,0.707,550,0.150580586203101
"551","ZNF584",-0.044,0.518,-0.109,0.594,0.596,0.708,551,0.149966742310231
"552","RBPJ",-0.89,0.813,-1.102,0.675,0.596,0.709,552,0.149353764816933
"553","CDK2",-0.689,0.755,0.522,0.58,0.597,0.71,553,0.148741651280925
"554","ZNF280A",-0.561,0.712,0.584,0.557,0.598,0.712,554,0.147520006363144
"555","GLYR1",0.277,0.391,-0.639,0.608,0.599,0.714,555,0.146301788223826
"556","NFATC1",0.042,0.483,-0.951,0.634,0.601,0.717,556,0.1444808443322
"557","KDM6B",-0.881,0.811,-1.179,0.675,0.601,0.718,557,0.1438755557577
"558","ZNF445",-0.491,0.688,0.464,0.563,0.601,0.718,558,0.1438755557577
"559","ZNF512",-0.484,0.686,0.198,0.587,0.601,0.719,559,0.143271109617117
"560","ZNF48",-0.647,0.741,0.669,0.548,0.601,0.719,560,0.143271109617117
"561","MYH11",0.087,0.465,-1.143,0.639,0.601,0.719,561,0.143271109617117
"562","ZNF786",0.253,0.4,-0.657,0.607,0.602,0.721,562,0.142064735280571
"563","NR2F6",-0.569,0.715,0.149,0.595,0.604,0.723,563,0.140861702705469
"564","MBD4",-0.015,0.506,-0.194,0.593,0.605,0.725,564,0.139661993429006
"565","TEAD4",-1.426,0.923,-0.063,0.641,0.608,0.732,565,0.135488918941608
"566","DMC1",-0.519,0.698,0.46,0.561,0.608,0.732,566,0.135488918941608
"567","RFX5",-0.12,0.548,-0.849,0.632,0.609,0.733,567,0.134896025358872
"568","ZNF589",-0.039,0.515,-0.226,0.593,0.609,0.733,568,0.134896025358872
"569","SIRT6",-0.278,0.609,0.1,0.578,0.611,0.737,569,0.132532512140949
"570","GTF2A2",-0.352,0.638,0.182,0.573,0.612,0.74,570,0.130768280269024
"571","NR2F1",-0.604,0.727,-0.065,0.608,0.612,0.74,571,0.130768280269024
"572","IRF5",-0.561,0.713,0.469,0.557,0.613,0.74,572,0.130768280269024
"573","MYBL2",-0.032,0.513,-0.283,0.592,0.613,0.742,573,0.129596094720973
"574","POLR2H",0.035,0.486,-0.408,0.597,0.614,0.744,574,0.128427064454121
"575","HIC1",0.142,0.444,-0.577,0.601,0.616,0.747,575,0.126679398184601
"576","CHRM2",-0.844,0.801,-1.658,0.68,0.616,0.747,576,0.126679398184601
"577","FOXJ2",-0.117,0.547,-0.298,0.595,0.617,0.749,577,0.125518182300534
"578","NFE2L2",-1.856,0.968,-1.009,0.685,0.618,0.751,578,0.124360062995832
"579","PRDM14",-0.253,0.6,-0.003,0.58,0.618,0.751,579,0.124360062995832
"580","TP53",-3.461,1,-0.689,0.687,0.619,0.752,580,0.123782159408358
"581","ZNF335",0.317,0.376,-1.056,0.616,0.619,0.752,581,0.123782159408358
"582","ZNF518A",0.09,0.464,-0.57,0.6,0.619,0.753,582,0.123205023799299
"583","ZNF793",-0.626,0.734,0.376,0.567,0.62,0.755,583,0.122053048370812
"584","ZNF534",0.037,0.485,-0.467,0.596,0.621,0.756,584,0.121478204498793
"585","E2F7",-2.049,0.98,-1.329,0.7,0.622,0.758,585,0.120330794367946
"586","DRAP1",0.055,0.478,-0.546,0.597,0.623,0.759,586,0.11975822410452
"587","FOXH1",-0.727,0.766,0.24,0.584,0.623,0.761,587,0.118615343229427
"588","CD59",-0.135,0.554,-0.243,0.587,0.624,0.761,588,0.118615343229427
"589","MGEA5",0.093,0.463,-0.621,0.599,0.624,0.761,589,0.118615343229427
"590","ETV7",-0.114,0.545,-0.34,0.588,0.629,0.772,590,0.112382699664264
"591","SF1",-0.692,0.756,0.546,0.544,0.63,0.772,591,0.112382699664264
"592","ZNF93",-0.211,0.584,-0.159,0.582,0.631,0.774,592,0.111259039317107
"593","ZKSCAN5",0.148,0.441,-0.831,0.602,0.632,0.776,593,0.110138278741812
"594","FAIRE",-1.153,0.876,-0.675,0.649,0.633,0.778,594,0.109020403010311
"595","PRDM12",-0.751,0.774,0.577,0.538,0.633,0.779,595,0.108462542327436
"596","SFPQ",-0.802,0.789,0.611,0.533,0.635,0.782,596,0.106793246940152
"597","BCL6",-1.348,0.911,-1.084,0.669,0.636,0.783,597,0.106238237942057
"598","SSU72",-0.305,0.62,-0.089,0.576,0.636,0.784,598,0.105683937315562
"599","BAHD1",-1.624,0.948,0.422,0.598,0.639,0.788,599,0.103473782510445
"600","GATA3",-5.28,1,0.201,0.641,0.639,0.789,600,0.10292299679058
"601","NR2F2",-2.114,0.983,-1.001,0.678,0.639,0.789,601,0.10292299679058
"602","ZNF486",-1.141,0.873,0.741,0.532,0.639,0.789,602,0.10292299679058
"603","ARRB1",-0.653,0.743,0.172,0.569,0.64,0.791,603,0.101823516502323
"604","MED1",-3.309,1,-1.627,0.718,0.641,0.793,604,0.100726812682396
"605","BRD4",-3.558,1,-1.608,0.718,0.642,0.793,605,0.100726812682396
"606","DPPA2",-0.496,0.69,0.072,0.563,0.644,0.797,606,0.0985416786038876
"607","ATF3",-1.303,0.904,-1.419,0.674,0.645,0.799,607,0.0974532206860086
"608","ZNF318",-0.55,0.709,-0.168,0.587,0.645,0.799,608,0.0974532206860086
"609","SPIN1",0.102,0.46,-0.901,0.6,0.645,0.799,609,0.0974532206860086
"610","BTAF1",-0.226,0.589,-0.317,0.581,0.646,0.8,610,0.0969100130080564
"611","ZNF17",-0.666,0.747,0.362,0.546,0.646,0.801,611,0.0963674839157623
"612","ERCC3",-0.295,0.616,-0.193,0.577,0.647,0.802,612,0.0958256317158365
"613","FOXA1",-12.235,1,-0.172,0.656,0.648,0.804,613,0.0947439512515487
"614","PPARD",-0.132,0.553,-0.512,0.587,0.648,0.804,614,0.0947439512515487
"615","SPI1",-6.767,1,-1.334,0.704,0.648,0.805,615,0.0942041196321315
"616","NOTCH3",-0.854,0.804,0.577,0.527,0.648,0.805,616,0.0942041196321315
"617","ZNF654",-0.349,0.637,-0.282,0.581,0.649,0.805,617,0.0942041196321315
"618","ZNF780A",-0.592,0.723,0.199,0.554,0.65,0.807,618,0.0931264652779296
"619","ZNF766",-0.606,0.728,-0.358,0.603,0.65,0.808,619,0.0925886392254138
"620","ZNF692",0.147,0.442,-1.096,0.602,0.652,0.81,620,0.0915149811213502
"621","LMO1",-0.228,0.59,-0.367,0.581,0.652,0.811,621,0.0909791457888439
"622","ZNF331",-0.79,0.785,0.455,0.534,0.653,0.812,622,0.0904439707588247
"623","ZNF304",-0.638,0.738,0.224,0.549,0.654,0.813,623,0.0899094544059319
"624","GATA6",-3.754,1,-0.179,0.649,0.654,0.814,624,0.0893755951107988
"625","EP300",-9.675,1,-1.572,0.711,0.654,0.814,625,0.0893755951107988
"626","ZNF44",-0.151,0.56,-0.548,0.586,0.654,0.814,626,0.0893755951107988
"627","MEF2D",-0.573,0.717,-0.061,0.571,0.656,0.816,627,0.0883098412461389
"628","FOXG1",-0.228,0.59,-0.402,0.581,0.656,0.818,628,0.087246696328677
"629","PTTG1",-0.811,0.791,0.267,0.558,0.657,0.818,629,0.087246696328677
"630","RELA",-6.799,1,-1.986,0.726,0.657,0.819,630,0.0867160982395816
"631","JUND",-2.998,0.999,-1.181,0.684,0.658,0.82,631,0.0861861476162833
"632","AR",-18.823,1,-0.41,0.663,0.658,0.82,632,0.0861861476162833
"633","RING1",-0.939,0.826,-0.465,0.621,0.659,0.821,633,0.0856568428805592
"634","ZIC2",-0.082,0.533,-0.759,0.589,0.66,0.824,634,0.0840727883028842
