"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"305","ZNF304",0.562,0.287,2.04,0.387,0.341,0.179,305,0.747146969020107
"306","ZNF134",0.57,0.285,2.009,0.388,0.341,0.179,306,0.747146969020107
"307","ZNF287",0.502,0.308,2.286,0.382,0.342,0.18,307,0.744727494896694
"308","TFAP4",0.835,0.202,1.075,0.403,0.343,0.181,308,0.742321425130815
"309","ZSCAN16",0.337,0.368,0.88,0.454,0.343,0.182,309,0.739928612014925
"310","ZNF28",0.707,0.24,1.307,0.401,0.345,0.184,310,0.735182176990464
"311","GLIS1",1.021,0.154,0.888,0.401,0.345,0.184,311,0.735182176990464
"312","KDM2B",0.794,0.214,-1.401,0.556,0.345,0.185,312,0.732828271596986
"313","DAXX",0.858,0.196,1.316,0.392,0.345,0.185,313,0.732828271596986
"314","DLX2",0.687,0.246,1.424,0.399,0.347,0.187,314,0.728158393463501
"315","PR",-0.361,0.641,0.99,0.522,0.347,0.188,315,0.72584215073632
"316","DDX5",0.128,0.449,0.894,0.47,0.347,0.188,316,0.72584215073632
"317","FAIRE",0.188,0.426,0.457,0.486,0.347,0.188,317,0.72584215073632
"318","IRF9",0.717,0.237,1.675,0.386,0.351,0.194,318,0.712198270069774
"319","ZSCAN20",0.83,0.203,1.322,0.39,0.351,0.194,319,0.712198270069774
"320","SON",0.768,0.221,1.021,0.406,0.351,0.194,320,0.712198270069774
"321","DDX20",0.669,0.252,0.965,0.413,0.354,0.199,321,0.701146923590293
"322","PRDM10",0.885,0.188,1.087,0.394,0.355,0.201,322,0.696803942579511
"323","ESCO2",0.779,0.218,0.846,0.407,0.358,0.207,323,0.684029654543082
"324","CBFA2T2",0.602,0.274,1.655,0.391,0.358,0.207,324,0.684029654543082
"325","RBL1",0.682,0.248,1.21,0.399,0.359,0.208,325,0.681936665037238
"326","LMTK3",0.519,0.302,1.665,0.394,0.359,0.208,326,0.681936665037238
"327","ZNF48",0.442,0.329,2.155,0.376,0.359,0.208,327,0.681936665037238
"328","SIRT6",0.624,0.266,1.475,0.393,0.361,0.212,328,0.673664139071249
"329","TCF12",0.364,0.358,0.631,0.446,0.362,0.214,329,0.669586226650809
"330","IKZF2",0.849,0.198,0.936,0.397,0.362,0.214,330,0.669586226650809
"331","POLR2AphosphoS5",0.844,0.199,0.399,0.415,0.363,0.216,331,0.665546248849069
"332","PKNOX1",0.689,0.245,1.629,0.381,0.365,0.218,332,0.661543506395395
"333","CBX8",0.199,0.421,-0.678,0.546,0.365,0.219,333,0.659555885159882
"334","SSRP1",0.362,0.359,1.629,0.398,0.365,0.219,334,0.659555885159882
"335","MTA2",0.826,0.205,0.945,0.396,0.366,0.22,335,0.657577319177794
"336","ZNF35",0.654,0.257,1.236,0.396,0.366,0.221,336,0.655607726314889
"337","ZBTB16",0.665,0.253,1.096,0.398,0.368,0.224,337,0.649751981665837
"338","ZNF141",0.589,0.278,1.457,0.39,0.369,0.226,338,0.645891560852599
"339","ZNF430",0.423,0.336,2.043,0.375,0.37,0.227,339,0.643974142806877
"340","RUNX1",0.346,0.365,0.198,0.458,0.372,0.231,340,0.636388020107856
"341","PYGO2",0.657,0.256,1.589,0.38,0.372,0.232,341,0.6345120151091
"342","CLOCK",0.315,0.376,1.925,0.385,0.373,0.232,342,0.6345120151091
"343","ZNF605",0.462,0.322,1.805,0.378,0.376,0.238,343,0.623423042943488
"344","GATA3",-0.663,0.746,1.142,0.508,0.377,0.24,344,0.619788758288394
"345","TRIM22",0.878,0.19,0.724,0.396,0.377,0.24,345,0.619788758288394
"346","PBX2",0.305,0.38,0.812,0.429,0.377,0.24,346,0.619788758288394
"347","CBX5",0.286,0.388,0.895,0.421,0.378,0.242,347,0.616184634019569
"348","BCOR",0.481,0.315,-0.439,0.47,0.379,0.244,348,0.612610173661271
"349","HHEX",0.649,0.258,1.396,0.381,0.382,0.249,349,0.603800652904264
"350","CUX1",0.322,0.374,0.899,0.413,0.387,0.258,350,0.58838029403677
"351","EZH1",0.218,0.414,-1.191,0.541,0.388,0.26,351,0.585026652029182
"352","ZNF284",0.398,0.345,1.823,0.373,0.39,0.264,352,0.578396073130169
"353","ZNF554",0.477,0.317,1.505,0.38,0.39,0.265,353,0.576754126063192
"354","KLF4",-0.053,0.521,0.314,0.468,0.391,0.266,354,0.575118363368933
"355","H2AZ",1.095,0.137,-1.951,0.49,0.391,0.267,355,0.573488738635425
"356","HSF1",0.196,0.422,-0.768,0.494,0.397,0.277,356,0.557520230935551
"357","EPAS1",0.582,0.28,1.006,0.389,0.397,0.279,357,0.554395796726402
"358","TTF1",0.568,0.285,1.315,0.374,0.398,0.28,358,0.552841968657781
"359","BRD7",0.687,0.246,0.499,0.399,0.399,0.281,359,0.55129368009492
"360","DEK",0.724,0.235,0.727,0.391,0.399,0.281,360,0.55129368009492
"361","RXRG",0.831,0.203,0.473,0.392,0.399,0.281,361,0.55129368009492
"362","TRIM25",0.572,0.284,-0.009,0.417,0.405,0.294,362,0.531652669587843
"363","MBD4",0.553,0.29,0.961,0.386,0.405,0.294,363,0.531652669587843
"364","SOX13",0.529,0.298,0.831,0.393,0.405,0.295,364,0.530177984021837
"365","SS18",0.381,0.352,0.176,0.421,0.405,0.295,365,0.530177984021837
"366","ZNF467",0.651,0.258,0.595,0.396,0.406,0.296,366,0.528708288941061
"367","ZNF207",-0.255,0.601,1.539,0.413,0.407,0.299,367,0.52432881167557
"368","SMARCB1",0.717,0.237,-0.125,0.408,0.408,0.299,368,0.52432881167557
"369","BACH1",0.461,0.323,0.66,0.4,0.408,0.301,369,0.521433504406157
"370","TEAD2",0.481,0.315,1.387,0.37,0.409,0.303,370,0.518557371497695
"371","NFE2",0.189,0.425,0.24,0.435,0.41,0.304,371,0.517126416391246
"372","ZNF600",0.712,0.238,0.671,0.384,0.41,0.304,372,0.517126416391246
"373","MYNN",0.483,0.315,1.054,0.382,0.41,0.304,373,0.517126416391246
"374","ZNF778",0.369,0.356,1.173,0.382,0.411,0.307,374,0.512861624522813
"375","MCM7",-0.014,0.506,1.082,0.407,0.413,0.31,375,0.508638306165727
"376","ZNF16",0.271,0.393,1.302,0.381,0.413,0.31,376,0.508638306165727
"377","MYBL2",0.522,0.301,0.9,0.384,0.413,0.311,377,0.507239610973163
"378","ZBTB6",0.664,0.253,0.442,0.393,0.414,0.313,378,0.504455662453552
"379","TRIM24",0.199,0.421,0.358,0.42,0.416,0.316,379,0.500312917381596
"380","ZNF671",0.395,0.347,1.304,0.372,0.416,0.317,380,0.498940737782249
"381","MEF2D",0.507,0.306,1.187,0.371,0.417,0.318,381,0.497572880015567
"382","MYF5",0.474,0.318,1.023,0.379,0.418,0.321,382,0.493494967595128
"383","ZNF93",0.421,0.337,1.188,0.375,0.418,0.321,383,0.493494967595128
"384","RELA",-0.548,0.708,-0.366,0.619,0.42,0.324,384,0.489454989793388
"385","ZNF257",0.569,0.285,0.633,0.388,0.421,0.327,385,0.485452247339714
"386","SND1",0.388,0.349,0.667,0.396,0.422,0.329,386,0.482804102050026
"387","ZFAT",0.41,0.341,1.123,0.374,0.424,0.333,387,0.47755576649368
"388","USF1",0.245,0.403,-0.38,0.438,0.426,0.336,388,0.473660722610156
"389","ZNF788",0.27,0.394,1.448,0.369,0.426,0.338,389,0.471083299722345
"390","DNMT3A",0.431,0.333,0.413,0.397,0.427,0.339,390,0.469800301796918
"391","RUNX3",0.503,0.307,0.784,0.382,0.427,0.339,391,0.469800301796918
"392","KMT2B",0.483,0.315,0.829,0.38,0.427,0.339,392,0.469800301796918
"393","USP49",0.148,0.441,2.052,0.35,0.428,0.341,393,0.467245621007502
"394","SETDB1",-0.617,0.731,0.572,0.478,0.428,0.342,394,0.465973893943865
"395","ZNF280A",0.21,0.417,1.794,0.355,0.428,0.342,395,0.465973893943865
"396","FUS",0.544,0.293,0.528,0.386,0.43,0.346,396,0.460923901207223
"397","ZNF675",0.225,0.411,1.702,0.356,0.432,0.349,397,0.45717457304082
"398","ZNF84",0.282,0.389,1.408,0.362,0.434,0.355,398,0.449771646944906
"399","TTF2",-0.014,0.506,-0.399,0.452,0.436,0.359,399,0.444905551421681
"400","C11orf30",0.316,0.376,0.965,0.378,0.437,0.36,400,0.443697499232713
"401","MBD1",0.603,0.273,-0.154,0.398,0.437,0.36,401,0.443697499232713
"402","BCL6",-0.217,0.586,-0.308,0.468,0.437,0.361,402,0.442492798094342
"403","NR1H3",0.578,0.282,0.694,0.373,0.437,0.361,403,0.442492798094342
"404","HIF1A",0.229,0.41,1.235,0.37,0.439,0.364,404,0.438898616350944
"405","ZBTB17",0.202,0.42,0.262,0.406,0.439,0.364,405,0.438898616350944
"406","ZNF585B",0.189,0.425,1.575,0.358,0.442,0.371,406,0.430626090384954
"407","VDR",0.097,0.462,-0.137,0.427,0.444,0.375,407,0.425968732272281
"408","RUNX2",0.04,0.484,0.901,0.392,0.444,0.376,408,0.424812155072339
"409","NFE2L2",0.027,0.489,0.191,0.416,0.445,0.379,409,0.421360790031928
"410","ZFP41",0.17,0.432,1.475,0.358,0.448,0.383,410,0.416801226031377
"411","L3MBTL2",0.475,0.317,0.595,0.373,0.452,0.394,411,0.404503778174426
"412","AGO1",0.235,0.407,0.808,0.377,0.454,0.398,412,0.400116927926312
"413","RCOR1",-0.158,0.563,0.045,0.432,0.455,0.4,413,0.397940008672038
"414","SUMO2",-0.423,0.664,1.121,0.405,0.456,0.402,414,0.39577394691553
"415","ZNF318",0.347,0.364,0.558,0.378,0.457,0.404,415,0.393618634889395
"416","PRKDC",0.182,0.428,0.197,0.399,0.458,0.406,416,0.391473966422806
"417","FOXP2",0.48,0.316,-0.062,0.39,0.459,0.409,417,0.388276691992658
"418","CTBP2",-0.171,0.568,-0.501,0.453,0.46,0.41,418,0.387216143280265
"419","INTS3",0.386,0.35,0.622,0.371,0.46,0.412,419,0.385102783966865
"420","FOXK1",-0.097,0.539,1.172,0.378,0.462,0.414,420,0.382999658879101
"421","ERCC2",0.154,0.439,1.409,0.35,0.462,0.416,421,0.380906669373257
"422","HMG20A",0.377,0.353,0.602,0.371,0.463,0.418,422,0.378823718224965
"423","DPF2",-0.12,0.548,0.744,0.395,0.466,0.423,423,0.373659632624958
"424","SP7",0.547,0.292,0.17,0.372,0.467,0.426,424,0.370590400897281
"425","PGBD3",0.357,0.361,0.603,0.369,0.468,0.429,425,0.367542707815276
"426","FOXP1",-0.221,0.588,-0.052,0.428,0.469,0.43,426,0.366531544420413
"427","DROSHA",0.345,0.365,-0.855,0.416,0.47,0.432,427,0.364516253185088
"428","MEF2A",0.439,0.33,0.528,0.365,0.471,0.434,428,0.362510270487489
"429","ARNT",-0.012,0.505,0.484,0.392,0.471,0.435,429,0.361510743045363
"430","LEF1",-0.52,0.699,-0.98,0.505,0.472,0.436,430,0.360513510731414
"431","LIN9",0.267,0.395,0.795,0.361,0.474,0.442,431,0.354577730650908
"432","MED12",0.125,0.45,-0.204,0.4,0.477,0.448,432,0.348721986001856
"433","ZNF263",0.185,0.427,-0.637,0.41,0.478,0.452,433,0.344861565188618
"434","SMARCA5",0.108,0.457,0.775,0.371,0.481,0.457,434,0.34008379993015
"435","ZNF121",0.243,0.404,0.272,0.375,0.481,0.457,435,0.34008379993015
"436","GTF3C5",0.426,0.335,-0.844,0.4,0.482,0.459,436,0.338187314462739
"437","ZNF335",0.592,0.277,-0.583,0.382,0.482,0.461,437,0.336299074610352
"438","ZNF8",-0.077,0.531,0.897,0.373,0.483,0.463,438,0.334419008982047
"439","TBX21",0.325,0.373,0.282,0.37,0.484,0.464,439,0.333482019445119
"440","SRC",-0.333,0.63,-0.173,0.425,0.484,0.465,440,0.332547047110046
"441","ZNF558",0.219,0.413,0.537,0.368,0.484,0.465,441,0.332547047110046
"442","ZNF438",0.191,0.424,0.498,0.372,0.485,0.466,442,0.33161408331
"443","EBNA3",0.271,0.393,0.549,0.361,0.485,0.466,443,0.33161408331
"444","ICE2",0.325,0.373,0.377,0.366,0.486,0.468,444,0.329754146925876
"445","EGR2",0.159,0.437,-0.291,0.394,0.489,0.476,445,0.322393047279507
"446","MLLT3",0.345,0.365,0.234,0.367,0.49,0.477,446,0.321481620959886
"447","FOXA1",-1.878,0.97,0.963,0.466,0.491,0.481,447,0.317854923626168
"448","WWTR1",0.265,0.396,0.531,0.357,0.492,0.482,448,0.31695296176115
"449","TFAP2C",-0.492,0.689,0.269,0.42,0.492,0.482,449,0.31695296176115
"450","EMX1",0.425,0.336,-0.758,0.391,0.493,0.484,450,0.315154638355588
"451","GLI2",-0.536,0.704,-1.492,0.512,0.496,0.491,451,0.308918507877032
"452","WT1",0.36,0.36,0.065,0.366,0.498,0.496,452,0.304518323509803
"453","PPARGC1A",0.236,0.407,0.38,0.358,0.499,0.498,453,0.302770657240282
"454","ZNF24",0.094,0.463,-0.058,0.383,0.501,0.503,454,0.298432014944073
"455","EBNA2",0.177,0.43,0.644,0.352,0.502,0.505,455,0.296708621881339
"456","ZNF740",-0.274,0.608,-0.737,0.431,0.503,0.506,456,0.295849483160201
"457","ETV5",-0.071,0.528,0.156,0.384,0.503,0.506,457,0.295849483160201
"458","ZEB2",0.346,0.365,0.097,0.359,0.504,0.508,458,0.294136287716081
"459","MAX",-0.04,0.516,-1.643,0.451,0.505,0.512,459,0.290730039024169
"460","NFATC3",0.228,0.41,0.279,0.357,0.506,0.513,460,0.289882634888184
"461","CHD4",0.429,0.334,-0.333,0.367,0.506,0.514,461,0.289036881004724
"462","KDM6B",0.224,0.411,0.079,0.368,0.507,0.516,462,0.287350298372789
"463","PBX1",-0.413,0.66,0.199,0.402,0.508,0.518,463,0.285670240254767
"464","TLE3",-0.241,0.595,1.198,0.353,0.508,0.518,464,0.285670240254767
"465","ZNF138",0.015,0.494,1.027,0.337,0.508,0.519,465,0.284832642151542
"466","STAT5A",0.041,0.484,-0.072,0.379,0.511,0.525,466,0.279840696594043
"467","ERCC6",-0.096,0.538,-0.479,0.4,0.513,0.528,467,0.277366077466188
"468","RBPJ",-0.533,0.703,-0.825,0.453,0.514,0.531,468,0.274905478918531
"469","H2AFX",-1.106,0.866,0.324,0.436,0.514,0.531,469,0.274905478918531
"470","NR1H2",0.168,0.433,0.254,0.358,0.515,0.533,470,0.273272790973428
"471","ADNP",0.203,0.419,0.228,0.354,0.516,0.536,471,0.27083521030723
"472","RARA",-1.098,0.864,-0.762,0.481,0.517,0.539,472,0.268411234813261
"473","EHF",-0.048,0.519,-0.052,0.377,0.519,0.544,473,0.26440110030182
"474","TET3",-0.234,0.593,-1.368,0.437,0.519,0.544,474,0.26440110030182
"475","ESR1",-16.089,1,-0.278,0.542,0.522,0.55,475,0.259637310505756
"476","KMT2A",-0.13,0.552,-1.307,0.419,0.524,0.555,476,0.255707016877324
"477","TSHZ1",0.115,0.454,0.261,0.352,0.527,0.561,477,0.251037138743839
"478","DNMT1",-0.054,0.522,0.098,0.37,0.527,0.561,478,0.251037138743839
"479","ZNF282",0.414,0.339,-0.721,0.367,0.527,0.561,479,0.251037138743839
"480","ING5",0.016,0.494,0.695,0.338,0.528,0.562,480,0.250263684430939
"481","MECOM",0.098,0.461,0.433,0.345,0.528,0.562,481,0.250263684430939
"482","ZNF44",0.157,0.438,0.158,0.35,0.529,0.565,482,0.247951552180562
"483","ZNF341",0.349,0.364,-0.69,0.368,0.53,0.566,483,0.247183568811729
"484","ERCC3",0.031,0.488,0.604,0.339,0.53,0.566,484,0.247183568811729
"485","AEBP2",-0.142,0.557,0.794,0.346,0.53,0.567,485,0.246416941107093
"486","ZNF394",0.335,0.369,-0.596,0.366,0.531,0.57,486,0.244125144327509
"487","RAD51",-0.129,0.551,0.636,0.349,0.532,0.572,487,0.242603971206976
"488","MBD2",-1.336,0.909,-1.588,0.655,0.534,0.577,488,0.238824186844269
"489","CREM",-0.06,0.524,0.124,0.36,0.535,0.577,489,0.238824186844269
"490","POLR3A",-0.177,0.57,-0.025,0.376,0.536,0.581,490,0.235823867609669
"491","ETV4",-0.021,0.509,-0.123,0.367,0.536,0.581,491,0.235823867609669
"492","HEXIM1",0.058,0.477,-0.986,0.39,0.537,0.583,492,0.234331445240986
"493","CHAMP1",0.104,0.459,0.09,0.351,0.537,0.584,493,0.233587152887601
"494","HIC1",0.223,0.412,-0.423,0.36,0.538,0.585,494,0.23284413391782
"495","NFKB1",0.127,0.45,-0.01,0.351,0.539,0.588,495,0.230622673923862
"496","NOTCH1",-1.433,0.924,-1.565,0.587,0.541,0.593,496,0.226945306635737
"497","SKI",0.118,0.453,0.089,0.347,0.542,0.593,497,0.226945306635737
"498","HDAC2",-0.437,0.669,-1.637,0.455,0.542,0.594,498,0.226213555018806
"499","AFF1",-0.422,0.663,-0.818,0.414,0.542,0.595,499,0.22548303427145
"500","BCAT1",-0.085,0.534,0.36,0.346,0.544,0.598,500,0.223298816011589
"501","PMEL",-0.218,0.586,-0.667,0.392,0.546,0.603,501,0.219682687859849
"502","MED1",-2.334,0.99,-1.345,0.69,0.546,0.604,502,0.218963061378868
"503","NKX3-1",-0.24,0.595,0.973,0.333,0.547,0.604,503,0.218963061378868
"504","ICE1",0.237,0.406,-0.448,0.352,0.547,0.604,504,0.218963061378868
"505","PRDM11",-0.234,0.593,-1.312,0.409,0.548,0.607,505,0.216811308924742
"506","ZNF18",-0.353,0.638,-0.797,0.402,0.549,0.609,506,0.215382707367125
"507","TLX1",-0.005,0.502,0.347,0.336,0.55,0.611,507,0.213958789757446
"508","ZNF618",0.052,0.48,0.115,0.341,0.55,0.611,508,0.213958789757446
"509","HES1",-0.233,0.592,0.27,0.358,0.55,0.612,509,0.213248577854439
"510","CAMTA2",-0.024,0.51,0.362,0.335,0.553,0.617,510,0.209714835966758
"511","RFX5",-0.24,0.595,-0.986,0.398,0.555,0.623,511,0.20551195334083
"512","ZNF692",0.261,0.397,-0.871,0.359,0.556,0.625,512,0.204119982655925
"513","BHLHE40",0.065,0.474,-0.626,0.365,0.557,0.626,513,0.20342566678957
"514","ZNF611",0.092,0.464,-0.225,0.345,0.558,0.628,514,0.202040356262804
"515","RFX1",-0.491,0.688,0.265,0.375,0.558,0.629,515,0.201349354554731
"516","PIAS1",-1.123,0.869,0.891,0.382,0.559,0.631,516,0.199970640755866
"517","TERF1",-0.001,0.5,0.118,0.336,0.559,0.631,517,0.199970640755866
"518","LANA",0.129,0.449,-0.875,0.369,0.56,0.633,518,0.198596289982645
"519","ZKSCAN5",0.194,0.423,-0.713,0.354,0.56,0.634,519,0.197910742118267
"520","PRMT5",-0.004,0.502,0.105,0.336,0.562,0.636,520,0.196542884351586
"521","TBL1XR1",-0.103,0.541,-0.547,0.37,0.564,0.641,521,0.193141970481183
"522","DNMT3B",-0.693,0.756,-0.247,0.397,0.564,0.642,522,0.192464971931147
"523","FOXO3",-0.151,0.56,-0.19,0.357,0.564,0.642,523,0.192464971931147
"524","HDAC3",-0.398,0.655,0.518,0.351,0.564,0.643,524,0.191789027075778
"525","NIPBL",-0.88,0.811,-1.406,0.449,0.57,0.655,525,0.183758700008217
"526","KLF15",-0.981,0.837,-1.726,0.474,0.57,0.656,526,0.18309616062434
"527","MBD3",-0.204,0.581,-0.33,0.361,0.57,0.656,527,0.18309616062434
"528","CREB3",-0.087,0.535,0.113,0.336,0.571,0.657,528,0.182434630440219
"529","ZNF468",0.15,0.441,-0.754,0.35,0.572,0.659,529,0.18111458540599
"530","ZNF264",-0.467,0.68,-0.375,0.382,0.573,0.66,530,0.180456064458131
"531","ZNF273",0.195,0.423,-1.032,0.354,0.574,0.663,531,0.178486471595227
"532","PCGF1",-0.201,0.58,-1.915,0.421,0.576,0.666,532,0.176525770829699
"533","ZMIZ1",-0.02,0.508,-0.421,0.344,0.577,0.668,533,0.175223537524454
"534","MIER1",-0.092,0.537,-0.094,0.337,0.577,0.669,534,0.174573882232177
"535","ZC3H8",-0.04,0.516,-0.34,0.339,0.578,0.671,535,0.173277479831008
"536","E2F7",-0.471,0.681,-0.321,0.377,0.579,0.673,536,0.171984935776023
"537","SP4",-0.13,0.552,-1.379,0.385,0.579,0.674,537,0.17134010346468
"538","KLF5",-0.608,0.728,-0.552,0.394,0.581,0.677,538,0.169411331314856
"539","KDM5B",-0.321,0.626,-1.523,0.403,0.581,0.677,539,0.169411331314856
"540","TAZ",-0.072,0.529,0.003,0.33,0.581,0.677,540,0.169411331314856
"541","GTF2A2",-0.188,0.575,0.459,0.317,0.582,0.68,541,0.167491087293764
"542","CBX4",0.187,0.426,-1.184,0.353,0.583,0.682,542,0.166215625343521
"543","UBE2I",-0.062,0.525,-0.186,0.331,0.583,0.682,543,0.166215625343521
"544","ZNF674",0.146,0.442,-0.92,0.349,0.583,0.682,544,0.166215625343521
"545","E2F5",-0.035,0.514,-0.572,0.343,0.585,0.686,545,0.163675884293248
"546","GRHL2",-2.039,0.979,0.316,0.407,0.589,0.694,546,0.158640529545145
"547","ZNF597",-0.098,0.539,-0.06,0.328,0.59,0.696,547,0.157390760389438
"548","STAT5",-0.779,0.782,-0.289,0.385,0.591,0.697,548,0.156767221901991
"549","ZNF765",-0.341,0.633,0.864,0.302,0.592,0.7,549,0.154901959985743
"550","ZNF589",-0.14,0.556,-0.355,0.338,0.592,0.701,550,0.154281982033341
"551","ZNF837",-0.294,0.615,0.076,0.336,0.595,0.705,551,0.151810883008601
"552","MYH11",-0.413,0.66,-1.738,0.408,0.595,0.706,552,0.151195298948196
"553","ZFP37",0.154,0.439,-1.245,0.349,0.595,0.707,553,0.150580586203101
"554","SCML2",-0.144,0.557,-0.785,0.355,0.595,0.707,554,0.150580586203101
"555","USF2",-0.322,0.626,-1.033,0.376,0.596,0.707,555,0.150580586203101
"556","ZNF146",-0.373,0.645,-0.012,0.343,0.596,0.709,556,0.149353764816933
"557","WHSC1",-0.258,0.602,0.289,0.318,0.596,0.709,557,0.149353764816933
"558","TAT",-0.194,0.577,0.154,0.317,0.598,0.712,558,0.147520006363144
"559","ZBTB33",-1.654,0.951,-1.27,0.456,0.598,0.712,559,0.147520006363144
"560","MORC2",-0.779,0.782,-1.053,0.404,0.599,0.713,560,0.146910470148134
"561","PML",-0.441,0.67,-0.543,0.368,0.6,0.716,561,0.145086977692144
"562","ZNF547",-0.211,0.584,-0.419,0.342,0.6,0.717,562,0.1444808443322
"563","MYB",-0.634,0.737,-0.283,0.371,0.601,0.717,563,0.1444808443322
"564","BACH2",-0.372,0.645,-0.098,0.342,0.601,0.717,564,0.1444808443322
"565","E2F6",-0.681,0.752,-1.961,0.446,0.601,0.718,565,0.1438755557577
"566","ZNF423",-0.039,0.516,-0.777,0.337,0.602,0.721,566,0.142064735280571
"567","ZNF682",-0.071,0.528,-0.726,0.336,0.607,0.729,567,0.137272471682025
"568","ZNF623",-0.177,0.57,-0.33,0.329,0.608,0.731,568,0.13608262304214
"569","BRD4",-5.561,1,-1.963,0.73,0.61,0.735,569,0.133712660915805
"570","PAX5",-0.693,0.756,-0.346,0.37,0.612,0.739,570,0.131355561605174
"571","ID3",-0.145,0.558,-0.444,0.33,0.612,0.739,571,0.131355561605174
"572","ZNF641",-0.262,0.603,-0.319,0.331,0.612,0.74,572,0.130768280269024
"573","ERG",-1.74,0.959,-1.5,0.461,0.613,0.742,573,0.129596094720973
"574","ZNF786",0.004,0.499,-1.169,0.337,0.614,0.743,574,0.129011186239425
"575","ZBTB26",-0.226,0.59,-1.599,0.378,0.617,0.749,575,0.125518182300534
"576","ZFP2",-0.099,0.539,-1.375,0.355,0.618,0.75,576,0.1249387366083
"577","MCM3",-0.334,0.631,0.104,0.314,0.618,0.751,577,0.124360062995832
"578","ZNF584",-0.292,0.615,-0.413,0.329,0.625,0.763,578,0.11747546204512
"579","POU3F2",-0.298,0.617,-0.205,0.315,0.625,0.765,579,0.116338564846382
"580","TERF2",-0.237,0.594,-0.293,0.313,0.627,0.767,580,0.115204636051019
"581","NONO",-0.77,0.779,0.88,0.311,0.627,0.767,581,0.115204636051019
"582","ERF",-0.587,0.721,0.335,0.318,0.628,0.77,582,0.113509274827518
"583","DPF1",-0.481,0.685,-0.771,0.356,0.63,0.773,583,0.111820506081675
"584","ZNF239",-0.385,0.65,-0.105,0.316,0.631,0.774,584,0.111259039317107
"585","ZNF695",-0.088,0.535,-1.01,0.329,0.631,0.774,585,0.111259039317107
"586","ETV1",-0.476,0.683,-1.332,0.373,0.631,0.775,586,0.11069829749369
"587","MAZ",-0.167,0.567,-1.871,0.377,0.632,0.776,587,0.110138278741812
"588","SMARCC2",-0.206,0.582,-0.695,0.322,0.633,0.778,588,0.109020403010311
"589","ZKSCAN8",-0.35,0.637,-0.464,0.324,0.637,0.785,589,0.105130343254747
"590","BCLAF1",-0.345,0.635,-1.184,0.348,0.638,0.786,590,0.104577453960592
"591","SIX4",-0.595,0.724,0.914,0.271,0.638,0.788,591,0.103473782510445
"592","ZNF519",-0.066,0.526,-1.334,0.331,0.639,0.788,592,0.103473782510445
"593","ORC2",-0.248,0.598,-0.425,0.312,0.639,0.789,593,0.10292299679058
"594","ZMYND8",-0.419,0.663,-1.606,0.376,0.64,0.79,594,0.102372908709559
"595","ZSCAN29",-0.326,0.628,-0.762,0.331,0.64,0.79,595,0.102372908709559
"596","CSDE1",-0.479,0.684,-0.304,0.326,0.641,0.792,596,0.101274818410506
"597","ZNF644",-0.361,0.641,-0.629,0.329,0.641,0.792,597,0.101274818410506
"598","ZFP69B",-0.123,0.549,-1.414,0.338,0.641,0.793,598,0.100726812682396
"599","HDGF",-0.916,0.82,-0.451,0.361,0.642,0.793,599,0.100726812682396
"600","WRNIP1",-0.133,0.553,-1.12,0.324,0.642,0.793,600,0.100726812682396
"601","WDR5",-1.102,0.865,-2.001,0.436,0.642,0.794,601,0.100179497572904
"602","BTAF1",-0.275,0.609,-0.41,0.309,0.643,0.796,602,0.0990869322623309
"603","KLF1",-0.714,0.763,-1.557,0.391,0.645,0.798,603,0.0979971086492706
"604","MYC",-6.807,1,-2.185,0.536,0.645,0.799,604,0.0974532206860086
"605","HDAC4",-0.196,0.578,-0.85,0.317,0.646,0.8,605,0.0969100130080564
"606","POU2F2",-0.479,0.684,-0.793,0.343,0.646,0.8,606,0.0969100130080564
"607","GLIS2",-0.079,0.532,-1.496,0.336,0.646,0.8,607,0.0969100130080564
"608","ZNF501",-0.067,0.527,-1.608,0.34,0.646,0.801,608,0.0963674839157623
"609","KDM6A",-0.318,0.625,-0.385,0.305,0.646,0.801,609,0.0963674839157623
"610","NELFE",-5.159,1,-1.972,0.488,0.648,0.805,610,0.0942041196321315
"611","ZNF346",-0.135,0.554,-1.358,0.331,0.648,0.805,611,0.0942041196321315
"612","FXR2",-0.334,0.631,-0.373,0.303,0.649,0.806,612,0.0936649581949093
"613","E2F2",-0.332,0.63,-0.4,0.303,0.65,0.807,613,0.0931264652779296
"614","ZBTB8A",-0.069,0.528,-1.53,0.334,0.65,0.808,614,0.0925886392254138
"615","SP1",-1.317,0.906,-1.994,0.44,0.651,0.809,615,0.0920514783877277
"616","HLTF",-0.388,0.651,-0.613,0.318,0.651,0.809,616,0.0920514783877277
"617","HINFP",-0.491,0.689,-0.819,0.341,0.652,0.811,617,0.0909791457888439
"618","ZNF260",-0.368,0.644,-0.263,0.299,0.652,0.811,618,0.0909791457888439
"619","ZNF528",-0.155,0.561,-1.225,0.321,0.652,0.811,619,0.0909791457888439
"620","NR5A2",-0.952,0.829,0.228,0.327,0.652,0.811,620,0.0909791457888439
"621","TBL1X",-0.144,0.557,-1.301,0.323,0.653,0.812,621,0.0904439707588247
"622","ZNF414",-0.132,0.553,-1.583,0.338,0.654,0.813,622,0.0899094544059319
"623","L3MBTL4",-0.2,0.579,-1.048,0.316,0.654,0.814,623,0.0893755951107988
