"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"214","ZNF781",0.803,0.211,2.236,0.446,0.238,0.0609,214,1.21538270736712
"215","ZNF93",0.822,0.206,2.044,0.453,0.239,0.0612,215,1.21324857785444
"216","ZNF436",0.905,0.183,1.741,0.463,0.239,0.0615,216,1.21112488422458
"217","NFIC",1.125,0.13,1.658,0.451,0.24,0.0623,217,1.20551195334083
"218","NKX2-1",0.801,0.212,1.456,0.481,0.24,0.0626,218,1.20342566678957
"219","MBD4",0.901,0.184,1.669,0.462,0.242,0.064,219,1.19382002601611
"220","ZNF140",0.919,0.179,2.385,0.431,0.243,0.0643,220,1.19178902707578
"221","ZNF366",0.962,0.168,1.633,0.457,0.243,0.0646,221,1.18976748200492
"222","MBD1",1.305,0.0959,0.732,0.479,0.244,0.0652,222,1.18575240426808
"223","CRY1",0.723,0.235,2.38,0.441,0.247,0.0678,223,1.16877030613294
"224","HCFC1R1",0.872,0.192,1.658,0.458,0.249,0.0693,224,1.15926676538819
"225","NR5A2",0.853,0.197,1.891,0.445,0.256,0.0755,225,1.12205304837081
"226","PCGF2",1.15,0.125,1.173,0.455,0.26,0.079,226,1.10237290870956
"227","LMNB1",0.777,0.218,1.86,0.448,0.26,0.0793,227,1.1007268126824
"228","LDB1",0.769,0.221,1.874,0.447,0.261,0.0803,228,1.09528445472132
"229","SND1",1.041,0.149,1.131,0.462,0.262,0.0813,229,1.08990945440593
"230","PRDM12",0.624,0.267,2.336,0.432,0.268,0.0868,230,1.06148027482351
"231","BIRA",0.875,0.191,2.042,0.431,0.268,0.0868,231,1.06148027482351
"232","SMARCA5",0.629,0.265,1.438,0.469,0.269,0.0871,232,1.05998184499234
"233","KDM4A",1.204,0.114,0.569,0.468,0.269,0.0875,233,1.05799194697769
"234","MYNN",0.728,0.233,1.434,0.463,0.27,0.0882,234,1.05453141486818
"235","ZNF182",0.746,0.228,1.823,0.444,0.272,0.0907,235,1.0423927129399
"236","TTF2",0.351,0.363,0.168,0.632,0.272,0.0907,236,1.0423927129399
"237","MYBL2",0.808,0.21,1.51,0.451,0.274,0.0921,237,1.03574036980315
"238","PAX5",1.048,0.147,0.674,0.469,0.276,0.0943,238,1.02548830726267
"239","ZNF48",0.577,0.282,2.339,0.427,0.277,0.0954,239,1.0204516252959
"240","PLRG1",0.705,0.24,2.218,0.425,0.278,0.0962,240,1.01682492796219
"241","ZNF354C",0.589,0.278,2.234,0.429,0.278,0.0966,241,1.01502287358451
"242","POLR2AphosphoS5",1.135,0.128,0.72,0.46,0.279,0.0981,242,1.00833099262005
"243","ZNF707",0.678,0.249,1.99,0.438,0.28,0.0984,243,1.00700490156866
"244","ZNF768",0.725,0.234,1.77,0.442,0.281,0.0996,244,1.0017406615763
"245","GRHL3",1.062,0.144,1.206,0.444,0.282,0.101,245,0.995678626217357
"246","SOX13",0.852,0.197,1.215,0.452,0.283,0.102,246,0.991399828238082
"247","PBX3",0.322,0.374,0.456,0.548,0.284,0.104,247,0.98296666070122
"248","STAT4",0.47,0.319,1.269,0.473,0.284,0.104,248,0.98296666070122
"249","SMARCC1",0.439,0.33,0.297,0.539,0.285,0.104,249,0.98296666070122
"250","MEIS1",0.931,0.176,1.314,0.442,0.285,0.105,250,0.978810700930062
"251","TCF12",0.365,0.357,0.631,0.521,0.289,0.109,251,0.962573502059376
"252","ZFP64",0.709,0.239,1.446,0.449,0.29,0.11,252,0.958607314841775
"253","PRDM10",0.977,0.164,1.269,0.439,0.29,0.11,253,0.958607314841775
"254","ZNF362",0.864,0.194,1.596,0.433,0.29,0.11,254,0.958607314841775
"255","WT1",0.943,0.173,1.143,0.445,0.291,0.111,255,0.954677021213343
"256","EWSR1",0.219,0.413,0.956,0.512,0.292,0.112,256,0.950781977329818
"257","HMG20A",0.827,0.204,1.075,0.454,0.293,0.113,257,0.94692155651658
"258","ZNF467",0.845,0.199,0.96,0.455,0.293,0.113,258,0.94692155651658
"259","ZNF292",0.586,0.279,2.019,0.429,0.295,0.115,259,0.939302159646388
"260","ZNF605",0.586,0.279,2.023,0.428,0.295,0.116,260,0.935542010773082
"261","ZNF766",0.408,0.342,1.218,0.469,0.298,0.119,261,0.924453038607469
"262","SNAI2",0.738,0.23,0.581,0.473,0.299,0.12,262,0.920818753952375
"263","ZNF202",0.49,0.312,0.861,0.478,0.299,0.12,263,0.920818753952375
"264","ZNF770",0.669,0.252,1.617,0.436,0.3,0.122,264,0.913640169325252
"265","ZMYM3",0.908,0.182,0.835,0.449,0.304,0.127,265,0.896196279044043
"266","DACOR1",0.516,0.303,2.03,0.42,0.308,0.132,266,0.87942606879415
"267","ZNF136",0.435,0.332,2.333,0.413,0.31,0.133,267,0.876148359032914
"268","ZNF600",0.934,0.175,1.058,0.436,0.31,0.134,268,0.872895201635192
"269","AHR",0.504,0.307,1.578,0.44,0.311,0.135,269,0.869666231504994
"270","GTF3C5",0.91,0.181,-0.057,0.474,0.311,0.135,270,0.869666231504994
"271","H2AFX",0.372,0.355,1.826,0.438,0.311,0.136,271,0.866461091629782
"272","TSHZ1",0.693,0.244,1.338,0.438,0.312,0.137,272,0.863279432843593
"273","ZNF429",0.481,0.315,2.109,0.417,0.312,0.137,273,0.863279432843593
"274","ZBTB6",0.968,0.167,0.833,0.441,0.313,0.138,274,0.860120913598763
"275","IKZF1",1.013,0.156,0.873,0.433,0.316,0.142,275,0.847711655616944
"276","SMARCE1",0.28,0.39,1.118,0.469,0.317,0.143,276,0.844663962534938
"277","SOX4",0.914,0.18,1.138,0.427,0.319,0.146,277,0.835647144215563
"278","EGR3",0.717,0.237,1.118,0.441,0.319,0.146,278,0.835647144215563
"279","ZNF479",0.614,0.27,1.467,0.431,0.32,0.147,279,0.832682665251824
"280","RUNX2",0.189,0.425,1.089,0.475,0.32,0.147,280,0.832682665251824
"281","DROSHA",0.666,0.253,-0.404,0.506,0.321,0.149,281,0.826813731587726
"282","ZNF430",0.451,0.326,2.079,0.414,0.321,0.149,282,0.826813731587726
"283","RELB",0.896,0.185,1.153,0.423,0.324,0.153,283,0.815308569182401
"284","ZNF287",0.405,0.343,2.157,0.411,0.325,0.154,284,0.812479279163537
"285","ICE2",0.716,0.237,1.07,0.441,0.325,0.155,285,0.809668301829709
"286","SMARCA4",0.302,0.381,-0.532,0.581,0.326,0.156,286,0.806875401645538
"287","ZNF788",0.487,0.313,1.836,0.418,0.326,0.156,287,0.806875401645538
"288","MAFG",0.643,0.26,1.676,0.415,0.326,0.156,288,0.806875401645538
"289","ZNF808",0.398,0.346,2.173,0.41,0.326,0.156,289,0.806875401645538
"290","ATF3",0.162,0.436,0.058,0.531,0.326,0.157,290,0.804100347590766
"291","SSRP1",0.136,0.446,1.418,0.46,0.327,0.157,291,0.804100347590766
"292","TFAP2C",0.737,0.231,1.018,0.436,0.328,0.159,292,0.798602875679548
"293","MRE11A",0.729,0.233,0.925,0.44,0.328,0.159,293,0.798602875679548
"294","RFX1",0.478,0.316,1.157,0.443,0.331,0.164,294,0.785156151952302
"295","CBFA2T2",0.526,0.3,1.508,0.421,0.335,0.169,295,0.772113295386326
"296","BCL6",0.706,0.24,0.326,0.455,0.336,0.17,296,0.769551078621726
"297","KDM1A",-0.145,0.558,0.436,0.544,0.337,0.172,297,0.764471553092451
"298","ZNF16",0.542,0.294,1.627,0.413,0.337,0.173,298,0.761953896871205
"299","ZNF534",0.712,0.238,0.82,0.44,0.339,0.175,299,0.756961951313706
"300","POU2F1",0.372,0.355,2.072,0.408,0.339,0.176,300,0.75448733218585
"301","NCAPG",0.099,0.461,0.826,0.475,0.344,0.183,301,0.737548910269571
"302","REPIN1",0.151,0.44,0.797,0.472,0.344,0.184,302,0.735182176990464
"303","ESRRA",0.45,0.326,0.829,0.447,0.345,0.185,303,0.732828271596986
"304","SON",0.643,0.26,0.869,0.434,0.345,0.186,304,0.730487055782084
"305","BRD9",0.736,0.231,0.72,0.434,0.347,0.188,305,0.72584215073632
"306","ZNF28",0.577,0.282,1.099,0.427,0.347,0.188,306,0.72584215073632
"307","PPARGC1A",0.6,0.274,0.987,0.43,0.348,0.19,307,0.721246399047171
"308","USP49",0.256,0.399,2.21,0.396,0.353,0.198,308,0.703334809738469
"309","LMTK3",0.235,0.407,1.356,0.434,0.354,0.2,309,0.698970004336019
"310","ZNF438",0.557,0.289,1.177,0.418,0.355,0.202,310,0.694648630553376
"311","MITF",0.341,0.367,1.188,0.433,0.356,0.202,311,0.694648630553376
"312","SP7",0.771,0.221,0.629,0.425,0.357,0.205,312,0.688246138944246
"313","ZNF558",0.562,0.287,1.152,0.418,0.357,0.205,313,0.688246138944246
"314","IKZF2",0.716,0.237,0.756,0.425,0.358,0.206,314,0.686132779630847
"315","ILK",0.404,0.343,1.609,0.405,0.362,0.213,315,0.671620396561262
