"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"317","KDM1A",-0.571,0.716,0.078,0.546,0.369,0.225,317,0.647817481888638
"318","BCOR",0.09,0.464,-1.022,0.554,0.37,0.228,318,0.642065152999546
"319","HDAC2",0.251,0.401,-0.975,0.513,0.372,0.232,319,0.6345120151091
"320","RCOR1",0.187,0.426,0.599,0.442,0.372,0.232,320,0.6345120151091
"321","ZBTB17",0.149,0.441,0.176,0.461,0.372,0.232,321,0.6345120151091
"322","MAFG",0.279,0.39,1.281,0.404,0.373,0.232,322,0.6345120151091
"323","MEF2B",-0.201,0.58,0.484,0.477,0.373,0.234,323,0.630784142589857
"324","TCF7L2",-0.474,0.682,-0.186,0.541,0.374,0.235,324,0.628932137728264
"325","E2F2",0.366,0.357,0.606,0.423,0.375,0.236,325,0.627087997029893
"326","ZNF394",0.574,0.283,-0.07,0.433,0.375,0.236,326,0.627087997029893
"327","ZNF423",0.572,0.284,-0.005,0.431,0.376,0.238,327,0.623423042943488
"328","ZNF781",0.106,0.458,1.487,0.405,0.376,0.239,328,0.621602099051862
"329","GFI1B",0.275,0.392,1.109,0.406,0.381,0.247,329,0.607303046740334
"330","TAZ",0.346,0.365,0.603,0.421,0.381,0.247,330,0.607303046740334
"331","PHIP",0.902,0.183,-1.37,0.472,0.381,0.247,331,0.607303046740334
"332","BAHD1",0.022,0.491,1.696,0.396,0.381,0.248,332,0.605548319173784
"333","ZNF341",0.682,0.248,-0.285,0.428,0.382,0.25,333,0.602059991327962
"334","RAC3",0.328,0.372,0.686,0.419,0.384,0.252,334,0.598599459218456
"335","ZNF778",0.109,0.457,0.679,0.437,0.384,0.254,335,0.595166283380062
"336","CUX1",-0.614,0.73,0.205,0.518,0.384,0.254,336,0.595166283380062
"337","CBFA2T2",0.265,0.395,1.009,0.411,0.384,0.254,337,0.595166283380062
"338","ZNF808",0.068,0.473,1.732,0.388,0.385,0.254,338,0.595166283380062
"339","HIC1",0.481,0.315,0.064,0.428,0.386,0.257,339,0.590066876668705
"340","BATF",-0.405,0.657,-0.102,0.505,0.388,0.261,340,0.583359492661719
"341","NFE2L1",0.008,0.497,0.93,0.432,0.389,0.263,341,0.580044251510242
"342","RFX1",0.014,0.494,0.73,0.438,0.39,0.265,342,0.576754126063192
"343","FAIRE",-0.539,0.705,-0.156,0.527,0.39,0.265,343,0.576754126063192
"344","LDB1",0.201,0.421,1.136,0.403,0.391,0.266,344,0.575118363368933
"345","ZNF331",0.079,0.469,1.598,0.39,0.391,0.267,345,0.573488738635425
"346","SFPQ",0.053,0.479,1.678,0.386,0.391,0.267,346,0.573488738635425
"347","DAXX",0.33,0.371,0.728,0.408,0.392,0.268,347,0.571865205971211
"348","PCGF1",0.275,0.392,-1.383,0.524,0.393,0.27,348,0.568636235841013
"349","ZNF136",0.024,0.491,1.769,0.383,0.393,0.27,349,0.568636235841013
"350","CREB3L4",0.292,0.385,0.69,0.414,0.393,0.271,350,0.567030709125594
"351","TRIM24",-0.07,0.528,-0.015,0.472,0.394,0.273,351,0.563837352959244
"352","EP300",-1.236,0.892,0.285,0.802,0.395,0.274,352,0.562249437179612
"353","ZNF248",0.057,0.477,1.612,0.387,0.395,0.274,353,0.562249437179612
"354","ZNF263",0.251,0.401,-0.568,0.469,0.395,0.274,354,0.562249437179612
"355","ZBTB8A",0.64,0.261,-0.543,0.435,0.395,0.274,355,0.562249437179612
"356","CBX3",-0.403,0.657,1.221,0.443,0.396,0.276,356,0.559090917934782
"357","ZNF788",0.131,0.448,1.198,0.397,0.397,0.278,357,0.555955204081924
"358","ZNF438",0.305,0.38,0.708,0.406,0.399,0.282,358,0.549750891680639
"359","PRKDC",0.113,0.455,0.107,0.446,0.399,0.283,359,0.54821356447571
"360","PRMT1",0.26,0.397,0.61,0.416,0.399,0.283,360,0.54821356447571
"361","ZNF692",0.519,0.302,-0.364,0.429,0.4,0.285,361,0.54515513999149
"362","ZFP28",0.107,0.457,1.346,0.39,0.401,0.286,362,0.543633966870957
"363","ARNT",-0.369,0.644,-0.147,0.491,0.401,0.286,363,0.543633966870957
"364","L3MBTL4",0.373,0.355,0.028,0.424,0.401,0.286,364,0.543633966870957
"365","ZNF611",0.332,0.37,0.236,0.419,0.403,0.289,365,0.539102157243452
"366","SMARCB1",0.188,0.426,-0.829,0.478,0.404,0.291,366,0.536107011014093
"367","GLIS2",0.595,0.276,-0.65,0.436,0.404,0.293,367,0.533132379645891
"368","ZFP2",0.396,0.346,-0.444,0.438,0.405,0.294,368,0.531652669587843
"369","STAT4",-0.408,0.658,0.315,0.475,0.406,0.296,369,0.528708288941061
"370","ZFP64",0.12,0.452,0.618,0.418,0.409,0.302,370,0.519993057042849
"371","MAX",0.176,0.43,-1.449,0.519,0.409,0.302,371,0.519993057042849
"372","ZNF605",0.106,0.458,1.175,0.392,0.411,0.307,372,0.512861624522813
"373","ZNF768",0.126,0.45,1.009,0.395,0.415,0.314,373,0.503070351926785
"374","ZNF501",0.495,0.31,-0.633,0.43,0.419,0.322,374,0.492144128304169
"375","ZNF687",0.342,0.366,0.093,0.411,0.421,0.326,375,0.486782399932061
"376","INTS3",0.279,0.39,0.209,0.412,0.422,0.328,376,0.484126156288321
"377","ZMYND8",0.242,0.405,-0.867,0.465,0.422,0.33,377,0.481486060122112
"378","DDX5",-0.302,0.619,-0.4,0.478,0.423,0.331,378,0.480172006224281
"379","ZNF140",-0.314,0.623,1.222,0.412,0.426,0.338,379,0.471083299722345
"380","DPF1",0.113,0.455,0.438,0.413,0.427,0.34,380,0.468521082957745
"381","SPIB",-0.014,0.506,0.884,0.405,0.428,0.342,381,0.465973893943865
"382","EPAS1",0.175,0.431,0.556,0.4,0.429,0.343,382,0.464705879957229
"383","ZNF273",0.407,0.342,-0.642,0.428,0.431,0.348,383,0.458420756053419
"384","ZNF486",-0.183,0.573,1.622,0.374,0.431,0.349,384,0.45717457304082
"385","KLF3",0.211,0.416,0.329,0.404,0.432,0.351,385,0.454692883534176
"386","ZEB2",0.129,0.449,-0.18,0.427,0.435,0.356,386,0.448550002027125
"387","ZFP37",0.457,0.324,-0.642,0.42,0.436,0.359,387,0.444905551421681
"388","ZNF84",0.067,0.473,0.951,0.388,0.436,0.359,388,0.444905551421681
"389","UHRF2",0.398,0.345,-0.657,0.427,0.436,0.359,389,0.444905551421681
"390","CBX1",-0.159,0.563,-0.868,0.483,0.439,0.364,390,0.438898616350944
"391","AGO1",0.04,0.484,0.561,0.405,0.44,0.366,391,0.436518914605589
"392","DEK",-0.026,0.511,-0.663,0.462,0.441,0.37,392,0.431798275933005
"393","H3F3B",-0.012,0.505,1.195,0.38,0.441,0.37,393,0.431798275933005
"394","ZNF592",0.115,0.454,0.541,0.395,0.443,0.372,394,0.429457060118102
"395","NCAPH2",0.545,0.293,-1.055,0.432,0.443,0.372,395,0.429457060118102
"396","TRIM22",0.203,0.419,0.028,0.405,0.445,0.377,396,0.423658649794207
"397","ZNF202",-0.087,0.535,0.219,0.424,0.445,0.379,397,0.421360790031928
"398","TET3",0.025,0.49,-1.041,0.473,0.446,0.38,398,0.42021640338319
"399","ERG",-0.743,0.771,-0.862,0.534,0.447,0.382,399,0.417936637088291
"400","ZNF468",0.318,0.375,-0.49,0.418,0.447,0.383,400,0.416801226031377
"401","TSC22D4",-1.222,0.889,0.351,0.5,0.448,0.384,401,0.415668775632469
"402","TSHZ1",0.147,0.442,0.321,0.392,0.45,0.39,402,0.408935392973501
"403","FOXP1",-0.841,0.8,-0.769,0.531,0.452,0.392,403,0.406713932979543
"404","FOXM1",-1.14,0.873,-0.757,0.595,0.452,0.394,404,0.404503778174426
"405","TBL1X",0.289,0.386,-0.481,0.414,0.453,0.395,405,0.40340290437354
"406","HEXIM1",-0.055,0.522,-1.128,0.478,0.454,0.397,406,0.401209493236885
"407","TGIF2",0.265,0.395,-0.483,0.415,0.455,0.399,407,0.399027104313252
"408","INTS11",0.427,0.335,-0.994,0.427,0.456,0.401,408,0.396855627379818
"409","TCF21",0.089,0.465,0.37,0.393,0.457,0.404,409,0.393618634889395
"410","TP53",-0.598,0.725,0.192,0.451,0.458,0.407,410,0.39040559077478
"411","EGR2",-0.167,0.566,-0.612,0.452,0.459,0.409,411,0.388276691992658
"412","ZMIZ1",0.013,0.495,-0.371,0.428,0.46,0.41,412,0.387216143280265
"413","ZXDB",0.362,0.359,-0.72,0.412,0.462,0.414,413,0.382999658879101
"414","SSRP1",-0.985,0.838,0.367,0.47,0.463,0.418,414,0.378823718224965
"415","EWSR1",-0.598,0.725,0.026,0.453,0.463,0.418,415,0.378823718224965
"416","SS18",0.097,0.461,-0.492,0.423,0.464,0.42,416,0.3767507096021
"417","ZNF414",0.313,0.377,-0.769,0.418,0.465,0.421,417,0.375717904164332
"418","CREB1",-0.448,0.673,-1.115,0.494,0.467,0.427,418,0.369572124974976
"419","ING5",0.003,0.499,0.663,0.381,0.468,0.428,419,0.368556230986828
"420","PRDM12",-0.185,0.573,1.301,0.36,0.469,0.43,420,0.366531544420413
"421","GATAD2B",-0.057,0.523,0.162,0.405,0.47,0.433,421,0.363512103646635
"422","ETV7",0.114,0.455,-0.036,0.393,0.472,0.436,422,0.360513510731414
"423","ZNF519",0.288,0.387,-0.761,0.413,0.473,0.44,423,0.356547323513813
"424","KLF17",0.301,0.382,-0.681,0.407,0.474,0.441,424,0.355561410532161
"425","ZNF528",0.14,0.444,-0.305,0.397,0.475,0.443,425,0.35359627377693
"426","CBX8",-0.09,0.536,-1.314,0.475,0.476,0.445,426,0.351639989019068
"427","E2F6",-0.342,0.634,-1.647,0.523,0.476,0.446,427,0.350665141287858
"428","ZNF558",0.048,0.481,0.23,0.386,0.477,0.449,428,0.347753658996677
"429","BACH1",-0.636,0.738,-0.555,0.472,0.478,0.451,429,0.345823458122039
"430","HMBOX1",-0.001,0.5,0.503,0.381,0.478,0.451,430,0.345823458122039
"431","MAZ",0.343,0.366,-1.386,0.438,0.478,0.452,431,0.344861565188618
"432","PBX3",-0.482,0.685,-0.817,0.472,0.48,0.456,432,0.341035157335565
"433","CRY1",-0.225,0.589,1.24,0.357,0.481,0.457,433,0.34008379993015
"434","ZNF488",-0.25,0.599,0.969,0.375,0.481,0.458,434,0.339134521996131
"435","ZTA",-0.32,0.626,1.105,0.368,0.485,0.465,435,0.332547047110046
"436","BHLHE40",-0.152,0.561,-0.991,0.45,0.486,0.469,436,0.328827157284917
"437","ZNF287",-0.257,0.601,1.27,0.354,0.487,0.47,437,0.327902142064283
"438","LIN9",-0.025,0.51,0.419,0.378,0.487,0.472,438,0.326058001365912
"439","ZNF674",0.226,0.411,-0.756,0.406,0.487,0.472,439,0.326058001365912
"440","POU2F1",-0.264,0.604,1.25,0.353,0.49,0.477,440,0.321481620959886
"441","KMT2B",0.006,0.498,0.187,0.382,0.491,0.479,441,0.319664486585437
"442","L3MBTL2",0.063,0.475,-0.129,0.388,0.491,0.48,442,0.318758762624413
"443","ETV4",-0.049,0.52,-0.16,0.398,0.491,0.481,443,0.317854923626168
"444","ZNF44",0.05,0.48,-0.086,0.386,0.492,0.483,444,0.316052869248488
"445","PKNOX1",-0.082,0.533,0.449,0.375,0.493,0.485,445,0.314258261397736
"446","ZNF346",0.234,0.408,-0.77,0.403,0.494,0.486,446,0.313363730737707
"447","SIX4",-0.333,0.63,1.316,0.347,0.495,0.488,447,0.311580177997289
"448","RFX5",-0.353,0.638,-1.115,0.467,0.496,0.49,448,0.309803919971486
"449","EHF",-0.093,0.537,-0.096,0.395,0.496,0.49,449,0.309803919971486
"450","ZNF765",-0.242,0.596,1.04,0.355,0.498,0.496,450,0.304518323509803
"451","ZNF682",0.101,0.46,-0.413,0.39,0.499,0.497,451,0.303643611266668
"452","ZNF707",-0.615,0.731,0.799,0.394,0.499,0.499,452,0.30189945437661
"453","ZNF671",-0.025,0.51,0.155,0.378,0.499,0.499,453,0.30189945437661
"454","BRD7",0.119,0.453,-0.61,0.394,0.5,0.501,454,0.300162274132754
"455","MYNN",-0.242,0.596,-0.07,0.398,0.501,0.503,455,0.298432014944073
"456","PSIP1",0.014,0.495,-0.101,0.383,0.502,0.505,456,0.296708621881339
"457","CHRM2",-0.397,0.654,-1,0.456,0.503,0.506,457,0.295849483160201
"458","ZNF580",0.101,0.46,-0.49,0.39,0.503,0.506,458,0.295849483160201
"459","ZNF280A",-0.258,0.602,1.058,0.354,0.503,0.507,459,0.294992040666664
"460","FOXP2",0.04,0.484,-1.066,0.428,0.504,0.509,460,0.293282217663241
"461","HOXA4",0.184,0.427,-0.852,0.401,0.504,0.509,461,0.293282217663241
"462","CBX6",0.083,0.467,-0.52,0.392,0.505,0.511,462,0.291579099865287
"463","ZNF675",-0.249,0.598,0.931,0.355,0.505,0.511,463,0.291579099865287
"464","USF2",-0.393,0.653,-1.114,0.458,0.508,0.519,464,0.284832642151542
"465","ZFP69B",0.154,0.439,-0.913,0.403,0.508,0.519,465,0.284832642151542
"466","C11orf30",-0.243,0.596,0.102,0.385,0.513,0.529,466,0.276544327964814
"467","ZKSCAN5",0.138,0.445,-0.855,0.397,0.513,0.53,467,0.275724130399211
"468","ZC3H8",-0.242,0.596,-0.593,0.414,0.514,0.532,468,0.274088367704952
"469","ZNF618",-0.048,0.519,-0.032,0.375,0.515,0.533,469,0.273272790973428
"470","SIRT6",-0.151,0.56,0.293,0.364,0.515,0.535,470,0.271646217978772
"471","GPS2",0.096,0.462,-0.698,0.392,0.517,0.538,471,0.269217724333611
"472","TAL1",-1.175,0.88,0.586,0.429,0.521,0.547,472,0.262012673666569
"473","DNMT3B",-0.789,0.785,-0.352,0.434,0.522,0.549,473,0.260427655549908
"474","BANP",-0.495,0.69,0.18,0.392,0.523,0.551,474,0.258848401148215
"475","ZNF786",0.117,0.453,-0.937,0.394,0.525,0.557,475,0.254144804826271
"476","PATZ1",-0.002,0.501,-1.359,0.431,0.526,0.557,476,0.254144804826271
"477","CBX5",-0.651,0.742,-0.382,0.425,0.526,0.557,477,0.254144804826271
"478","SPI1",-3.903,1,-0.698,0.566,0.528,0.563,478,0.249491605148654
"479","PBX2",-0.506,0.694,-0.148,0.399,0.53,0.567,479,0.246416941107093
"480","ZNF585B",-0.421,0.663,0.771,0.352,0.531,0.569,480,0.244887733604929
"481","STAT3",-1.049,0.853,-0.647,0.462,0.531,0.569,481,0.244887733604929
"482","ZNF304",-0.331,0.63,0.688,0.347,0.532,0.571,482,0.243363891754152
"483","SP1",-0.763,0.777,-1.625,0.496,0.533,0.574,483,0.241088107602027
"484","E2F3",0.085,0.466,-0.938,0.39,0.536,0.581,484,0.235823867609669
"485","MBD3",-0.748,0.773,-0.773,0.444,0.536,0.581,485,0.235823867609669
"486","HOXA2",0.022,0.491,-0.732,0.383,0.538,0.585,486,0.23284413391782
"487","EGR1",-0.575,0.717,-1.69,0.481,0.542,0.595,487,0.22548303427145
"488","MEN1",-0.205,0.581,-0.528,0.383,0.545,0.6,488,0.221848749616356
"489","MAF",-1.049,0.853,-1.181,0.479,0.546,0.604,489,0.218963061378868
"490","KDM6B",-0.527,0.701,-0.776,0.419,0.547,0.605,490,0.218244625347531
"491","SETX",0.024,0.49,-0.882,0.383,0.547,0.605,491,0.218244625347531
"492","TRAF7",-0.01,0.504,-1.416,0.419,0.548,0.607,492,0.216811308924742
"493","ZNF586",-0.53,0.702,1.094,0.328,0.548,0.607,493,0.216811308924742
"494","YAP1",-0.854,0.803,0.008,0.405,0.548,0.607,494,0.216811308924742
"495","ZNF649",-0.539,0.705,1.143,0.327,0.549,0.608,495,0.216096420727265
"496","ZNF623",-0.202,0.58,-0.377,0.367,0.55,0.612,496,0.213248577854439
"497","E2F8",-0.12,0.548,-0.516,0.368,0.551,0.613,497,0.212539525481585
"498","KLF8",0.042,0.483,-1.235,0.397,0.551,0.615,498,0.211124884224583
"499","ERCC2",-0.31,0.622,0.226,0.349,0.551,0.615,499,0.211124884224583
"500","CHAMP1",-0.239,0.594,-0.404,0.369,0.552,0.615,500,0.211124884224583
"501","WDR5",-0.644,0.74,-1.66,0.477,0.554,0.619,501,0.208309350979882
"502","PRDM2",-0.077,0.531,-0.846,0.384,0.555,0.622,502,0.206209615309181
"503","RELB",-0.703,0.759,-0.192,0.396,0.555,0.622,503,0.206209615309181
"504","MYF5",-0.208,0.582,-0.261,0.358,0.555,0.622,504,0.206209615309181
"505","FOXG1",-0.194,0.577,-0.353,0.359,0.555,0.623,505,0.20551195334083
"506","MKL2",-0.207,0.582,-0.771,0.387,0.557,0.626,506,0.20342566678957
"507","ZNF18",-0.542,0.706,-1.047,0.429,0.558,0.628,507,0.202040356262804
"508","MEIS1",-0.542,0.706,0.291,0.363,0.559,0.631,508,0.199970640755866
"509","SCML2",-0.122,0.548,-0.749,0.376,0.559,0.632,509,0.199282921717615
"510","FOXO1",-1.122,0.869,-0.271,0.427,0.559,0.632,510,0.199282921717615
"511","ZNF641",-0.324,0.627,-0.4,0.369,0.562,0.636,511,0.196542884351586
"512","ZNF695",-0.028,0.511,-0.875,0.378,0.562,0.637,512,0.19586056766465
"513","JUN",-1.896,0.971,-0.359,0.462,0.564,0.642,513,0.192464971931147
"514","MORC2",-0.973,0.835,-1.2,0.462,0.565,0.643,514,0.191789027075778
"515","IRF4",-1.118,0.868,-0.399,0.427,0.566,0.646,515,0.189767482004916
"516","PGBD3",-0.298,0.617,-0.13,0.35,0.567,0.648,516,0.188424994129407
"517","PROX1",-1.191,0.883,-0.852,0.453,0.57,0.654,517,0.184422251675733
"518","SOX9",-0.436,0.669,-1.27,0.422,0.57,0.654,518,0.184422251675733
"519","BIRA",-0.706,0.76,0.27,0.364,0.57,0.655,519,0.183758700008217
"520","PRDM11",-0.375,0.646,-1.557,0.435,0.57,0.656,520,0.18309616062434
"521","RUNX3",-0.255,0.601,-0.363,0.354,0.57,0.656,521,0.18309616062434
"522","ZNF547",-0.459,0.677,-0.781,0.393,0.573,0.661,522,0.17979854051436
"523","RAD51",-0.664,0.747,-0.002,0.369,0.574,0.663,523,0.178486471595227
"524","AFF1",-1.142,0.873,-1.418,0.477,0.576,0.666,524,0.176525770829699
"525","EBF1",-0.71,0.761,-0.322,0.386,0.576,0.666,525,0.176525770829699
"526","ILK",-0.653,0.743,0.583,0.342,0.576,0.666,526,0.176525770829699
"527","ZNF8",-0.723,0.765,0.051,0.369,0.576,0.668,527,0.175223537524454
"528","ZNF16",-0.605,0.728,0.252,0.352,0.577,0.669,528,0.174573882232177
"529","PBX1",-0.501,0.692,0.038,0.35,0.577,0.67,529,0.173925197299174
"530","HBP1",-0.154,0.561,-1.148,0.388,0.578,0.672,530,0.172630726946175
"531","ZNF292",-0.541,0.706,0.609,0.327,0.581,0.677,531,0.169411331314856
"532","TEAD1-TEAD4",-0.4,0.656,-0.026,0.34,0.581,0.677,532,0.169411331314856
"533","ZBTB7A",-0.878,0.81,-1.73,0.476,0.582,0.68,533,0.167491087293764
"534","ZNF281",-0.154,0.561,-0.842,0.364,0.582,0.68,534,0.167491087293764
"535","ZNF71",-0.316,0.624,-1.377,0.408,0.583,0.682,535,0.166215625343521
"536","ZNF324",-0.159,0.563,-1.013,0.376,0.583,0.683,536,0.165579296318467
"537","INSM2",-0.184,0.573,-0.896,0.368,0.585,0.685,537,0.164309428507574
"538","ZNF280D",-0.244,0.597,-0.739,0.364,0.585,0.686,538,0.163675884293248
"539","GLYR1",-0.015,0.506,-1.272,0.379,0.586,0.688,539,0.162411561764489
"540","C17orf49",-0.242,0.596,-1.21,0.39,0.587,0.69,540,0.161150909262745
"541","LEF1",-1.26,0.896,-1.715,0.496,0.588,0.692,541,0.159893905543242
"542","BRDU",-1.528,0.937,0.749,0.383,0.588,0.693,542,0.159266765388193
"543","XBP1",-0.806,0.79,-0.523,0.391,0.59,0.696,543,0.157390760389438
"544","ZNF441",-0.032,0.513,-1.31,0.377,0.592,0.701,544,0.154281982033341
"545","VDR",-2.02,0.978,-1.657,0.534,0.593,0.702,545,0.153662887870195
"546","MIER1",-0.417,0.662,-0.53,0.357,0.593,0.703,546,0.153044674980176
"547","ADNP",-0.407,0.658,-0.596,0.359,0.594,0.705,547,0.151810883008601
"548","FOS",-1.772,0.962,-0.427,0.436,0.598,0.712,548,0.147520006363144
"549","WWTR1",-0.56,0.712,-0.079,0.341,0.599,0.713,549,0.146910470148134
"550","MTA3",-1.077,0.859,-1.014,0.432,0.599,0.714,550,0.146301788223826
"551","EP400",-0.221,0.587,-0.893,0.357,0.6,0.716,551,0.145086977692144
"552","TLX1",-0.459,0.677,-0.242,0.334,0.601,0.717,552,0.1444808443322
"553","ZNF483",-0.137,0.554,-1.174,0.366,0.601,0.719,553,0.143271109617117
"554","ZNF518A",-0.266,0.605,-1.08,0.371,0.603,0.722,554,0.141462802430361
"555","ZNF574",-0.139,0.555,-1.206,0.366,0.605,0.725,555,0.139661993429006
"556","ZBTB14",0.008,0.497,-1.598,0.382,0.605,0.725,556,0.139661993429006
"557","KLF9",-0.619,0.732,-1.678,0.434,0.605,0.727,557,0.138465589140962
"558","ZNF610",-0.237,0.594,-1.474,0.39,0.606,0.729,558,0.137272471682025
"559","SETDB1",-2.57,0.995,-0.779,0.467,0.607,0.73,559,0.136677139879544
"560","ZBTB26",-0.122,0.548,-1.452,0.38,0.607,0.73,560,0.136677139879544
"561","NONO",-0.917,0.821,0.712,0.328,0.607,0.73,561,0.136677139879544
"562","ZNF792",-0.274,0.608,-1.005,0.363,0.609,0.733,562,0.134896025358872
"563","FOSL2",-3.684,1,-0.388,0.447,0.61,0.735,563,0.133712660915805
"564","USP49",-0.758,0.776,0.727,0.307,0.61,0.736,564,0.133122185662501
"565","KLF1",-0.652,0.743,-1.495,0.422,0.61,0.736,565,0.133122185662501
"566","ZNF430",-0.708,0.761,0.571,0.312,0.611,0.738,566,0.131943638176958
"567","PTRF",-0.828,0.796,0.367,0.33,0.613,0.741,567,0.130181792020672
"568","GABP",-0.448,0.673,-1.286,0.388,0.613,0.742,568,0.129596094720973
"569","ING2",-0.144,0.557,-1.334,0.365,0.613,0.742,569,0.129596094720973
"570","TEAD2",-0.709,0.761,0.024,0.333,0.614,0.743,570,0.129011186239425
"571","FLI1",-1.438,0.925,-1.045,0.442,0.615,0.746,571,0.127261172527331
"572","HSF1",-0.796,0.787,-1.795,0.447,0.616,0.747,572,0.126679398184601
"573","ZKSCAN1",-0.799,0.788,-0.45,0.363,0.617,0.749,573,0.125518182300534
"574","NCOR1",-1.406,0.92,-2.039,0.504,0.617,0.749,574,0.125518182300534
"575","ZSCAN23",-0.39,0.652,-0.907,0.356,0.618,0.751,575,0.124360062995832
"576","HIRA",-1.291,0.902,-0.316,0.392,0.618,0.751,576,0.124360062995832
"577","FOSL1",-1.388,0.917,-0.664,0.417,0.619,0.752,577,0.123782159408358
"578","ATF1",-1.422,0.923,-1.397,0.459,0.62,0.754,578,0.122628654130226
"579","ZNF138",-0.619,0.732,0.106,0.32,0.62,0.754,579,0.122628654130226
"580","ZNF143",-2.233,0.987,-1.724,0.51,0.62,0.755,580,0.122053048370812
"581","BCL6",-1.733,0.958,-1.349,0.467,0.622,0.757,581,0.120904120499927
"582","CEBPD",-0.474,0.682,-1.251,0.381,0.622,0.757,582,0.120904120499927
"583","RUNX1",-5.248,1,-1.549,0.517,0.622,0.758,583,0.120330794367946
"584","SP3",-0.138,0.555,-1.597,0.376,0.623,0.76,584,0.119186407719209
"585","CREBBP",-1.661,0.952,-1.426,0.468,0.624,0.761,585,0.118615343229427
"586","BTAF1",-0.424,0.664,-0.689,0.338,0.624,0.762,586,0.118045028660399
"587","ZNF391",-0.465,0.679,-1.405,0.388,0.625,0.763,587,0.11747546204512
"588","PTTG1",-0.819,0.794,0.26,0.324,0.625,0.764,588,0.11690664142431
"589","EBNA3C",-0.859,0.805,-0.078,0.341,0.625,0.764,589,0.11690664142431
"590","E2F5",-0.367,0.643,-1.124,0.362,0.625,0.765,590,0.116338564846382
"591","POLR2M",-0.339,0.633,-1.388,0.376,0.626,0.765,591,0.116338564846382
"592","ZNF274",-0.987,0.838,0.685,0.32,0.626,0.766,592,0.115771230367396
"593","DLX1",-0.356,0.639,-0.97,0.344,0.63,0.772,593,0.112382699664264
"594","ERCC3",-0.48,0.684,-0.646,0.333,0.63,0.773,594,0.111820506081675
"595","YBX1",-1.473,0.93,0.716,0.345,0.631,0.774,595,0.111259039317107
"596","OVOL3",-0.621,0.733,-0.84,0.358,0.632,0.776,596,0.110138278741812
"597","ZNF100",-0.354,0.638,-1.221,0.359,0.633,0.778,597,0.109020403010311
"598","MECP2",-0.541,0.706,-1.676,0.404,0.636,0.783,598,0.106238237942057
"599","BRCA1",-1.872,0.969,-1.785,0.489,0.636,0.784,599,0.105683937315562
"600","ZNF837",-0.741,0.771,-0.462,0.339,0.636,0.784,600,0.105683937315562
"601","ZNF24",-0.946,0.828,-0.971,0.389,0.637,0.785,601,0.105130343254747
"602","ZNF83",-0.788,0.785,-1.339,0.395,0.638,0.786,602,0.104577453960592
"603","ZNF189",-0.154,0.561,-1.594,0.364,0.638,0.786,603,0.104577453960592
"604","ZBTB33",-2.461,0.993,-1.712,0.493,0.638,0.788,604,0.103473782510445
"605","LANA",-0.536,0.704,-1.854,0.416,0.639,0.788,605,0.103473782510445
"606","ZNF354C",-0.832,0.797,0.437,0.298,0.64,0.79,606,0.102372908709559
"607","ZNF260",-0.538,0.705,-0.588,0.327,0.64,0.79,607,0.102372908709559
"608","RBBP5",-1.37,0.915,-2.088,0.484,0.64,0.791,608,0.101823516502323
"609","CHD2",-0.932,0.824,-2.34,0.469,0.644,0.797,609,0.0985416786038876
"610","ZNF264",-0.905,0.817,-0.963,0.381,0.644,0.797,610,0.0985416786038876
"611","ASXL1",-0.169,0.567,-1.642,0.362,0.646,0.801,611,0.0963674839157623
"612","UBE2I",-0.444,0.671,-1,0.336,0.648,0.805,612,0.0942041196321315
"613","ZBTB1",-0.531,0.702,-0.976,0.343,0.65,0.806,613,0.0936649581949093
"614","MXI1",-0.722,0.765,-2.236,0.443,0.651,0.808,614,0.0925886392254138
"615","CCND2",-0.121,0.548,-1.801,0.367,0.651,0.808,615,0.0925886392254138
"616","MTA2",-0.958,0.831,-0.648,0.358,0.651,0.809,616,0.0920514783877277
"617","IKZF1",-2.004,0.978,-0.452,0.399,0.654,0.814,617,0.0893755951107988
"618","CEBPA",-2.709,0.997,-1.384,0.462,0.657,0.819,618,0.0867160982395816
"619","ETS2",-1.294,0.902,-1.203,0.412,0.657,0.819,619,0.0867160982395816
"620","ZNF48",-0.892,0.814,0.335,0.292,0.658,0.82,620,0.0861861476162833
"621","RELA",-7.506,1,-2.169,0.547,0.659,0.821,621,0.0856568428805592
"622","KLF7",-0.531,0.702,-1.438,0.366,0.659,0.821,622,0.0856568428805592
"623","GTF2F1",-0.728,0.767,-1.669,0.396,0.66,0.824,623,0.0840727883028842
"624","ETV1",-0.77,0.779,-1.769,0.406,0.661,0.824,624,0.0840727883028842
"625","HOXA6",-0.379,0.648,-1.363,0.342,0.662,0.827,625,0.0824944904474534
"626","ZNF318",-1.15,0.875,-0.654,0.364,0.663,0.828,626,0.0819696632151199
"627","FOXD2",-0.433,0.667,-1.229,0.337,0.663,0.828,627,0.0819696632151199
"628","NR4A1",-1.025,0.847,-0.666,0.354,0.664,0.829,628,0.0814454694497265
"629","KDM6A",-0.575,0.717,-0.815,0.324,0.665,0.831,629,0.080398976215889
"630","BATF3",-0.735,0.769,-0.438,0.309,0.665,0.831,630,0.080398976215889
"631","INO80",-1.587,0.944,-1.77,0.451,0.666,0.833,631,0.0793549985932124
"632","RFX2",-0.501,0.692,-1.078,0.331,0.666,0.833,632,0.0793549985932124
