"","TF","statistic","pvalue","zscore","max_auc","re_rank","irwin_hall_pvalue","ID","logPvalue"
"62","HLF",1.878,0.0302,2.896,0.49,0.093,0.00367,62,2.43533393574791
"63","TRIM28",3.132,0.000867,3.137,0.458,0.094,0.00372,63,2.4294570601181
"64","PGR",1.604,0.0544,2.362,0.532,0.095,0.00385,64,2.4145392704915
"65","ZNF317",2.024,0.0215,3.044,0.474,0.096,0.00398,65,2.40011692792631
"66","TAL1",4.072,2.33e-05,2.199,0.505,0.096,0.00402,66,2.39577394691553
"67","SIX1",1.92,0.0274,2.804,0.487,0.098,0.00421,67,2.37571790416433
"68","SMC1A",5.789,3.55e-09,1.685,0.533,0.098,0.0043,68,2.36653154442041
"69","NUP98-HOXA9",1.583,0.0567,2.358,0.526,0.1,0.00444,69,2.35261702988538
"70","ZNF680",2.147,0.0159,2.932,0.473,0.1,0.00449,70,2.34775365899668
"71","GATA1",4.672,1.49e-06,2.209,0.493,0.1,0.00454,71,2.3429441471429
"72","NEUROG2",4.262,1.01e-05,2.071,0.506,0.102,0.00479,72,2.31966448658544
"73","SATB1",1.156,0.124,3.069,0.507,0.102,0.00484,73,2.31515463835559
"74","HNF1A",2.297,0.0108,2.178,0.511,0.105,0.00526,74,2.27901425584626
"75","ZNF654",2.203,0.0138,2.046,0.522,0.106,0.00537,75,2.27002571430044
"76","KDM1B",1.313,0.0945,3.069,0.487,0.106,0.00537,76,2.27002571430044
"77","SFPQ",1.281,0.1,3.213,0.482,0.106,0.00537,77,2.27002571430044
"78","BMI1",2.137,0.0163,1.81,0.547,0.107,0.00553,78,2.2572748686953
"79","JARID2",5.252,7.52e-08,1.252,0.722,0.107,0.00553,79,2.2572748686953
"80","LRWD1",1.267,0.103,3.265,0.48,0.109,0.00587,80,2.23136189875239
"81","HAND2",1.421,0.0776,2.684,0.501,0.11,0.00599,81,2.22257317761069
"82","NEUROD1",2.103,0.0177,2.526,0.481,0.112,0.00635,82,2.19722627470802
"83","ZNF169",1.387,0.0827,2.711,0.496,0.113,0.00641,83,2.19314197048118
"84","CDX2",1.646,0.0499,2.171,0.521,0.113,0.00647,84,2.1890957193313
"85","ZFP57",1.889,0.0295,2.129,0.513,0.115,0.00685,85,2.16430942850757
"86","ZNF486",1.532,0.0628,3.199,0.461,0.116,0.00704,86,2.15242734085789
"87","PR",3.336,0.000425,2,0.494,0.117,0.00724,87,2.14026143380285
"88","RNF2",2.304,0.0106,1.389,0.588,0.117,0.00724,88,2.14026143380285
"89","CHD5",1.456,0.0728,2.393,0.505,0.118,0.00731,89,2.13608262304214
"90","ZNF248",1.234,0.109,3.186,0.476,0.118,0.00731,90,2.13608262304214
"91","POLR3D",2.532,0.00568,1.979,0.504,0.118,0.00744,91,2.12842706445412
"92","SMARCA2",1.667,0.0478,2.314,0.497,0.118,0.00744,92,2.12842706445412
"93","FOXH1",1.666,0.0479,2.404,0.49,0.119,0.00765,93,2.11633856484638
"94","STAG1",5.206,9.64e-08,1.193,0.544,0.121,0.008,94,2.09691001300806
"95","SUZ12",4.008,3.06e-05,1.025,0.696,0.121,0.008,95,2.09691001300806
"96","ZNF485",1.295,0.0977,2.823,0.484,0.121,0.008,96,2.09691001300806
"97","PARP1",1.248,0.106,3.014,0.478,0.122,0.00807,97,2.09312646527793
"98","SF1",1.224,0.11,3.092,0.474,0.122,0.00814,98,2.0893755951108
"99","ARID3A",1.883,0.0299,2.216,0.489,0.124,0.00851,99,2.07007043991541
"100","ZBTB2",1.792,0.0366,2.098,0.499,0.126,0.00896,100,2.04769199033787
"101","ZNF382",2.041,0.0206,2.821,0.451,0.128,0.00935,101,2.02918838912748
"102","ZNF445",1.359,0.0871,2.472,0.493,0.128,0.00935,102,2.02918838912748
"103","POU2F1",1.186,0.118,3.125,0.47,0.128,0.00951,103,2.02181948306259
"104","LMNA",1.659,0.0486,2.677,0.469,0.129,0.00975,104,2.01099538430146
"105","H3F3B",1.23,0.109,2.939,0.475,0.129,0.00975,105,2.01099538430146
"106","ZNF490",1.221,0.111,2.957,0.474,0.13,0.00992,106,2.00348832784582
"107","SMAD3",1.788,0.0369,1.272,0.619,0.132,0.0104,107,1.98296666070122
"108","ZNF823",1.254,0.105,2.771,0.478,0.133,0.0107,108,1.97061622231479
"109","EP300",2.207,0.0136,1.043,0.61,0.134,0.0109,109,1.96257350205938
"110","CTNNB1",1.4,0.0807,2.207,0.498,0.134,0.0109,110,1.96257350205938
"111","ZNF287",1.143,0.126,3.146,0.463,0.135,0.011,111,1.95860731484178
"112","HNF4A",2.822,0.00238,1.65,0.493,0.136,0.0114,112,1.94309514866353
"113","CDK2",1.513,0.0651,2.585,0.471,0.138,0.0117,113,1.93181413825384
"114","ASCL1",2.48,0.00656,1.765,0.488,0.138,0.0118,114,1.92811799269387
"115","NR2F1",1.683,0.0462,2.348,0.472,0.138,0.0118,115,1.92811799269387
"116","PRDM12",1.145,0.126,3.004,0.464,0.141,0.0125,116,1.90308998699194
"117","PROX1",1.55,0.0606,1.49,0.529,0.142,0.0129,117,1.88941028970075
"118","ZNF586",1.113,0.133,3.195,0.459,0.143,0.0132,118,1.87942606879415
"119","CBX3",1.406,0.0798,2.672,0.462,0.144,0.0135,119,1.86966623150499
"120","ZNF512",1.697,0.0449,2.155,0.478,0.145,0.0136,120,1.86646109162978
"121","TOP1",2.229,0.0129,1.967,0.476,0.145,0.0136,121,1.86646109162978
"122","MCM2",1.248,0.106,2.542,0.478,0.146,0.014,122,1.85387196432176
"123","MEF2B",2.368,0.00895,1.595,0.488,0.147,0.0142,123,1.84771165561694
"124","PRDM6",1.436,0.0755,1.93,0.502,0.147,0.0142,124,1.84771165561694
"125","HOXA9",1.54,0.0618,2.162,0.479,0.148,0.0146,125,1.83564714421556
"126","RING1",1.66,0.0484,2.201,0.47,0.151,0.0155,126,1.80966830182971
"127","ZNF140",1.438,0.0753,2.875,0.439,0.151,0.0156,127,1.80687540164554
"128","ZNF430",1.12,0.131,2.95,0.46,0.151,0.0156,128,1.80687540164554
"129","TSC22D4",1.25,0.106,2.231,0.482,0.153,0.0162,129,1.79048498545737
"130","DMC1",1.198,0.115,2.554,0.472,0.153,0.0163,130,1.78781239559604
"131","HDAC3",1.105,0.135,2.141,0.506,0.155,0.0166,131,1.77989191195995
"132","ILK",1.461,0.072,2.635,0.449,0.155,0.0166,132,1.77989191195995
"133","ZNF793",1.454,0.073,2.58,0.452,0.155,0.0167,133,1.77728352885242
"134","GTF2I",2.884,0.00196,1.663,0.471,0.155,0.0169,134,1.77211329538633
"135","MAFF",1.35,0.0885,2.689,0.449,0.157,0.0176,135,1.75448733218585
"136","NFIL3",1.294,0.0979,2.067,0.484,0.158,0.0177,136,1.75202673363819
"137","CEBPG",1.781,0.0375,2.355,0.443,0.159,0.0182,137,1.73992861201493
"138","ZNF22",1.151,0.125,2.592,0.464,0.161,0.0188,138,1.72584215073632
"139","EWSR1",1.151,0.125,2.017,0.498,0.161,0.0189,139,1.72353819582676
"140","SIRT1",1.888,0.0295,2.196,0.451,0.161,0.0189,140,1.72353819582676
"141","PITX3",1.125,0.13,2.652,0.461,0.165,0.0201,141,1.69680394257951
"142","ZNF26",1.097,0.136,2.792,0.457,0.166,0.0205,142,1.68824613894425
"143","IRF5",1.142,0.127,2.527,0.463,0.166,0.0205,143,1.68824613894425
"144","ZNF440",1.028,0.152,2.948,0.446,0.166,0.0208,144,1.68193666503724
"145","ZNF133",1.052,0.147,2.87,0.451,0.167,0.021,145,1.67778070526608
"146","GFI1B",1.061,0.144,2.42,0.471,0.168,0.0212,146,1.67366413907125
"147","NOTCH3",1.007,0.157,2.988,0.442,0.171,0.0227,147,1.64397414280688
"148","ESR1",1.38,0.0837,1.163,0.521,0.174,0.0236,148,1.62708799702989
"149","MYOD1",1.715,0.0432,1.986,0.455,0.174,0.0236,149,1.62708799702989
"150","TET2",1.45,0.0735,1.161,0.517,0.174,0.0237,150,1.6252516539899
"151","TERC",1.963,0.0248,2.013,0.444,0.175,0.024,151,1.61978875828839
"152","LDB1",1.131,0.129,2.343,0.461,0.176,0.0244,152,1.61261017366127
"153","NR2F6",1.603,0.0545,2.1,0.447,0.177,0.0247,153,1.60730304674033
"154","PAX6",0.842,0.2,2.395,0.48,0.179,0.0258,154,1.58838029403677
"155","ZNF781",1.086,0.139,2.541,0.45,0.182,0.0272,155,1.5654310959658
"156","ERF",1.288,0.0988,2.21,0.45,0.183,0.0274,156,1.56224943717961
"157","NFIA",1.335,0.091,2.311,0.439,0.183,0.0276,157,1.55909091793478
"158","FANCD2",1.06,0.145,2.495,0.451,0.183,0.0276,158,1.55909091793478
"159","HHEX",1.421,0.0777,2.167,0.444,0.184,0.0279,159,1.5543957967264
"160","KDM3B",1.497,0.0671,1.334,0.481,0.187,0.0294,160,1.53165266958784
"161","JMJD6",1.937,0.0264,0.313,0.526,0.187,0.0294,161,1.53165266958784
"162","CBX2",1.297,0.0973,1.456,0.485,0.187,0.0294,162,1.53165266958784
"163","ZNF808",0.948,0.172,2.913,0.432,0.188,0.0297,163,1.52724355068279
"164","IKZF1",1.423,0.0774,1.054,0.499,0.191,0.0313,164,1.50445566245355
"165","TEAD4",1.031,0.151,1.161,0.529,0.191,0.0315,165,1.5016894462104
"166","MAFK",1.311,0.095,1.915,0.459,0.192,0.032,166,1.49485002168009
"167","GRIP1",1.437,0.0754,1.564,0.468,0.192,0.032,167,1.49485002168009
"168","NKX2-1",1.129,0.129,1.706,0.479,0.193,0.0324,168,1.48945498979339
"169","ZNF331",0.943,0.173,2.736,0.431,0.196,0.034,169,1.46852108295774
"170","SSU72",1.181,0.119,1.781,0.469,0.197,0.0342,170,1.46597389394386
"171","CHD7",1.103,0.135,1.334,0.502,0.197,0.0344,171,1.46344155742847
"172","SRCAP",0.97,0.166,2.636,0.436,0.198,0.0348,172,1.45842075605342
"173","DACOR1",0.971,0.166,2.62,0.436,0.198,0.0352,173,1.45345733652187
"174","SCRT1",1.188,0.118,2.105,0.443,0.201,0.0363,174,1.44009337496389
"175","LYL1",1.667,0.0478,1.326,0.462,0.201,0.0367,175,1.43533393574791
"176","KLF16",1.324,0.0928,1.866,0.446,0.202,0.0369,176,1.43297363384094
"177","SPI1",1.353,0.088,0.469,0.523,0.202,0.0371,177,1.43062609038495
"178","USP49",0.845,0.199,3.071,0.419,0.202,0.0371,178,1.43062609038495
"179","TCF7",0.85,0.198,1.858,0.484,0.203,0.0379,179,1.42136079003193
"180","ZNF573",0.939,0.174,2.61,0.431,0.204,0.0381,180,1.41907502432438
"181","ZFP64",1.004,0.158,1.861,0.471,0.205,0.0387,181,1.41228903498109
"182","ZNF320",1.368,0.0856,2.314,0.415,0.205,0.0387,182,1.41228903498109
"183","BIRA",0.586,0.279,1.718,0.515,0.205,0.0389,183,1.41005039867429
"184","PCGF2",1.475,0.0702,1.465,0.455,0.206,0.0395,184,1.40340290437354
"185","EED",0.702,0.242,1.126,0.564,0.206,0.0395,185,1.40340290437354
"186","ZNF17",0.903,0.183,2.702,0.427,0.207,0.0397,186,1.40120949323689
"187","DPPA2",0.989,0.161,2.262,0.439,0.207,0.0402,187,1.39577394691553
"188","ZNF354C",0.909,0.182,2.638,0.428,0.208,0.0408,188,1.38933983691012
"189","SMAD2-SMAD3",1.108,0.134,1.218,0.491,0.21,0.0414,189,1.3829996588791
"190","FEZF1",1.424,0.0772,2.044,0.423,0.21,0.0414,190,1.3829996588791
"191","CRY1",0.906,0.182,2.601,0.427,0.212,0.0429,191,1.36754270781528
"192","ZNF707",0.977,0.164,2.265,0.434,0.212,0.0432,192,1.36451625318509
"193","ZNF384",1.006,0.157,1.49,0.475,0.215,0.0445,193,1.35163998901907
"194","ZNF207",0.617,0.269,2.246,0.462,0.215,0.0445,194,1.35163998901907
"195","ZNF585A",0.918,0.179,2.352,0.428,0.218,0.0468,195,1.32975414692588
"196","ZNF780A",0.876,0.191,2.634,0.424,0.218,0.0468,196,1.32975414692588
"197","KDM1A",1.034,0.151,1.427,0.472,0.22,0.0477,197,1.32148162095989
"198","NFE2L1",1.28,0.1,1.801,0.43,0.221,0.0489,198,1.31069114087638
"199","HES2",3.719,1e-04,1.072,0.424,0.222,0.0493,199,1.30715308072277
"200","ZNF766",0.838,0.201,1.886,0.465,0.222,0.0493,200,1.30715308072277
"201","PRDM14",1.024,0.153,1.863,0.446,0.222,0.0493,201,1.30715308072277
"202","ZNF549",0.829,0.204,2.77,0.418,0.222,0.0493,202,1.30715308072277
"203","ZNF563",0.917,0.18,2.232,0.428,0.225,0.051,203,1.29242982390206
"204","MAFG",1.13,0.129,2.204,0.415,0.226,0.0518,204,1.28567024025477
"205","ZNF136",0.79,0.215,2.818,0.414,0.228,0.053,205,1.27572413039921
"206","ZNF48",0.816,0.207,2.666,0.416,0.229,0.0538,206,1.26921772433361
"207","ZNF506",0.895,0.185,2.241,0.426,0.229,0.0538,207,1.26921772433361
"208","MEIS1",1.356,0.0875,1.61,0.426,0.229,0.0538,208,1.26921772433361
"209","ZNF101",0.527,0.299,1.781,0.484,0.229,0.054,209,1.26760624017703
"210","FLI1",0.995,0.16,0.65,0.507,0.23,0.0548,210,1.26121944151563
"211","ZNF697",0.412,0.34,2.224,0.468,0.231,0.0553,211,1.2572748686953
"212","CTCFL",1.184,0.118,0.306,0.509,0.231,0.0556,212,1.25492520841794
"213","SRF",1.279,0.1,0.313,0.495,0.232,0.0564,213,1.24872089601666
"214","ZNF436",0.99,0.161,1.83,0.439,0.232,0.0564,214,1.24872089601666
"215","ATF7IP",0.475,0.317,2.414,0.446,0.233,0.0566,215,1.24718356881173
"216","EBF1",0.595,0.276,0.661,0.548,0.233,0.0571,216,1.24336389175415
"217","LMNB1",0.927,0.177,2.058,0.429,0.234,0.0574,217,1.24108810760203
"218","FOXO1",0.902,0.183,1.164,0.48,0.237,0.0596,218,1.22475374025976
"219","SMARCC1",0.963,0.168,0.599,0.502,0.237,0.0601,219,1.22112552799726
"220","ZNF292",0.844,0.199,2.342,0.419,0.237,0.0601,220,1.22112552799726
"221","SP140",1.299,0.097,1.398,0.429,0.238,0.0607,221,1.21681130892474
"222","DRAP1",1.114,0.133,1.213,0.459,0.239,0.0618,222,1.20901152491118
"223","HIRA",1.047,0.148,1.481,0.443,0.24,0.062,223,1.20760831050175
"224","CHD8",0.836,0.202,1.593,0.458,0.243,0.0649,224,1.18775530319963
"225","SMARCE1",0.72,0.236,1.738,0.458,0.244,0.0652,225,1.18575240426808
"226","BCL11A",0.423,0.336,0.858,0.531,0.247,0.0678,226,1.16877030613294
"227","ZTA",0.935,0.175,2.174,0.41,0.25,0.0702,227,1.15366288787019
"228","ZNF425",0.847,0.199,2.05,0.42,0.252,0.0717,228,1.1444808443322
"229","ZNF182",0.851,0.197,2.026,0.421,0.253,0.0726,229,1.13906337929991
"230","CEBPA",0.387,0.349,0.454,0.652,0.255,0.0748,230,1.12609840213554
"231","ZNF768",0.866,0.193,1.948,0.423,0.256,0.0751,231,1.12436006299583
"232","ZNF202",0.759,0.224,1.16,0.473,0.256,0.0758,232,1.12033079436795
"233","SNAI2",1.035,0.15,0.726,0.462,0.258,0.0771,233,1.11294562194904
"234","ZNF605",0.734,0.232,2.285,0.408,0.258,0.0777,234,1.10957898119909
"235","ZNF800",0.891,0.186,2.251,0.401,0.259,0.0784,235,1.10568393731556
"236","ZNF175",0.612,0.27,1.853,0.437,0.262,0.0807,236,1.09312646527793
"237","HNF1B",0.925,0.177,1.464,0.429,0.263,0.0823,237,1.08460016478773
"238","SPIB",1.021,0.154,1.581,0.415,0.264,0.0827,238,1.08249449044745
"239","SCRT2",0.961,0.168,2.047,0.402,0.264,0.0827,239,1.08249449044745
"240","TFAP2A",1.006,0.157,1.036,0.444,0.265,0.0833,240,1.07935499859321
"241","PTRF",0.892,0.186,2.077,0.403,0.267,0.0857,241,1.0670191780768
"242","ZNF2",0.893,0.186,0.683,0.465,0.271,0.0893,242,1.04914854111145
"243","OSR2",1.004,0.158,1.646,0.409,0.271,0.09,243,1.04575749056068
"244","ZNF92",0.819,0.206,1.757,0.417,0.273,0.0914,244,1.03905380426617
"245","KLF11",1.391,0.0821,0.439,0.433,0.274,0.0925,245,1.03385826726097
"246","ZSCAN20",1.009,0.156,1.628,0.405,0.275,0.0932,246,1.03058408764602
"247","TFAP4",1.011,0.156,1.315,0.419,0.275,0.094,247,1.0268721464003
"248","SMARCA4",0.571,0.284,-0.293,0.571,0.281,0.1,248,1
"249","CDCA2",0.781,0.217,1.718,0.413,0.281,0.1,249,1
"250","ZNF664",0.894,0.186,1.918,0.399,0.283,0.102,250,0.991399828238082
"251","DLX2",0.81,0.209,1.554,0.416,0.283,0.102,251,0.991399828238082
"252","GRHL3",1.121,0.131,1.252,0.408,0.285,0.104,252,0.98296666070122
"253","SMAD4",0.434,0.332,0.672,0.483,0.285,0.104,253,0.98296666070122
"254","ATF3",0.617,0.269,0.516,0.474,0.287,0.107,254,0.97061622231479
"255","ZSCAN16",0.363,0.358,0.936,0.479,0.289,0.108,255,0.96657624451305
"256","ZNF429",0.571,0.284,2.291,0.391,0.291,0.111,256,0.954677021213343
"257","RYBP",1.196,0.116,-0.105,0.461,0.292,0.112,257,0.950781977329818
"258","TP63",1.267,0.103,0.937,0.403,0.294,0.114,258,0.943095148663527
"259","SMARCA5",0.703,0.241,1.532,0.412,0.294,0.114,259,0.943095148663527
"260","CEBPD",0.463,0.322,0.53,0.476,0.296,0.117,260,0.931814138253838
"261","MBD4",0.768,0.221,1.398,0.412,0.298,0.119,261,0.924453038607469
"262","LARP7",0.426,0.335,1.544,0.425,0.299,0.12,262,0.920818753952375
"263","ZBTB48",0.799,0.212,0.658,0.439,0.301,0.122,263,0.913640169325252
"264","ZNF134",0.588,0.278,2.049,0.393,0.303,0.125,264,0.903089986991944
"265","TEAD1",1.003,0.158,1.151,0.405,0.303,0.125,265,0.903089986991944
"266","BRD9",0.961,0.168,1.012,0.411,0.304,0.126,266,0.899629454882437
"267","ZNF770",0.672,0.251,1.623,0.401,0.306,0.129,267,0.889410289700751
"268","PBX3",0.202,0.42,0.266,0.515,0.308,0.131,268,0.882728704344236
"269","ZMYM3",0.937,0.174,0.851,0.413,0.309,0.133,269,0.876148359032914
"270","TRAF7",1.176,0.12,-0.28,0.452,0.31,0.133,270,0.876148359032914
"271","ZNF488",0.645,0.259,2.026,0.385,0.311,0.135,271,0.869666231504994
"272","REPIN1",0.565,0.286,1.303,0.417,0.311,0.135,272,0.869666231504994
"273","PTTG1",0.729,0.233,1.753,0.39,0.311,0.135,273,0.869666231504994
"274","ZNF304",0.549,0.291,2.02,0.389,0.312,0.137,274,0.863279432843593
"275","ZNF284",0.539,0.295,2.055,0.388,0.313,0.138,275,0.860120913598763
"276","ZNF35",0.696,0.243,1.335,0.403,0.315,0.141,276,0.85078088734462
"277","CBX6",0.89,0.187,0.857,0.412,0.316,0.142,277,0.847711655616944
"278","LMTK3",0.546,0.293,1.694,0.398,0.317,0.143,278,0.844663962534938
"279","HMBOX1",0.618,0.268,1.574,0.396,0.318,0.144,279,0.84163750790475
"280","ZBTB42",0.673,0.251,1.362,0.401,0.318,0.145,280,0.838631997765025
"281","YAP1",0.266,0.395,0.563,0.473,0.32,0.147,281,0.832682665251824
"282","SSRP1",0.398,0.345,1.664,0.407,0.32,0.148,282,0.829738284605043
"283","FAIRE",0.111,0.456,0.393,0.495,0.321,0.149,283,0.826813731587726
"284","ZNF479",0.621,0.267,1.482,0.396,0.321,0.149,284,0.826813731587726
"285","ZNF778",0.543,0.293,1.505,0.4,0.322,0.15,285,0.823908740944319
"286","MYBL2",0.677,0.249,1.232,0.401,0.325,0.154,286,0.812479279163537
"287","ZFAT",0.632,0.264,1.374,0.398,0.325,0.154,287,0.812479279163537
"288","NFIC",0.778,0.218,1.162,0.401,0.326,0.156,288,0.806875401645538
"289","SIRT6",0.616,0.269,1.463,0.395,0.326,0.156,289,0.806875401645538
"290","MYNN",0.537,0.296,1.138,0.414,0.327,0.157,290,0.804100347590766
"291","ATF2",0.392,0.348,0.763,0.439,0.328,0.159,291,0.798602875679548
"292","STAT4",0.168,0.433,0.941,0.455,0.33,0.162,292,0.790484985457369
"293","SOX13",0.667,0.253,0.995,0.406,0.33,0.162,293,0.790484985457369
"294","ZNF362",0.732,0.232,1.339,0.389,0.33,0.162,294,0.790484985457369
"295","FOXK1",0.241,0.405,1.663,0.409,0.332,0.164,295,0.785156151952302
"296","CBX5",0.034,0.486,0.552,0.481,0.332,0.165,296,0.782516055786094
"297","CHRM2",0.421,0.337,0.202,0.462,0.334,0.167,297,0.777283528852417
"298","HCFC1R1",0.593,0.277,1.353,0.393,0.335,0.169,298,0.772113295386326
"299","H2AFX",-0.005,0.502,1.443,0.437,0.335,0.169,299,0.772113295386326
"300","PBX2",0.395,0.347,0.918,0.426,0.336,0.17,300,0.769551078621726
"301","ESCO2",0.727,0.234,0.734,0.407,0.336,0.17,301,0.769551078621726
"302","ZFP41",0.506,0.306,1.809,0.383,0.336,0.171,302,0.767003889607846
"303","CBFA2T2",0.542,0.294,1.539,0.388,0.336,0.171,303,0.767003889607846
"304","CUX1",0.448,0.327,0.992,0.41,0.341,0.179,304,0.747146969020107
"305","CREBBP",-0.31,0.622,-0.004,0.633,0.344,0.183,305,0.737548910269571
"306","PSIP1",0.406,0.343,0.568,0.428,0.344,0.184,306,0.735182176990464
"307","LMO2",0.321,0.374,0.59,0.437,0.344,0.184,307,0.735182176990464
"308","ZNF16",0.425,0.336,1.486,0.389,0.345,0.186,308,0.730487055782084
"309","SOX4",0.842,0.2,1.074,0.385,0.346,0.186,309,0.730487055782084
"310","ASH2L",0.597,0.275,1.374,0.384,0.347,0.188,310,0.72584215073632
"311","ZNF671",0.493,0.311,1.572,0.383,0.348,0.19,311,0.721246399047171
"312","TP73",0.555,0.29,1.33,0.386,0.349,0.192,312,0.71669877129645
"313","CBX8",0.127,0.449,-0.836,0.555,0.35,0.193,313,0.714442690992226
"314","ZNF93",0.518,0.302,1.396,0.386,0.35,0.193,314,0.714442690992226
"315","ZNF28",0.58,0.281,1.103,0.392,0.35,0.194,315,0.712198270069774
